Bank Name,BANK OF INDIA
Account Number,6563986075289003
Account Holder Name,RAHUL BANERJEE
Branch,VELACHERY
IFSC Code,BKID0922365
Statement Period,01-12-2024 To 09-05-2026

Date,Description,Ref/ChequeNo,Debit,Credit,Balance
06-04-2025,UPI/DR/683740856191/Spotify/ICICI/spotify@icici/UPI,597915571545,699.00,,496840.44
06-04-2025,UPI/DR/840752568092/Jio/ICICI/jio@paytm/UPI,717206025527,"2,480.33",,494360.11
07-04-2025,UPI/DR/883120707365/Dunzo/ICICI/dunzo@razorpay/UPI,876059721873,"2,260.42",,492099.69
08-04-2025,UPI/CR/153263734465/Rani/PUNB/rani.srivastava@upi/UPI,348880454832,,"20,700.27",512799.96
08-04-2025,POS HP PETROL PUMP BHOPAL,219973414342,"3,900.20",,508899.76
08-04-2025,POS CENTRAL MALL BHOPAL,531457416469,"1,650.92",,507248.84
08-04-2025,IMPS-100362587590-Deepak Roy,318397060883,"26,200.78",,481048.06
08-04-2025,UPI/CR/928986003987/Anjali/KKBK/9857394212@ybl/UPI,482435214365,,"6,700.41",487748.47
09-04-2025,POS PANTALOONS BHOPAL,587062325939,"6,950.23",,480798.24
09-04-2025,UPI/DR/474349394735/Myntra/PAYTM/myntra@ybl/UPI,500984131731,"5,300.25",,475497.99
09-04-2025,NACH/MANDATE/LN464995829010/Manappuram Finance,536888652809,"5,000.00",,470497.99
10-04-2025,UPI/DR/888494222377/PhonePe/ICICI/phonepe@ybl/UPI,278367347776,"2,800.05",,467697.94
10-04-2025,POS D MART BHOPAL,316992958201,"4,600.33",,463097.61
11-04-2025,UPI/DR/941228582721/Airtel/PAYTM/jio@paytm/UPI,341624925888,189.00,,462908.61
13-04-2025,UPI/DR/140143921471/Airtel/PAYTM/jio@paytm/UPI,584976617008,749.00,,462159.61
14-04-2025,UPI/CR/940925438536/Ramesh/HDFC/ramesh.chatterjee@ibl/UPI,917868517558,,"11,350.02",473509.63
14-04-2025,UPI/CR/807478285503/Amit/FDRL/2269216791@ptsbi/UPI,460307462288,,"17,950.41",491460.04
15-04-2025,UPI/DR/113577367878/Amazon/ICICI/amazon@apl/UPI,844219685200,"1,350.81",,490109.23
15-04-2025,NACH/MANDATE/SIP9913152/Mirae Asset MF,925507470481,"8,000.00",,482109.23
16-04-2025,UPI/DR/105138398592/Airtel/PAYTM/jio@paytm/UPI,908843448664,869.00,,481240.23
16-04-2025,UPI/DR/225302145713/Indane/ICICI/indanegas@upi/UPI,460595093717,"1,950.32",,479289.91
16-04-2025,IMPS-507446393286-Ritu Desai,902172499235,"6,500.60",,472789.31
17-04-2025,ATM CASH WITHDRAWAL/11942/BHOPAL,899245311478,"2,500.00",,470289.31
17-04-2025,UPI/DR/192287997738/Deepak/BKID/deepakmalh67@kotak/UPI,971146037661,"2,300.60",,467988.71
17-04-2025,ATM CASH WITHDRAWAL/74300/BHOPAL,274370068707,"1,500.00",,466488.71
18-04-2025,POS MAX FASHION BHOPAL,288582463742,"1,700.58",,464788.13
18-04-2025,UPI/DR/010359413783/Varsha/BARB/varshachat93@okaxis/UPI,744565766527,"18,000.92",,446787.21
18-04-2025,UPI/DR/087632830338/CESC/UPIN/cescpayment@upi/UPI,955120353983,"3,800.73",,442986.48
18-04-2025,UPI/DR/330287062878/Flipkart/ICICI/flipkart@ybl/UPI,227905035974,"1,890.69",,441095.79
19-04-2025,UPI/DR/807421609064/Zomato/ICICI/zomato@axisbank/UPI,452887131367,"2,140.41",,438955.38
19-04-2025,UPI/DR/964280201797/Paytm/ICICI/paytm@paytm/UPI,237862896191,690.60,,438264.78
19-04-2025,POS STAR BAZAAR BHOPAL,273806376870,"6,350.29",,431914.49
20-04-2025,UPI/CR/246376932783/Shweta/BDBL/shweta567@paytm/UPI,875836399548,,"9,000.27",440914.76
21-04-2025,ATM CASH WITHDRAWAL/25855/BHOPAL,567468555348,"2,500.00",,438414.76
23-04-2025,UPI/DR/846677773762/Babita/BKID/babita.srivastava@oksbi/UPI,438674783748,"6,600.70",,431814.06
23-04-2025,UPI/CR/775205837740/Gopal/UTIB/gopal176@ptaxis/UPI,719526268611,,"11,800.80",443614.86
23-04-2025,UPI/DR/263787753766/Airtel/PAYTM/jio@paytm/UPI,246141481676,279.00,,443335.86
23-04-2025,UPI/DR/604283599491/Sneha/UTIB/1292394454@ibl/UPI,913103621278,"6,300.99",,437034.87
24-04-2025,UPI/DR/923365059638/Uber/PAYTM/uber@paytm/UPI,942305089005,100.22,,436934.65
24-04-2025,UPI/DR/813118927289/Zepto/ICICI/zepto@apl/UPI,768449722588,"1,510.49",,435424.16
25-04-2025,UPI/DR/195311647307/Lata/UTIB/2807684480@kotak/UPI,096065289556,"5,000.72",,430423.44
25-04-2025,UPI/DR/573579258882/Ola/PAYTM/olamoney@ola/UPI,960843296191,620.45,,429802.99
25-04-2025,ATM CASH WITHDRAWAL/63210/BHOPAL,379641444470,"7,000.00",,422802.99
26-04-2025,UPI/DR/521570193871/Uber/ICICI/uber@paytm/UPI,285155602994,"1,410.92",,421392.07
26-04-2025,UPI/DR/797179232473/Dunzo/ICICI/dunzo@razorpay/UPI,979154913675,"2,440.15",,418951.92
27-04-2025,ATM CASH WITHDRAWAL/99119/BHOPAL,742702363547,"5,500.00",,413451.92
27-04-2025,POS RELIANCE MART BHOPAL,187116815364,"7,700.28",,405751.64
28-04-2025,GST ON CHARGES,341864990099,84.60,,405667.04
28-04-2025,ATM CASH WITHDRAWAL/81346/BHOPAL,446152689535,"9,500.00",,396167.04
28-04-2025,SERVICE CHARGES,133733325414,470.00,,395697.04
28-04-2025,UPI/DR/296637352675/BSNL/ICICI/bsnlbroadband@upi/UPI,006560594509,"1,230.84",,394466.20
29-04-2025,POS D MART BHOPAL,309375492184,950.95,,393515.25
29-04-2025,POS INDIAN OIL BHOPAL,902747146279,"2,000.57",,391514.68
01-05-2025,UPI/DR/894736786485/Paytm/ICICI/paytm@paytm/UPI,367759088113,"1,410.90",,390103.78
01-05-2025,UPI/DR/162447907601/Pallavi/BKID/pallavi.mishra@pthdfc/UPI,509837356975,"13,950.89",,376152.89
01-05-2025,UPI/CR/308302827831/Arjun/HDFC/arjun.mishra@axl/UPI,601459962408,,"6,350.98",382503.87
01-05-2025,POS BIG BAZAAR BHOPAL,061575628165,"7,400.18",,375103.69
02-05-2025,SALARY CREDIT/S0661528832633/Hero MotoCorp Ltd,846068032609,,"126,401.17",501504.86
02-05-2025,POS CENTRAL MALL BHOPAL,430219312652,"4,000.44",,497504.42
02-05-2025,UPI/DR/782428493653/Vandana/HDFC/vandana.singh@ptyes/UPI,302043582085,"8,200.65",,489303.77
02-05-2025,UPI/DR/893532883337/Manoj/SBIN/3085157438@upi/UPI,769469386395,"4,050.23",,485253.54
02-05-2025,UPI/DR/562676475471/Ola/PAYTM/olamoney@ola/UPI,704658057809,380.23,,484873.31
03-05-2025,UPI/DR/063229262425/Kunal/UCBA/kunalpati40@okhdfcbank/UPI,480405317656,450.66,,484422.65
03-05-2025,UPI/DR/211143624183/Ola/ICICI/olamoney@ola/UPI,802704954883,"1,240.12",,483182.53
03-05-2025,UPI/DR/470245775218/Zepto/ICICI/zepto@apl/UPI,112740723617,"1,030.03",,482152.50
03-05-2025,UPI/CR/196736348849/Sarita/HDFC/sarita.pandey@okaxis/UPI,436075650123,,"21,700.00",503852.50
04-05-2025,UPI/CR/885168829838/Vishal/HDFC/vishal.saxena@upi/UPI,815782591950,,"8,500.39",512352.89
05-05-2025,UPI/DR/618854526593/Rapido/PAYTM/rapido@icici/UPI,533068080169,150.46,,512202.43
05-05-2025,UPI/DR/532704259923/Kamal/FDRL/kamal501@ptaxis/UPI,220890098748,"7,050.42",,505152.01
06-05-2025,NACH/MANDATE/RNT0065836/RENT MANDATE,903726498612,"13,500.00",,491652.01
06-05-2025,NEFT/N4481160576756/Mahindra Logistics L,958247630553,,"30,000.79",521652.80
06-05-2025,UPI/DR/420179779350/PhonePe/ICICI/phonepe@ybl/UPI,006097871904,"2,260.14",,519392.66
07-05-2025,UPI/CR/430111757816/Krishna/HDFC/krishna.kulkarni@okaxis/UPI,706572138661,,"20,250.93",539643.59
07-05-2025,UPI/DR/590754253214/Preeti/FDRL/preeti193@upi/UPI,204404599031,"6,000.26",,533643.33
08-05-2025,UPI/CR/554136562530/Swati/UTIB/swati.iyer@paytm/UPI,661648852125,,"11,250.91",544894.24
08-05-2025,POS VISHAL MEGA MART BHOPAL,602236623661,"6,200.77",,538693.47
09-05-2025,UPI/DR/319741299944/Hathway/RAZORPAY/broadband@paytm/UPI,006229550893,699.00,,537994.47
09-05-2025,ATM CASH WITHDRAWAL/40490/BHOPAL,469366420032,"4,000.00",,533994.47
10-05-2025,ATM CASH WITHDRAWAL/09429/BHOPAL,764123819377,"3,000.00",,530994.47
10-05-2025,UPI/DR/637235296110/Rapido/PAYTM/rapido@icici/UPI,823902026204,460.59,,530533.88
10-05-2025,UPI/DR/624271026324/Divya/SBIN/divya989@kotak/UPI,326471259096,"18,550.22",,511983.66
10-05-2025,NACH/MANDATE/LN464995829010/Manappuram Finance,460434445558,"5,000.00",,506983.66
11-05-2025,UPI/DR/083614513183/MedPlus/ICICI/medplus@icici/UPI,167966688135,"1,920.48",,505063.18
12-05-2025,UPI/DR/828714656369/Archana/BARB/archana.jain@okicici/UPI,121291434443,"9,850.88",,495212.30
12-05-2025,UPI/CR/313117726049/Archana/BKID/archana.kapoor@okaxis/UPI,064906181005,,"19,100.49",514312.79
12-05-2025,UPI/DR/344654332246/Dunzo/ICICI/dunzo@razorpay/UPI,198134203339,230.98,,514081.81
13-05-2025,UPI/DR/842710522317/CESC/UPIN/cescpayment@upi/UPI,130529259344,"3,400.63",,510681.18
14-05-2025,ATM CASH WITHDRAWAL/67997/BHOPAL,310493081524,"4,000.00",,506681.18
14-05-2025,POS HP PETROL PUMP BHOPAL,186603996212,"2,050.44",,504630.74
15-05-2025,UPI/DR/183289859596/Airtel/PAYTM/jio@paytm/UPI,051035462517,619.00,,504011.74
15-05-2025,ATM CASH WITHDRAWAL/48841/BHOPAL,411734136460,"1,500.00",,502511.74
15-05-2025,UPI/DR/852503071070/Vikas/HDFC/vikas.nambiar@pthdfc/UPI,551508175496,"4,900.14",,497611.60
16-05-2025,NACH/MANDATE/SIP7276194/Mirae Asset MF,669708217121,"8,000.00",,489611.60
16-05-2025,POS PANTALOONS BHOPAL,716927422259,"7,250.93",,482360.67
16-05-2025,UPI/DR/476939977387/Brijesh/BARB/brijeshseth80@ptaxis/UPI,964196093983,"20,150.40",,462210.27
17-05-2025,UPI/DR/277236146581/Ola/PAYTM/olamoney@ola/UPI,321633006086,160.10,,462050.17
18-05-2025,UPI/DR/259654923934/BSNL/ICICI/bsnlbroadband@upi/UPI,017376555028,"2,050.70",,459999.47
18-05-2025,ATM CASH WITHDRAWAL/77810/BHOPAL,577476179606,"4,000.00",,455999.47
19-05-2025,UPI/CR/118435676099/Himanshu/UCBA/himanshu.rao@okicici/UPI,951546611387,,"11,650.79",467650.26
19-05-2025,UPI/DR/095620778186/Amazon/ICICI/amazon@apl/UPI,545043372871,360.68,,467289.58
19-05-2025,UPI/DR/689672710225/Rapido/PAYTM/rapido@icici/UPI,482215440882,290.06,,466999.52
20-05-2025,UPI/DR/462939472183/Zomato/ICICI/zomato@axisbank/UPI,113053028805,"2,190.26",,464809.26
20-05-2025,UPI/DR/832903756888/Jyoti/KKBK/jyoti.ghosh@ptyes/UPI,290731862473,"18,500.10",,446309.16
20-05-2025,UPI/DR/714841445126/Paytm/ICICI/paytm@paytm/UPI,681667838268,430.31,,445878.85
21-05-2025,POS BIG BAZAAR BHOPAL,520512602649,"5,450.79",,440428.06
21-05-2025,UPI/DR/404710827445/Amazon/ICICI/amazon@apl/UPI,123587722551,"1,540.20",,438887.86
21-05-2025,UPI/DR/611680414941/Zomato/ICICI/zomato@axisbank/UPI,424055351143,170.61,,438717.25
21-05-2025,UPI/DR/646537401111/Indane/ICICI/indanegas@upi/UPI,689664258901,"1,450.57",,437266.68
22-05-2025,UPI/DR/276961589947/Airtel/PAYTM/jio@paytm/UPI,935220421567,919.00,,436347.68
23-05-2025,POS BHARAT PETROLEUM BHOPAL,551061962559,"1,900.73",,434446.95
24-05-2025,UPI/DR/362627798503/Flipkart/ICICI/flipkart@ybl/UPI,558809412625,"2,120.18",,432326.77
24-05-2025,UPI/DR/592466869097/Ravi/SBIN/ravidutt80@oksbi/UPI,128145293753,"19,050.36",,413276.41
24-05-2025,UPI/DR/097286659122/Sunil/UCBA/sunil517@ptsbi/UPI,959229404344,"17,200.79",,396075.62
25-05-2025,UPI/DR/482252024503/Meena/BDBL/6497279576@okaxis/UPI,491090537348,300.12,,395775.50
25-05-2025,POS RELIANCE MART BHOPAL,174152545817,"5,600.56",,390174.94
27-05-2025,UPI/DR/833369187766/BigBasket/ICICI/bigbasket@ybl/UPI,528541563487,980.04,,389194.90
27-05-2025,UPI/DR/793533784882/Uber/PAYTM/uber@paytm/UPI,267772940489,130.84,,389064.06
28-05-2025,UPI/CR/624805720713/Sneha/UCBA/0242434645@kotak/UPI,866641729231,,"14,350.48",403414.54
28-05-2025,UPI/DR/697904846007/Girish/FDRL/5293100060@pthdfc/UPI,628562928443,"11,300.47",,392114.07
29-05-2025,UPI/CR/816492835160/Nisha/UCBA/nisha905@aubank/UPI,948068044451,,"17,100.11",409214.18
29-05-2025,UPI/DR/510934611685/Nykaa/PAYTM/nykaa@razorpay/UPI,411156747567,"2,150.94",,407063.24
30-05-2025,ATM CASH WITHDRAWAL/78935/BHOPAL,482842121992,"9,500.00",,397563.24
01-06-2025,UPI/DR/083422616857/Flipkart/PAYTM/flipkart@ybl/UPI,631901260857,"2,450.04",,395113.20
02-06-2025,UPI/DR/572540295624/Rajan/UTIB/rajan498@ptaxis/UPI,862489000252,"4,650.59",,390462.61
02-06-2025,UPI/DR/393420488514/Hathway/RAZORPAY/broadband@paytm/UPI,004009553129,"1,199.00",,389263.61
03-06-2025,UPI/DR/531990963964/Uber/ICICI/uber@paytm/UPI,314261025820,"1,140.75",,388122.86
03-06-2025,SALARY CREDIT/S9302231331556/Hero MotoCorp Ltd,137704165691,,"124,469.17",512592.03
04-06-2025,UPI/DR/848933210373/Zomato/ICICI/zomato@axisbank/UPI,655800019662,520.42,,512071.61
05-06-2025,UPI/DR/322299962908/Aditya/LICI/licindia@licindia/UPI,763397019030,"7,400.00",,504671.61
05-06-2025,UPI/DR/504391982636/BigBasket/ICICI/bigbasket@ybl/UPI,799608922550,"1,170.76",,503500.85
06-06-2025,UPI/DR/114410201406/Jio/ICICI/jio@paytm/UPI,981543431607,"1,650.33",,501850.52
06-06-2025,ATM CASH WITHDRAWAL/51792/BHOPAL,865295174452,"3,000.00",,498850.52
07-06-2025,UPI/CR/829950710599/Rajan/HDFC/rajan658@kotak/UPI,218694745504,,"14,950.86",513801.38
07-06-2025,NACH/MANDATE/RNT5068493/RENT MANDATE,692279013586,"13,500.00",,500301.38
07-06-2025,POS CENTRAL MALL BHOPAL,524894380797,"3,400.72",,496900.66
07-06-2025,UPI/DR/965105670281/Prashant/PUNB/4679761000@axl/UPI,827939322360,"16,950.25",,479950.41
08-06-2025,UPI/DR/191167987232/Asha/HDFC/asha.jain@okicici/UPI,469138629537,"4,000.99",,475949.42
08-06-2025,NEFT/N1862143421396/Sun Pharmaceutical I,928640465705,,"48,000.60",523950.02
09-06-2025,POS D MART BHOPAL,151916485783,"7,600.60",,516349.42
10-06-2025,UPI/DR/372125955577/IRCTC/ICICI/irctc@upi/UPI,784417080631,249.00,,516100.42
11-06-2025,UPI/DR/690411333887/CESC/UPIN/cescpayment@upi/UPI,763890494712,"2,000.87",,514099.55
11-06-2025,NACH/MANDATE/LN464995829010/Manappuram Finance,159524129635,"5,000.00",,509099.55
11-06-2025,UPI/DR/782863711851/Swiggy/ICICI/swiggy@icici/UPI,091064802910,"2,110.16",,506989.39
12-06-2025,POS RELIANCE PETROLEUM BHOPAL,488264978942,"2,850.36",,504139.03
12-06-2025,UPI/CR/754356492538/Pooja/HDFC/4545904097@ibl/UPI,226962364918,,"10,350.63",514489.66
12-06-2025,UPI/DR/222749079750/Uber/PAYTM/uber@paytm/UPI,777061994016,410.51,,514079.15
13-06-2025,UPI/CR/154409521175/Akash/PUNB/akash509@ptsbi/UPI,927812995716,,"12,900.30",526979.45
14-06-2025,UPI/CR/250500235243/Gopal/BDBL/8505652335@axl/UPI,389449846846,,"13,050.35",540029.80
14-06-2025,UPI/CR/709605512527/Tarun/FDRL/taruntiwa50@oksbi/UPI,144350840371,,"12,050.27",552080.07
15-06-2025,UPI/DR/768262475999/Uber/PAYTM/uber@paytm/UPI,538912015005,670.10,,551409.97
15-06-2025,POS INDIAN OIL BHOPAL,732781204336,"2,450.92",,548959.05
16-06-2025,UPI/DR/272020010784/Flipkart/ICICI/flipkart@ybl/UPI,502991519518,"1,270.71",,547688.34
16-06-2025,UPI/DR/992209444723/Rapido/PAYTM/rapido@icici/UPI,378026982965,770.39,,546917.95
16-06-2025,UPI/CR/195837443720/Rajan/UCBA/rajan.roy@ptyes/UPI,616057582799,,"2,350.65",549268.60
16-06-2025,UPI/DR/665305705689/Manish/UTIB/manish.ahuja@ptsbi/UPI,335784411104,200.60,,549068.00
16-06-2025,UPI/CR/057597151835/Sarita/PUNB/sarita.iyer@upi/UPI,237003773820,,"15,500.18",564568.18
17-06-2025,UPI/DR/923498463632/Neha/FDRL/neha611@paytm/UPI,661837505298,"1,900.04",,562668.14
17-06-2025,UPI/DR/969350766014/Amazon/ICICI/amazon@apl/UPI,865508176839,"2,330.36",,560337.78
18-06-2025,UPI/DR/653642650315/Indane/ICICI/indanegas@upi/UPI,508721680466,"2,650.28",,557687.50
18-06-2025,UPI/DR/760648933866/Zomato/ICICI/zomato@axisbank/UPI,848491963609,980.46,,556707.04
18-06-2025,UPI/DR/728908883935/Airtel/PAYTM/jio@paytm/UPI,974508126499,239.00,,556468.04
19-06-2025,NACH/MANDATE/SIP9556986/Mirae Asset MF,759668358170,"8,000.00",,548468.04
19-06-2025,POS STAR BAZAAR BHOPAL,710346939403,"8,350.03",,540118.01
20-06-2025,POS CENTRAL MALL BHOPAL,327725935738,"8,250.39",,531867.62
20-06-2025,UPI/DR/585214214225/Spotify/ICICI/spotify@icici/UPI,417615925346,649.00,,531218.62
21-06-2025,ATM CASH WITHDRAWAL/03701/BHOPAL,249395074274,"10,000.00",,521218.62
21-06-2025,UPI/DR/146690423938/Dunzo/ICICI/dunzo@razorpay/UPI,144122714001,"1,840.33",,519378.29
22-06-2025,UPI/DR/758479823669/Airtel/PAYTM/jio@paytm/UPI,318296563542,229.00,,519149.29
22-06-2025,POS INDIAN OIL BHOPAL,967579151428,"1,650.08",,517499.21
23-06-2025,UPI/DR/763014679959/BSNL/ICICI/bsnlbroadband@upi/UPI,832720328706,680.67,,516818.54
23-06-2025,UPI/DR/445458771773/Rapido/PAYTM/rapido@icici/UPI,794145280669,800.24,,516018.30
23-06-2025,IMPS-124191096965-Manish Kumar,913651262455,"43,600.32",,472417.98
24-06-2025,UPI/DR/499570360413/Himanshu/UCBA/himanshu647@ptyes/UPI,283280385485,"15,150.28",,457267.70
24-06-2025,UPI/DR/165546790635/Dunzo/ICICI/dunzo@razorpay/UPI,502685783227,"1,080.83",,456186.87
25-06-2025,UPI/DR/264200297538/Mohit/UTIB/1723730526@okhdfcbank/UPI,989907244403,"3,750.67",,452436.20
26-06-2025,UPI/DR/951947952557/Airtel/PAYTM/jio@paytm/UPI,577938957998,819.00,,451617.20
27-06-2025,UPI/DR/509775313900/Blinkit/ICICI/blinkit@kotak/UPI,180456779689,"1,620.60",,449996.60
27-06-2025,POS RELIANCE MART BHOPAL,418979756698,"1,150.63",,448845.97
27-06-2025,UPI/DR/946852584066/Uber/PAYTM/uber@paytm/UPI,028209181413,740.44,,448105.53
28-06-2025,UPI/DR/499398359622/Airtel/PAYTM/jio@paytm/UPI,114506909336,279.00,,447826.53
28-06-2025,INTEREST CREDIT,760824771781,,545.21,448371.74
30-06-2025,GST ON CHARGES,109272944583,79.20,,448292.54
30-06-2025,UPI/DR/502175916158/Meena/BDBL/8791628962@ptaxis/UPI,468205489707,"4,250.98",,444041.56
30-06-2025,SERVICE CHARGES,555972169663,440.00,,443601.56
01-07-2025,UPI/DR/734363431112/Amazon/ICICI/amazon@apl/UPI,362492884492,"2,300.01",,441301.55
02-07-2025,SALARY CREDIT/S0622179564202/Hero MotoCorp Ltd,039745347007,,"126,665.17",567966.72
03-07-2025,ATM CASH WITHDRAWAL/71638/BHOPAL,852618052844,"4,500.00",,563466.72
03-07-2025,UPI/DR/983727818590/Deepak/BARB/deepakghos98@upi/UPI,366553696592,"10,350.23",,553116.49
03-07-2025,ATM CASH WITHDRAWAL/33820/BHOPAL,555350722765,"9,000.00",,544116.49
04-07-2025,UPI/CR/267138519122/Kunal/UCBA/6122481180@axl/UPI,710772731670,,"17,050.37",561166.86
04-07-2025,UPI/CR/239472108407/Usha/BDBL/usha.kapoor@axl/UPI,668499571072,,"8,600.06",569766.92
05-07-2025,UPI/DR/646312287236/PhonePe/ICICI/phonepe@ybl/UPI,062966752140,"2,560.81",,567206.11
05-07-2025,NACH/MANDATE/RNT5017439/RENT MANDATE,238048105172,"13,500.00",,553706.11
05-07-2025,UPI/DR/110341014582/Pankaj/PUNB/pankaj945@apl/UPI,747811403080,"7,700.33",,546005.78
05-07-2025,NACH/MANDATE/LN464995829010/Manappuram Finance,746279641322,"5,000.00",,541005.78
06-07-2025,UPI/DR/091930479243/Kavya/KKBK/kavyaredd80@oksbi/UPI,436916583498,"13,850.20",,527155.58
06-07-2025,UPI/CR/048009003384/Maya/SBIN/maya595@okicici/UPI,753031129221,,"19,200.69",546356.27
07-07-2025,UPI/DR/615328613898/Prashant/UCBA/prashant469@upi/UPI,396921673649,"18,000.27",,528356.00
08-07-2025,ATM CASH WITHDRAWAL/97858/BHOPAL,046088384665,"5,000.00",,523356.00
08-07-2025,UPI/DR/785874124953/Amazon/ICICI/amazon@apl/UPI,476772557687,"1,700.56",,521655.44
09-07-2025,UPI/DR/274092890967/Swiggy/ICICI/swiggy@icici/UPI,635602173338,120.71,,521534.73
09-07-2025,UPI/DR/644724923277/Rapido/PAYTM/rapido@icici/UPI,715542626831,470.11,,521064.62
10-07-2025,UPI/DR/906066080068/BigBasket/ICICI/bigbasket@ybl/UPI,618327074354,"2,640.48",,518424.14
10-07-2025,UPI/DR/753717277536/CESC/UPIN/cescpayment@upi/UPI,398274414352,950.42,,517473.72
10-07-2025,UPI/DR/317484010109/Harish/UTIB/8089770400@okhdfcbank/UPI,279512562901,"8,250.80",,509222.92
11-07-2025,UPI/DR/542135161883/Ola/PAYTM/olamoney@ola/UPI,454869469383,170.40,,509052.52
11-07-2025,UPI/CR/327960477423/Naresh/HDFC/nareshagar54@pthdfc/UPI,465914807670,,"19,350.00",528402.52
12-07-2025,UPI/DR/588780245619/PhonePe/ICICI/phonepe@ybl/UPI,200462472640,"1,290.96",,527111.56
12-07-2025,UPI/CR/829143185323/Arun/KKBK/3998099408@ptsbi/UPI,764317361327,,"12,300.13",539411.69
15-07-2025,UPI/DR/741589393817/Airtel/PAYTM/jio@paytm/UPI,010602683119,809.00,,538602.69
16-07-2025,UPI/CR/574034733566/Anil/KKBK/anil.dutta@paytm/UPI,289315707084,,550.16,539152.85
16-07-2025,UPI/CR/302639305439/Sonia/UTIB/sonia285@paytm/UPI,991269784747,,"8,000.26",547153.11
16-07-2025,NACH/MANDATE/SIP7228628/Mirae Asset MF,656276943997,"8,000.00",,539153.11
17-07-2025,POS INDIAN OIL BHOPAL,709266937146,"3,450.76",,535702.35
17-07-2025,POS BIG BAZAAR BHOPAL,080755333758,"5,600.03",,530102.32
18-07-2025,UPI/DR/218563784273/Nykaa/PAYTM/nykaa@razorpay/UPI,907855653620,"1,400.20",,528702.12
19-07-2025,UPI/CR/218900418623/Kamal/PUNB/kamalchop76@upi/UPI,663765128322,,"11,300.42",540002.54
20-07-2025,POS RELIANCE MART BHOPAL,931060999349,"4,550.06",,535452.48
21-07-2025,POS HP PETROL PUMP BHOPAL,138289936699,"2,700.84",,532751.64
21-07-2025,UPI/DR/508548212128/Nykaa/PAYTM/nykaa@razorpay/UPI,039017283904,"1,200.83",,531550.81
21-07-2025,UPI/DR/097810776838/Ola/PAYTM/olamoney@ola/UPI,684101701889,850.95,,530699.86
22-07-2025,UPI/DR/815047957354/Ola/PAYTM/olamoney@ola/UPI,449426447124,880.96,,529818.90
23-07-2025,UPI/DR/959045829885/Indane/ICICI/indanegas@upi/UPI,069476120356,"2,350.43",,527468.47
23-07-2025,POS D MART BHOPAL,101611603056,"8,000.49",,519467.98
23-07-2025,UPI/DR/586112077950/Dunzo/ICICI/dunzo@razorpay/UPI,910480280491,"2,180.87",,517287.11
23-07-2025,UPI/DR/877104518612/Ola/PAYTM/olamoney@ola/UPI,200338468747,150.68,,517136.43
24-07-2025,UPI/DR/675668817713/Jio/ICICI/jio@paytm/UPI,098015241873,"1,680.01",,515456.42
24-07-2025,NEFT/N3802326567744/Fortis Healthcare Lt,579940015654,,"25,500.21",540956.63
25-07-2025,UPI/DR/673998549680/Uber/PAYTM/uber@paytm/UPI,558162425952,320.44,,540636.19
25-07-2025,ATM CASH WITHDRAWAL/29193/BHOPAL,903575929522,"9,500.00",,531136.19
26-07-2025,UPI/DR/311497030536/Renu/UCBA/renumeno26@okaxis/UPI,491853725763,"10,400.19",,520736.00
26-07-2025,POS SHELL FUEL STATION BHOPAL,014364524415,"3,300.43",,517435.57
26-07-2025,IMPS-313795431090-Divya Ahuja,486052537911,"7,100.66",,510334.91
27-07-2025,UPI/DR/753748791150/Airtel/PAYTM/jio@paytm/UPI,703286444667,189.00,,510145.91
27-07-2025,POS HP PETROL PUMP BHOPAL,059084158888,"3,950.14",,506195.77
28-07-2025,UPI/DR/688928183907/Apollo/ICICI/apollopharmacy@ybl/UPI,875758245180,299.00,,505896.77
29-07-2025,UPI/DR/198509406480/Swiggy/ICICI/swiggy@icici/UPI,336206266500,"1,600.79",,504295.98
29-07-2025,ATM CASH WITHDRAWAL/84845/BHOPAL,579910119772,"6,000.00",,498295.98
29-07-2025,UPI/CR/777302480702/Abhishek/SBIN/abhishek.chatterjee@ybl/UPI,370080168348,,"16,300.48",514596.46
30-07-2025,POS MAX FASHION BHOPAL,257675630584,"1,150.59",,513445.87
30-07-2025,UPI/CR/614363133153/Arjun/UTIB/arjun344@ibl/UPI,314404696776,,"4,550.92",517996.79
30-07-2025,UPI/CR/040258340478/Naresh/FDRL/1233759369@okaxis/UPI,940024812046,,"1,300.52",519297.31
31-07-2025,UPI/CR/944260410119/Vandana/UCBA/vandanasen89@okaxis/UPI,316032293469,,"6,550.06",525847.37
31-07-2025,UPI/CR/216634784536/Rajan/BDBL/3632243294@ptaxis/UPI,338060873901,,"1,100.63",526948.00
31-07-2025,UPI/CR/726199099237/Rekha/FDRL/rekhachat58@ibl/UPI,077654776534,,"10,900.22",537848.22
01-08-2025,ATM CASH WITHDRAWAL/23600/BHOPAL,426073231925,"3,000.00",,534848.22
01-08-2025,SALARY CREDIT/S6317611349230/Hero MotoCorp Ltd,180398209555,,"125,473.17",660321.39
01-08-2025,UPI/DR/464650722177/Meesho/PAYTM/meesho@ybl/UPI,987745867105,"1,150.68",,659170.71
02-08-2025,UPI/DR/417911141454/Flipkart/ICICI/flipkart@ybl/UPI,318346064789,"1,560.98",,657609.73
02-08-2025,UPI/DR/999530257143/Ola/PAYTM/olamoney@ola/UPI,071295373481,290.38,,657319.35
03-08-2025,UPI/DR/242471778378/BigBasket/ICICI/bigbasket@ybl/UPI,429702396491,"1,680.67",,655638.68
