account_number,account_holder,ifsc_code,Date,Narration,Debit,Credit,Balance,Account_ID,Bank_Name,txn_id,duplicate_of,is_reversed
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-13,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,850.0,1588848.65,ACC001,State Bank of India,ACC001_000633,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-13,NEFT/2934062573/KAVITHA RAO/SBIN0393634/00514604451137,120.0,0.0,1588728.65,ACC001,State Bank of India,ACC001_000634,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-13,NEFT/77100375/PRAKASH RAO/SBIN0393634/46016074491416,0.0,32000.0,1620728.65,ACC001,State Bank of India,ACC001_000635,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-13,ATM/WDL/2731425468/HDFC ATM KORAMANGALA,449.0,0.0,1620279.65,ACC001,State Bank of India,ACC001_000636,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-13,UPI/DR/18462127/LAKSHMI VENKAT/SBIN0393634/lakshmi847@oksbi,7800.0,0.0,1612479.65,ACC001,State Bank of India,ACC001_000637,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-14,IMPS/P2P/97969501/MOHAMMED IRFAN/7049042451,0.0,850.0,1613329.65,ACC001,State Bank of India,ACC001_000638,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-14,UPI/DR/84011533/ROHIT SHARMA/SBIN0393634/rohit756@okhdfc,1250.0,0.0,1612079.65,ACC001,State Bank of India,ACC001_000639,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-15,UPI/DR/3434069585/GEETA DEVI/SBIN0393634/geeta815@okaxis,5200.0,0.0,1606879.65,ACC001,State Bank of India,ACC001_000640,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-15,NEFT/8761141649/MEERA PILLAI/SBIN0393634/37450768841476,249.0,0.0,1606630.65,ACC001,State Bank of India,ACC001_000641,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-15,UPI/DR/99870345/MOHAN DAS/SBIN0393634/mohan787@ybl,5200.0,0.0,1601430.65,ACC001,State Bank of India,ACC001_000642,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-16,UPI/DR/590001750240/SUSHMA RAO/SBIN0393634/sushma517@okaxis,310.0,0.0,1601120.65,ACC001,State Bank of India,ACC001_000643,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-16,ATM/WDL/87474736/SBI ATM JAYANAGAR BLR,3499.0,0.0,1597621.65,ACC001,State Bank of India,ACC001_000644,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-16,NEFT/9127020376/RANJIT SINGH/SBIN0393634/24726106404371,0.0,24000.0,1621621.65,ACC001,State Bank of India,ACC001_000645,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-17,IMPS/P2P/30683330/ANITHA KRISHNAN/9360565371,0.0,4800.0,1626421.65,ACC001,State Bank of India,ACC001_000646,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-17,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,500.0,1626921.65,ACC001,State Bank of India,ACC001_000647,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-17,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,24000.0,1650921.65,ACC001,State Bank of India,ACC001_000648,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-18,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,18500.0,1669421.65,ACC001,State Bank of India,ACC001_000649,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-18,ATM/WDL/1651870740/SBI ATM JAYANAGAR BLR,449.0,0.0,1668972.65,ACC001,State Bank of India,ACC001_000650,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-18,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,500.0,1669472.65,ACC001,State Bank of India,ACC001_000651,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-19,IMPS/P2P/530623441615/KAVERI MENON/7567526262,0.0,850.0,1670322.65,ACC001,State Bank of India,ACC001_000652,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-19,IMPS/P2P/3659472651/MEENA IYER/8528447606,0.0,2500.0,1672822.65,ACC001,State Bank of India,ACC001_000653,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-19,UPI/DR/3855294645/ADITYA KUMAR/SBIN0393634/aditya183@okaxis,999.0,0.0,1671823.65,ACC001,State Bank of India,ACC001_000654,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-19,UPI/DR/76340274/RANJIT SINGH/SBIN0393634/ranjit184@oksbi,449.0,0.0,1671374.65,ACC001,State Bank of India,ACC001_000655,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-21,IMPS/P2P/06618247/NILESH KULKARNI/7842400244,0.0,1200.0,1672574.65,ACC001,State Bank of India,ACC001_000656,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-21,ATM/WDL/46205425/SBI ATM JAYANAGAR BLR,249.0,0.0,1672325.65,ACC001,State Bank of India,ACC001_000657,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-21,IMPS/P2P/069245087765/RAJESH VERMA/8491297054,0.0,500.0,1672825.65,ACC001,State Bank of India,ACC001_000658,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-21,NEFT/69649256/SURESH NAIR/SBIN0393634/56954963918625,449.0,0.0,1672376.65,ACC001,State Bank of India,ACC001_000659,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-22,NEFT/80812531/GOPAL VERMA/SBIN0393634/13503507048579,0.0,500.0,1672876.65,ACC001,State Bank of India,ACC001_000660,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-22,ATM/WDL/6934784332/CANARA ATM MYSURU,449.0,0.0,1672427.65,ACC001,State Bank of India,ACC001_000661,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-22,NEFT/784559137462/FARHAN KHAN/SBIN0393634/52362776125903,120.0,0.0,1672307.65,ACC001,State Bank of India,ACC001_000662,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-23,UPI/DR/0083513828/IMRAN KHAN/SBIN0393634/imran293@okhdfc,310.0,0.0,1671997.65,ACC001,State Bank of India,ACC001_000663,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-23,UPI/CR/58935582/KAVITHA RAO/SBIN0393634/kavitha407@okhdfc,0.0,2500.0,1674497.65,ACC001,State Bank of India,ACC001_000664,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-24,IMPS/P2P/229539671097/SANJANA HEGDE/8720525391,0.0,850.0,1675347.65,ACC001,State Bank of India,ACC001_000665,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-24,CHQ NO 955675 CLEARING,699.0,0.0,1674648.65,ACC001,State Bank of India,ACC001_000666,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-24,NEFT/721711713402/RAMESH PILLAI/SBIN0393634/21758003073444,1250.0,0.0,1673398.65,ACC001,State Bank of India,ACC001_000667,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-24,IMPS/P2P/1878009002/NAVEEN KUMAR/8989777826,0.0,500.0,1673898.65,ACC001,State Bank of India,ACC001_000668,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-24,UPI/DR/6525795324/SURESH NAIR/SBIN0393634/suresh905@okhdfc,3499.0,0.0,1670399.65,ACC001,State Bank of India,ACC001_000669,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-25,NEFT/725045367334/NILESH KULKARNI/SBIN0393634/32239921744449,79.0,0.0,1670320.65,ACC001,State Bank of India,ACC001_000670,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-25,IMPS/P2P/9749088067/SHEELA DEVI/9300480039,0.0,4800.0,1675120.65,ACC001,State Bank of India,ACC001_000671,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-25,UPI/DR/9516650344/SUNITA DEVI/SBIN0393634/sunita628@ybl,699.0,0.0,1674421.65,ACC001,State Bank of India,ACC001_000672,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-26,IMPS/P2P/493651441336/MEERA PILLAI/8246783281,0.0,32000.0,1706421.65,ACC001,State Bank of India,ACC001_000673,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-26,NEFT/31291327/SMITHA PILLAI/SBIN0393634/08275553180102,0.0,7600.0,1714021.65,ACC001,State Bank of India,ACC001_000674,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-26,CHQ NO 202431 CLEARING,1680.0,0.0,1712341.65,ACC001,State Bank of India,ACC001_000675,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-26,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,32000.0,1744341.65,ACC001,State Bank of India,ACC001_000676,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-26,NEFT/30105769/ADITYA KUMAR/SBIN0393634/62138366570336,0.0,4800.0,1749141.65,ACC001,State Bank of India,ACC001_000677,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-26,NEFT/5881710080/SURESH BABU/SBIN0393634/38349514529103,249.0,0.0,1748892.65,ACC001,State Bank of India,ACC001_000678,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-26,CHQ NO 420761 CLEARING,49.0,0.0,1748843.65,ACC001,State Bank of India,ACC001_000679,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-27,ATM/WDL/0215981539/HDFC ATM KORAMANGALA,1250.0,0.0,1747593.65,ACC001,State Bank of India,ACC001_000680,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-27,IMPS/P2P/705479573083/GEETA DEVI/7009167238,0.0,11200.0,1758793.65,ACC001,State Bank of India,ACC001_000681,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-27,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,32000.0,1790793.65,ACC001,State Bank of India,ACC001_000682,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-27,ATM/WDL/4715294851/HDFC ATM KORAMANGALA,120.0,0.0,1790673.65,ACC001,State Bank of India,ACC001_000683,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-27,UPI/DR/142970368129/AYESHA KHAN/SBIN0393634/ayesha24@paytm,79.0,0.0,1790594.65,ACC001,State Bank of India,ACC001_000684,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-27,NEFT/412788511994/FATIMA SHEIKH/SBIN0393634/74739190687248,0.0,2500.0,1793094.65,ACC001,State Bank of India,ACC001_000685,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-28,NEFT/9027408989/RANJIT SINGH/SBIN0393634/57899353228334,0.0,32000.0,1825094.65,ACC001,State Bank of India,ACC001_000686,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-28,ATM/WDL/034576159812/CANARA ATM MYSURU,120.0,0.0,1824974.65,ACC001,State Bank of India,ACC001_000687,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-28,UPI/DR/1391665228/SHEELA DEVI/SBIN0393634/sheela970@okaxis,249.0,0.0,1824725.65,ACC001,State Bank of India,ACC001_000688,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-28,NEFT/488982100451/KAVYA REDDY/SBIN0393634/46542153423533,699.0,0.0,1824026.65,ACC001,State Bank of India,ACC001_000689,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-29,NEFT/2789363047/FATIMA SHEIKH/SBIN0393634/14632626459872,120.0,0.0,1823906.65,ACC001,State Bank of India,ACC001_000690,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-29,CHQ NO 864193 CLEARING,449.0,0.0,1823457.65,ACC001,State Bank of India,ACC001_000691,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-29,CHQ NO 099157 CLEARING,49.0,0.0,1823408.65,ACC001,State Bank of India,ACC001_000692,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-30,UPI/DR/271914001623/FATIMA SHEIKH/SBIN0393634/fatima336@okaxis,999.0,0.0,1822409.65,ACC001,State Bank of India,ACC001_000693,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-30,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,7600.0,1830009.65,ACC001,State Bank of India,ACC001_000694,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-30,NEFT/44861581/FARHAN KHAN/SBIN0393634/46325316795794,0.0,1200.0,1831209.65,ACC001,State Bank of India,ACC001_000695,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-31,NEFT/25473676/SURESH NAIR/SBIN0393634/59000085874913,7800.0,0.0,1823409.65,ACC001,State Bank of India,ACC001_000696,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-31,NEFT/617477585362/RAVI KUMAR SHARMA/SBIN0393634/81530731286305,0.0,7600.0,1831009.65,ACC001,State Bank of India,ACC001_000697,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-01-31,UPI/DR/08489134/REKHA PILLAI/SBIN0393634/rekha596@okhdfc,1250.0,0.0,1829759.65,ACC001,State Bank of India,ACC001_000698,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-01,NEFT/64250475/RAVI KUMAR SHARMA/SBIN0393634/49197313313518,850.0,0.0,1828909.65,ACC001,State Bank of India,ACC001_000699,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-01,NEFT/847992272371/LALITHA DEVI/SBIN0393634/67486246256399,999.0,0.0,1827910.65,ACC001,State Bank of India,ACC001_000700,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-01,UPI/DR/981484177888/ARCHANA PILLAI/SBIN0393634/archana112@paytm,1680.0,0.0,1826230.65,ACC001,State Bank of India,ACC001_000701,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-01,NEFT/66636555/MOHAN DAS/SBIN0393634/49358328390626,3499.0,0.0,1822731.65,ACC001,State Bank of India,ACC001_000702,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-02,NEFT/134330411147/AYESHA KHAN/SBIN0393634/50893044110300,0.0,4800.0,1827531.65,ACC001,State Bank of India,ACC001_000703,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-02,NEFT/9229309070/RANJIT SINGH/SBIN0393634/26051876925847,5200.0,0.0,1822331.65,ACC001,State Bank of India,ACC001_000704,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-02,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,18500.0,1840831.65,ACC001,State Bank of India,ACC001_000705,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-02,UPI/DR/52788600/LAKSHMI VENKAT/SBIN0393634/lakshmi286@okaxis,449.0,0.0,1840382.65,ACC001,State Bank of India,ACC001_000706,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-02,UPI/CR/5081974590/NADIA HUSSAIN/SBIN0393634/nadia84@ybl,0.0,7600.0,1847982.65,ACC001,State Bank of India,ACC001_000707,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-03,IMPS/P2P/64813628/NAVEEN KUMAR/7182598550,0.0,2500.0,1850482.65,ACC001,State Bank of India,ACC001_000708,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-03,UPI/DR/2638545467/MEERA PILLAI/SBIN0393634/meera57@okaxis,249.0,0.0,1850233.65,ACC001,State Bank of India,ACC001_000709,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-03,IMPS/P2P/4220970703/SNEHA PATIL/9082211622,0.0,4800.0,1855033.65,ACC001,State Bank of India,ACC001_000710,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-03,NEFT/8933748544/RESHMA KHAN/SBIN0393634/49692129799112,0.0,18500.0,1873533.65,ACC001,State Bank of India,ACC001_000711,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-04,UPI/DR/302296287640/GANESH KUMAR/SBIN0393634/ganesh451@paytm,999.0,0.0,1872534.65,ACC001,State Bank of India,ACC001_000712,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-04,IMPS/P2P/7025217978/SAVITHA DEVI/8229736195,0.0,24000.0,1896534.65,ACC001,State Bank of India,ACC001_000713,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-04,UPI/CR/68688299/SUSHMA RAO/SBIN0393634/sushma736@ybl,0.0,24000.0,1920534.65,ACC001,State Bank of India,ACC001_000714,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-04,ATM/WDL/451259624744/HDFC ATM KORAMANGALA,5200.0,0.0,1915334.65,ACC001,State Bank of India,ACC001_000715,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-04,ATM/WDL/0333188890/CANARA ATM MYSURU,999.0,0.0,1914335.65,ACC001,State Bank of India,ACC001_000716,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-04,NEFT/765990463278/MEENA IYER/SBIN0393634/80768296142191,1680.0,0.0,1912655.65,ACC001,State Bank of India,ACC001_000717,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-05,UPI/DR/9740369020/PRAKASH RAO/SBIN0393634/prakash597@okaxis,3499.0,0.0,1909156.65,ACC001,State Bank of India,ACC001_000718,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-05,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,2500.0,1911656.65,ACC001,State Bank of India,ACC001_000719,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-05,IMPS/P2P/5887379720/SMITHA PILLAI/8971502721,0.0,850.0,1912506.65,ACC001,State Bank of India,ACC001_000720,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-06,IMPS/P2P/5995574430/SHEELA DEVI/9904203534,0.0,850.0,1913356.65,ACC001,State Bank of India,ACC001_000721,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-06,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,2500.0,1915856.65,ACC001,State Bank of India,ACC001_000722,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-06,NEFT/496295335952/SMITHA PILLAI/SBIN0393634/55251704974740,0.0,500.0,1916356.65,ACC001,State Bank of India,ACC001_000723,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-06,ATM/WDL/752866414959/HDFC ATM KORAMANGALA,850.0,0.0,1915506.65,ACC001,State Bank of India,ACC001_000724,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-07,CHQ NO 567997 CLEARING,5200.0,0.0,1910306.65,ACC001,State Bank of India,ACC001_000725,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-07,NEFT/3161583478/DEEPA NAIR/SBIN0393634/85653446795148,850.0,0.0,1909456.65,ACC001,State Bank of India,ACC001_000726,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-07,NEFT/303736426603/MOHAMMED IRFAN/SBIN0393634/26912046299797,49.0,0.0,1909407.65,ACC001,State Bank of India,ACC001_000727,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-07,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,32000.0,1941407.65,ACC001,State Bank of India,ACC001_000728,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-08,NEFT/60629759/NILESH KULKARNI/SBIN0393634/87365881556477,0.0,24000.0,1965407.65,ACC001,State Bank of India,ACC001_000729,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-08,UPI/DR/34316552/ANITHA KRISHNAN/SBIN0393634/anitha591@ybl,310.0,0.0,1965097.65,ACC001,State Bank of India,ACC001_000730,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-08,ATM/WDL/94207156/SBI ATM JAYANAGAR BLR,1680.0,0.0,1963417.65,ACC001,State Bank of India,ACC001_000731,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-08,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,4800.0,1968217.65,ACC001,State Bank of India,ACC001_000732,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-08,NEFT/0310087862/KAVERI MENON/SBIN0393634/86817654515058,7800.0,0.0,1960417.65,ACC001,State Bank of India,ACC001_000733,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-09,UPI/DR/46069935/IMRAN KHAN/SBIN0393634/imran988@oksbi,310.0,0.0,1960107.65,ACC001,State Bank of India,ACC001_000734,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-09,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,1200.0,1961307.65,ACC001,State Bank of India,ACC001_000735,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-09,NEFT/959954870452/NAVEEN KUMAR/SBIN0393634/79880731338930,0.0,850.0,1962157.65,ACC001,State Bank of India,ACC001_000736,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-09,UPI/CR/91232776/RANJIT SINGH/SBIN0393634/ranjit204@okhdfc,0.0,32000.0,1994157.65,ACC001,State Bank of India,ACC001_000737,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-09,UPI/CR/0992675533/REKHA PILLAI/SBIN0393634/rekha590@ybl,0.0,18500.0,2012657.65,ACC001,State Bank of India,ACC001_000738,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-10,IMPS/P2P/8738692766/MALLIKA DAS/8816750930,0.0,11200.0,2023857.65,ACC001,State Bank of India,ACC001_000739,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-10,UPI/DR/8520349522/RAHUL SINGH/SBIN0393634/rahul531@oksbi,449.0,0.0,2023408.65,ACC001,State Bank of India,ACC001_000740,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-10,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,850.0,2024258.65,ACC001,State Bank of India,ACC001_000741,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-11,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,18500.0,2042758.65,ACC001,State Bank of India,ACC001_000742,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-11,NEFT/15254855/MEENA IYER/SBIN0393634/42383161875159,0.0,2500.0,2045258.65,ACC001,State Bank of India,ACC001_000743,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-11,NEFT/6246185953/SUSHMA RAO/SBIN0393634/14509191358073,2380.0,0.0,2042878.65,ACC001,State Bank of India,ACC001_000744,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-11,UPI/DR/74591078/SANTOSH KUMAR/SBIN0393634/santosh76@okhdfc,699.0,0.0,2042179.65,ACC001,State Bank of India,ACC001_000745,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-11,CHQ NO 880488 CLEARING,249.0,0.0,2041930.65,ACC001,State Bank of India,ACC001_000746,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-11,UPI/CR/8734787858/NADIA HUSSAIN/SBIN0393634/nadia182@oksbi,0.0,4800.0,2046730.65,ACC001,State Bank of India,ACC001_000747,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-11,UPI/DR/53674981/SHEELA DEVI/SBIN0393634/sheela859@okaxis,449.0,0.0,2046281.65,ACC001,State Bank of India,ACC001_000748,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-12,NEFT/4578895292/GOPAL VERMA/SBIN0393634/96255276616418,49.0,0.0,2046232.65,ACC001,State Bank of India,ACC001_000749,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-12,NEFT/4041618697/HARISH MENON/SBIN0393634/35822475552488,0.0,32000.0,2078232.65,ACC001,State Bank of India,ACC001_000750,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-12,UPI/DR/59103192/DEEPAK JOSHI/SBIN0393634/deepak632@okaxis,449.0,0.0,2077783.65,ACC001,State Bank of India,ACC001_000751,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-12,UPI/DR/8262834576/PRAKASH RAO/SBIN0393634/prakash117@okhdfc,449.0,0.0,2077334.65,ACC001,State Bank of India,ACC001_000752,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-12,NEFT/970742216409/SANTOSH KUMAR/SBIN0393634/75938500960035,49.0,0.0,2077285.65,ACC001,State Bank of India,ACC001_000753,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-13,UPI/DR/172096875040/SUNIL YADAV/SBIN0393634/sunil257@okaxis,310.0,0.0,2076975.65,ACC001,State Bank of India,ACC001_000754,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-13,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,1200.0,2078175.65,ACC001,State Bank of India,ACC001_000755,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-13,ATM/WDL/8310662501/CANARA ATM MYSURU,49.0,0.0,2078126.65,ACC001,State Bank of India,ACC001_000756,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-13,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,1200.0,2079326.65,ACC001,State Bank of India,ACC001_000757,ACC001_000755,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-13,ATM/WDL/52157218/HDFC ATM KORAMANGALA,249.0,0.0,2079077.65,ACC001,State Bank of India,ACC001_000758,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-14,CHQ NO 300522 CLEARING,449.0,0.0,2078628.65,ACC001,State Bank of India,ACC001_000759,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-15,UPI/CR/78001734/HARISH MENON/SBIN0393634/harish549@okaxis,0.0,1200.0,2079828.65,ACC001,State Bank of India,ACC001_000760,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-15,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,1200.0,2081028.65,ACC001,State Bank of India,ACC001_000761,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-16,UPI/CR/108569363572/PREETHI IYER/SBIN0393634/preethi193@okaxis,0.0,18500.0,2099528.65,ACC001,State Bank of India,ACC001_000762,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-16,UPI/CR/63422303/MALLIKA DAS/SBIN0393634/mallika836@oksbi,0.0,7600.0,2107128.65,ACC001,State Bank of India,ACC001_000763,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-02-16,NEFT/3376064753/VENKAT RAO/SBIN0393634/11780722342048,0.0,24000.0,2131128.65,ACC001,State Bank of India,ACC001_000764,,False
