Bank Name,KOTAK MAHINDRA BANK LTD
Account Number,8008270503
Account Holder Name,SUSHMA DUBEY
Branch,T NAGAR
IFSC Code,KKBK0995220
Statement Period,01-12-2024 To 09-05-2026

Date,Description,Ref/ChequeNo,Debit,Credit,Balance
28-03-2025,UPI/CR/103142487112/Ajay/PUNB/4247103798@axl/UPI,957046636927,,"7,050.66",873035.63
29-03-2025,UPI/DR/485256671554/Jio/PAYTM/jio@paytm/UPI,132950433003,269.00,,872766.63
29-03-2025,UPI/DR/010169454739/Rapido/PAYTM/rapido@icici/UPI,501480157817,220.87,,872545.76
30-03-2025,POS VISHAL MEGA MART FARIDABAD,962564179580,"2,750.86",,869794.90
30-03-2025,UPI/DR/619776550295/Ankit/BDBL/ankit877@oksbi/UPI,920542455769,"12,100.26",,857694.64
31-03-2025,UPI/DR/132676143315/Rajesh/PUNB/rajesh992@ptsbi/UPI,217310334516,"21,000.19",,836694.45
01-04-2025,UPI/DR/611367812160/Uber/PAYTM/uber@paytm/UPI,495721759168,510.47,,836183.98
01-04-2025,POS STAR BAZAAR FARIDABAD,105795852640,"6,150.30",,830033.68
03-04-2025,UPI/CR/865272291334/Tarun/BDBL/tarun.khanna@paytm/UPI,107285156593,,"16,900.79",846934.47
03-04-2025,UPI/DR/275251585851/Jio/PAYTM/jio@paytm/UPI,680541403898,959.00,,845975.47
03-04-2025,POS MORE SUPER MARKET FARIDABAD,334900909904,"8,350.78",,837624.69
04-04-2025,UPI/DR/362422185866/Meesho/PAYTM/meesho@ybl/UPI,735287268401,"2,600.70",,835023.99
04-04-2025,UPI/CR/585547661934/Dinesh/KKBK/dineshpill60@pthdfc/UPI,503361791460,,"10,900.92",845924.91
05-04-2025,UPI/DR/202115990089/Rani/PUNB/ranikapo10@ptsbi/UPI,654697915775,"1,750.36",,844174.55
05-04-2025,UPI/DR/862904926604/BigBasket/ICICI/bigbasket@ybl/UPI,892311474892,180.09,,843994.46
07-04-2025,SALARY CREDIT/S0377326964741/Infosys BPO Pvt Ltd,043585622396,,"101,913.55",945908.01
08-04-2025,UPI/DR/709266204177/Jio/PAYTM/jio@paytm/UPI,040881094118,259.00,,945649.01
08-04-2025,UPI/DR/246769112411/Jio/PAYTM/jio@paytm/UPI,841104780546,429.00,,945220.01
09-04-2025,NACH/MANDATE/LN460952477319/Axis Bank Auto Loan,056614943677,"15,000.00",,930220.01
09-04-2025,UPI/DR/753470145719/Anjali/KKBK/anjali518@aubank/UPI,633951920038,700.38,,929519.63
09-04-2025,NACH/MANDATE/RNT1169112/RENT MANDATE,032752347372,"12,000.00",,917519.63
10-04-2025,ATM-CASH-WDL/OSF756692/FARIDABAD,379104945463,"6,000.00",,911519.63
10-04-2025,UPI/DR/087103464522/Uber/PAYTM/uber@paytm/UPI,906670551381,890.73,,910628.90
11-04-2025,POS MORE SUPER MARKET FARIDABAD,541394339636,"3,300.43",,907328.47
11-04-2025,UPI/CR/641453507232/Rekha/UCBA/rekha.patil@okaxis/UPI,945365766934,,"15,350.74",922679.21
11-04-2025,UPI/DR/072197645983/Yogesh/BARB/yogesh.ghosh@okaxis/UPI,752188859329,"12,400.98",,910278.23
11-04-2025,UPI/CR/053012292756/Divya/HDFC/divya390@axl/UPI,014139218771,,"12,200.70",922478.93
11-04-2025,UPI/DR/236901187341/Indane/ICICI/indanegas@upi/UPI,888026136744,"1,200.17",,921278.76
11-04-2025,POS HP PETROL PUMP FARIDABA,135479469386,"2,550.50",,918728.26
12-04-2025,UPI/DR/942063349523/MSEDCL/UPIN/msedclpayment@upi/UPI,456129125365,"3,250.80",,915477.46
13-04-2025,UPI/DR/280208835355/Rapido/PAYTM/rapido@icici/UPI,408060011387,150.45,,915327.01
13-04-2025,UPI/CR/735611043546/Gopal/UTIB/gopal.pillai@axl/UPI,479550227850,,"12,000.00",927327.01
13-04-2025,UPI/DR/961650901547/Sumit/BARB/sumitshuk60@ybl/UPI,748601921544,"2,700.23",,924626.78
14-04-2025,UPI/DR/486879903951/Uber/PAYTM/uber@paytm/UPI,316353194937,790.22,,923836.56
14-04-2025,UPI/DR/458643028866/Uber/PAYTM/uber@paytm/UPI,189650799471,290.77,,923545.79
14-04-2025,UPI/DR/537839432874/Apollo/ICICI/apollopharmacy@ybl/UPI,697812530813,760.51,,922785.28
15-04-2025,UPI/DR/384797151577/Paytm/ICICI/paytm@paytm/UPI,522097193499,"1,230.63",,921554.65
15-04-2025,POS RELIANCE PETROLEUM FARIDABA,368363011492,"2,250.38",,919304.27
15-04-2025,UPI/DR/405850751442/Yogesh/FDRL/yogesh312@oksbi/UPI,519863675853,"12,150.38",,907153.89
15-04-2025,UPI/DR/392078882136/BSNL/RAZORPAY/broadband@paytm/UPI,805427797702,449.00,,906704.89
16-04-2025,NEFT/N9800555630570/Tech Mahindra Ltd,184456846378,,"54,500.72",961205.61
16-04-2025,NACH/MANDATE/SIP9905014/Axis Mutual Fund,510404143215,"13,500.00",,947705.61
16-04-2025,UPI/DR/361200747062/Jio/PAYTM/jio@paytm/UPI,973857318338,909.00,,946796.61
16-04-2025,UPI/DR/082189006648/Sonia/BKID/sonia.tiwari@aubank/UPI,192489977185,"5,200.06",,941596.55
17-04-2025,POS CENTRAL MALL FARIDABAD,305598212779,"5,500.69",,936095.86
17-04-2025,UPI/DR/719215705594/Paytm/ICICI/paytm@paytm/UPI,371480619737,"2,650.25",,933445.61
18-04-2025,POS METRO CASH CARRY FARIDABAD,492710248647,"5,900.36",,927545.25
18-04-2025,UPI/CR/712472749493/Swati/BKID/swati494@axl/UPI,145502113051,,"2,150.26",929695.51
18-04-2025,UPI/DR/854733348619/Swiggy/ICICI/swiggy@icici/UPI,082687538104,"1,340.26",,928355.25
19-04-2025,ATM-CASH-WDL/TAD382322/FARIDABAD,585957199155,"3,500.00",,924855.25
20-04-2025,UPI/CR/700022402210/Rohit/BKID/rohit505@apl/UPI,571950286374,,"14,550.86",939406.11
20-04-2025,UPI/CR/455223048786/Mohan/BKID/mohankapo61@okhdfcbank/UPI,986589571598,,"14,300.39",953706.50
21-04-2025,POS SHOPPERS STOP FARIDABAD,131362374303,"3,900.32",,949806.18
22-04-2025,IMPS-281003631132-Sarita Menon,804611291775,"43,800.71",,906005.47
23-04-2025,UPI/DR/387243715138/Zomato/ICICI/zomato@axisbank/UPI,765928998678,"1,380.21",,904625.26
24-04-2025,UPI/CR/500304611250/Santosh/BARB/santosh.gupta@okaxis/UPI,246754032655,,"10,000.88",914626.14
25-04-2025,UPI/DR/957706386898/BSNL/ICICI/bsnlbroadband@upi/UPI,484065267287,470.61,,914155.53
26-04-2025,UPI/DR/886370231001/Zepto/ICICI/zepto@apl/UPI,179068121595,"1,180.38",,912975.15
27-04-2025,POS V MART FARIDABAD,084385559859,"1,650.40",,911324.75
27-04-2025,POS HP PETROL PUMP FARIDABA,069957249808,"2,350.35",,908974.40
28-04-2025,UPI/DR/310013912274/Dunzo/ICICI/dunzo@razorpay/UPI,196524495628,"1,950.01",,907024.39
28-04-2025,UPI/DR/184667281934/Rapido/PAYTM/rapido@icici/UPI,347330237109,710.12,,906314.27
29-04-2025,UPI/DR/545872683015/Anjali/BDBL/anjalimeno90@ptaxis/UPI,749429064840,"19,850.84",,886463.43
30-04-2025,POS INDIAN OIL FARIDABA,259799856939,800.08,,885663.35
01-05-2025,UPI/DR/307937903547/Sonia/BDBL/sonia.nambiar@kotak/UPI,725489604709,"20,550.97",,865112.38
01-05-2025,UPI/DR/381433154984/Isha/SBIN/8252109065@ibl/UPI,001995012098,"8,700.20",,856412.18
02-05-2025,POS MORE SUPER MARKET FARIDABAD,952535713499,"1,650.56",,854761.62
03-05-2025,UPI/CR/729400416127/Prashant/PUNB/prashant584@axl/UPI,172595862344,,"8,350.98",863112.60
03-05-2025,UPI/CR/405491026377/Saurabh/SBIN/saurabh.mehta@apl/UPI,163257542427,,"16,300.08",879412.68
04-05-2025,UPI/CR/965956802982/Abhishek/BKID/abhishekverm88@ptyes/UPI,200466597605,,"1,700.96",881113.64
04-05-2025,UPI/DR/124267049449/Saurabh/UCBA/saurabh107@ptaxis/UPI,709420480362,"11,200.94",,869912.70
04-05-2025,POS SHELL FUEL STATION FARIDABA,107151554922,"1,500.73",,868411.97
04-05-2025,POS STAR BAZAAR FARIDABAD,287528926458,"6,900.86",,861511.11
04-05-2025,UPI/DR/523443951075/BigBasket/ICICI/bigbasket@ybl/UPI,529468670129,"1,800.79",,859710.32
05-05-2025,POS MORE SUPER MARKET FARIDABAD,985599563803,"5,250.67",,854459.65
05-05-2025,UPI/CR/557835248008/Mina/BDBL/minaredd63@oksbi/UPI,262450050516,,"20,900.89",875360.54
05-05-2025,UPI/DR/273782230076/Jio/PAYTM/jio@paytm/UPI,060417759679,919.00,,874441.54
05-05-2025,UPI/DR/827372244939/Archana/UTIB/archana.chaudhary@upi/UPI,187623351405,"7,750.01",,866691.53
06-05-2025,UPI/DR/767741440697/Sunita/HDFC/sunita393@apl/UPI,183429266676,"21,750.07",,844941.46
06-05-2025,UPI/DR/950551219284/Kunal/BARB/kunal897@axl/UPI,609464639800,"17,450.76",,827490.70
07-05-2025,UPI/DR/804403277578/Amit/HDFC/amittiwa99@okhdfcbank/UPI,078986176577,"3,500.86",,823989.84
07-05-2025,SALARY CREDIT/S9785704185674/Infosys BPO Pvt Ltd,027296094877,,"106,279.55",930269.39
08-05-2025,UPI/DR/617895836688/Jio/ICICI/jio@paytm/UPI,410048641342,820.59,,929448.80
08-05-2025,ATM-CASH-WDL/FQX566965/FARIDABAD,035159294784,"4,500.00",,924948.80
09-05-2025,UPI/DR/723105210972/Rapido/PAYTM/rapido@icici/UPI,110504359353,680.82,,924267.98
09-05-2025,NACH/MANDATE/RNT9349435/RENT MANDATE,325315527942,"12,000.00",,912267.98
10-05-2025,POS SHELL FUEL STATION FARIDABA,769328888205,"4,050.23",,908217.75
10-05-2025,UPI/DR/315465456827/Zepto/ICICI/zepto@apl/UPI,730683115751,450.62,,907767.13
10-05-2025,UPI/DR/867661039380/Siddharth/FDRL/4508208236@okicici/UPI,400925003396,"21,850.16",,885916.97
11-05-2025,UPI/DR/735637909592/Sneha/UTIB/snehathap72@ybl/UPI,459239176678,"13,750.00",,872166.97
12-05-2025,UPI/DR/534604018573/MSEDCL/UPIN/msedclpayment@upi/UPI,004123219606,"2,700.94",,869466.03
12-05-2025,UPI/DR/663727579995/PhonePe/ICICI/phonepe@ybl/UPI,676347919503,"1,350.30",,868115.73
12-05-2025,UPI/DR/728274771744/Indane/ICICI/indanegas@upi/UPI,507043229612,"1,000.19",,867115.54
14-05-2025,IMPS-933104782923-Ravi Reddy,705090094120,"43,400.36",,823715.18
15-05-2025,NACH/MANDATE/LN460952477319/Axis Bank Auto Loan,249082603580,"15,000.00",,808715.18
15-05-2025,UPI/DR/874071296532/Amazon/ICICI/amazon@apl/UPI,818196442005,550.45,,808164.73
17-05-2025,UPI/CR/746797512266/Isha/UTIB/ishapand91@ptsbi/UPI,167549261069,,"3,700.30",811865.03
17-05-2025,NACH/MANDATE/SIP7729510/Axis Mutual Fund,185092166438,"13,500.00",,798365.03
17-05-2025,NEFT/N0912384674470/Infosys BPO Pvt Ltd,933931113975,,"9,000.26",807365.29
18-05-2025,UPI/DR/720507881256/Jio/PAYTM/jio@paytm/UPI,876982142999,179.00,,807186.29
18-05-2025,UPI/DR/155229585863/Zomato/ICICI/zomato@axisbank/UPI,543058667310,130.35,,807055.94
18-05-2025,UPI/DR/866057186950/1mg/ICICI/tatahealth@icici/UPI,262443576617,"2,990.20",,804065.74
18-05-2025,POS SHOPPERS STOP FARIDABAD,693157386663,350.95,,803714.79
19-05-2025,UPI/DR/554828075735/IRCTC/ICICI/irctc@upi/UPI,379415784405,849.00,,802865.79
20-05-2025,UPI/DR/929876607254/Flipkart/PAYTM/flipkart@ybl/UPI,842782184321,"1,000.93",,801864.86
21-05-2025,UPI/CR/581409347684/Swati/UCBA/swati733@aubank/UPI,852215405302,,"14,050.79",815915.65
22-05-2025,UPI/DR/841132381694/Myntra/ICICI/myntra@ybl/UPI,150184023626,949.00,,814966.65
23-05-2025,ATM-CASH-WDL/CEG661477/FARIDABAD,943090778598,"10,000.00",,804966.65
23-05-2025,UPI/DR/593075958628/Rohit/UTIB/rohit.ghosh@okicici/UPI,763291115867,"17,750.97",,787215.68
24-05-2025,UPI/DR/880563764566/Ola/ICICI/olamoney@ola/UPI,514608481681,"2,110.49",,785105.19
24-05-2025,UPI/CR/953019686798/Manish/KKBK/manish600@ptaxis/UPI,889547468196,,"14,100.68",799205.87
25-05-2025,ATM-CASH-WDL/GSS829688/FARIDABAD,587055342547,"3,000.00",,796205.87
25-05-2025,ATM-CASH-WDL/EIY253130/FARIDABAD,251609269850,"3,000.00",,793205.87
27-05-2025,POS STAR BAZAAR FARIDABAD,027241753805,650.72,,792555.15
27-05-2025,UPI/DR/389570475157/Rapido/PAYTM/rapido@icici/UPI,195824638833,880.07,,791675.08
27-05-2025,UPI/DR/392229427169/Uber/PAYTM/uber@paytm/UPI,265736751958,260.91,,791414.17
27-05-2025,UPI/DR/951484302762/Zepto/ICICI/zepto@apl/UPI,998843598806,710.26,,790703.91
28-05-2025,UPI/DR/290927489195/Rohit/FDRL/rohit737@aubank/UPI,062306970833,"12,500.49",,778203.42
28-05-2025,UPI/DR/729888056302/PhonePe/ICICI/phonepe@ybl/UPI,509815328314,140.67,,778062.75
28-05-2025,POS BHARAT PETROLEUM FARIDABA,899767969218,"1,750.88",,776311.87
30-05-2025,UPI/DR/924514065017/Zepto/ICICI/zepto@apl/UPI,193804251004,"2,490.96",,773820.91
30-05-2025,POS SHOPPERS STOP FARIDABAD,315605669688,"3,150.65",,770670.26
30-05-2025,UPI/CR/866977095627/Ashish/UCBA/ashishpill18@okicici/UPI,532009237914,,"18,600.37",789270.63
30-05-2025,POS METRO CASH CARRY FARIDABAD,636459033842,"7,850.60",,781420.03
31-05-2025,UPI/DR/207209398221/PhonePe/ICICI/phonepe@ybl/UPI,048734870841,360.45,,781059.58
01-06-2025,UPI/DR/963546203925/Zepto/ICICI/zepto@apl/UPI,267136756394,"2,670.09",,778389.49
01-06-2025,UPI/DR/964688321177/Paytm/ICICI/paytm@paytm/UPI,569417342613,"1,410.29",,776979.20
01-06-2025,POS INDIAN OIL FARIDABA,634965878668,"3,550.07",,773429.13
02-06-2025,POS BHARAT PETROLEUM FARIDABA,024545204903,"1,600.90",,771828.23
02-06-2025,UPI/DR/718381890374/Uber/PAYTM/uber@paytm/UPI,353769157184,750.25,,771077.98
03-06-2025,UPI/DR/234480095798/Jio/PAYTM/jio@paytm/UPI,069277264504,649.00,,770428.98
03-06-2025,UPI/DR/300719665532/IRCTC/ICICI/irctc@upi/UPI,015128824809,949.00,,769479.98
04-06-2025,UPI/DR/683098034946/Jio/PAYTM/jio@paytm/UPI,427607571560,539.00,,768940.98
04-06-2025,UPI/DR/658570276769/Myntra/ICICI/myntra@ybl/UPI,073498730728,399.00,,768541.98
04-06-2025,UPI/DR/057112254538/Ola/PAYTM/olamoney@ola/UPI,319589498411,460.05,,768081.93
05-06-2025,UPI/DR/165664573310/Jio/PAYTM/jio@paytm/UPI,937734481878,639.00,,767442.93
05-06-2025,UPI/DR/267089526861/Flipkart/PAYTM/flipkart@ybl/UPI,022830827660,"5,950.30",,761492.63
05-06-2025,IMPS-200000888098-Sachin Iyer,460174600164,"30,100.30",,731392.33
06-06-2025,ATM-CASH-WDL/NPE649557/FARIDABAD,809140932771,"7,500.00",,723892.33
06-06-2025,UPI/CR/017152065178/Kapil/KKBK/kapil.singh@ptaxis/UPI,388681600282,,"13,450.35",737342.68
06-06-2025,UPI/CR/965746096718/Sanjay/BKID/sanjay352@pthdfc/UPI,732148740373,,"7,850.53",745193.21
06-06-2025,UPI/DR/585701879821/Uber/ICICI/uber@paytm/UPI,600859131542,"1,150.85",,744042.36
06-06-2025,UPI/DR/216210718151/Ola/ICICI/olamoney@ola/UPI,804542854683,"2,750.54",,741291.82
07-06-2025,UPI/CR/564558817167/Vishal/UTIB/0645047686@paytm/UPI,397032031985,,"12,950.29",754242.11
07-06-2025,UPI/CR/861529480079/Vandana/BARB/vandana.thapar@aubank/UPI,499394907530,,"15,350.35",769592.46
07-06-2025,ATM-CASH-WDL/AUX964415/FARIDABAD,781067318418,"3,500.00",,766092.46
07-06-2025,SALARY CREDIT/S9969154757007/Infosys BPO Pvt Ltd,612394988471,,"102,157.55",868250.01
07-06-2025,POS INDIAN OIL FARIDABA,123845539459,900.54,,867349.47
08-06-2025,UPI/CR/319352764753/Sushma/BARB/sushma767@upi/UPI,278918010340,,"20,850.63",888200.10
08-06-2025,NACH/MANDATE/RNT0093966/RENT MANDATE,139700715689,"12,000.00",,876200.10
09-06-2025,UPI/DR/749209200263/Amazon/ICICI/amazon@apl/UPI,544790201170,"1,010.25",,875189.85
11-06-2025,UPI/DR/911420095292/Zepto/ICICI/zepto@apl/UPI,485154299515,"2,550.62",,872639.23
11-06-2025,UPI/DR/404207966334/Abhishek/UTIB/abhishek.kapoor@axl/UPI,343668239228,"11,150.23",,861489.00
11-06-2025,NACH/MANDATE/SIP6475099/Axis Mutual Fund,824221715812,"13,500.00",,847989.00
11-06-2025,ATM-CASH-WDL/MJT111249/FARIDABAD,286202298054,"7,000.00",,840989.00
11-06-2025,NEFT/N0499807242797/HDFC Life Insurance,371650010285,,"37,000.75",877989.75
13-06-2025,UPI/DR/026915549468/Jio/PAYTM/jio@paytm/UPI,432697021522,789.00,,877200.75
13-06-2025,UPI/CR/560343833360/Sangita/HDFC/9219242113@ptsbi/UPI,001561983639,,"11,850.40",889051.15
13-06-2025,UPI/DR/901283331277/ICICI/LICI/licindia@licindia/UPI,410036038095,"1,800.00",,887251.15
13-06-2025,UPI/CR/338057642905/Pallavi/UTIB/pallavi.pillai@ibl/UPI,347553236411,,"2,300.43",889551.58
14-06-2025,NACH/MANDATE/LN460952477319/Axis Bank Auto Loan,124565339071,"15,000.00",,874551.58
14-06-2025,POS CENTRAL MALL FARIDABAD,183325651381,"6,400.61",,868150.97
15-06-2025,POS MORE SUPER MARKET FARIDABAD,618266308794,"2,300.01",,865850.96
17-06-2025,UPI/DR/992791235980/BigBasket/ICICI/bigbasket@ybl/UPI,329075037854,860.94,,864990.02
18-06-2025,UPI/DR/451389623277/Jio/ICICI/jio@paytm/UPI,619957642892,470.28,,864519.74
18-06-2025,UPI/DR/416892799168/Sumit/KKBK/sumit.jain@apl/UPI,824135881444,"20,500.94",,844018.80
18-06-2025,UPI/DR/943698325436/Himanshu/PUNB/himanshu148@okicici/UPI,457404661389,"16,350.90",,827667.90
18-06-2025,UPI/DR/405351745774/Indane/ICICI/indanegas@upi/UPI,443245129491,"2,050.03",,825617.87
19-06-2025,UPI/DR/885786308267/Uber/PAYTM/uber@paytm/UPI,169182076841,810.38,,824807.49
19-06-2025,UPI/DR/077701884676/MSEDCL/UPIN/msedclpayment@upi/UPI,236169410086,"1,250.71",,823556.78
20-06-2025,UPI/DR/222592277757/Sangita/PUNB/sangita.mehta@ptyes/UPI,589683149293,200.40,,823356.38
20-06-2025,UPI/DR/876217791704/Naveen/UCBA/8931097837@okicici/UPI,568642905251,"6,900.16",,816456.22
21-06-2025,UPI/CR/063460056430/Deepa/BDBL/deepajain79@kotak/UPI,738472658414,,"6,900.70",823356.92
21-06-2025,UPI/DR/730013396439/Lalit/BKID/lalit.rao@oksbi/UPI,029359227748,"21,050.82",,802306.10
22-06-2025,UPI/DR/301921610048/Ola/PAYTM/olamoney@ola/UPI,853199386547,190.63,,802115.47
22-06-2025,UPI/DR/883545352089/Rapido/PAYTM/rapido@icici/UPI,147883724748,270.39,,801845.08
22-06-2025,UPI/DR/830398267972/Meesho/PAYTM/meesho@ybl/UPI,805761850179,"1,300.26",,800544.82
22-06-2025,UPI/DR/045896405886/BSNL/RAZORPAY/broadband@paytm/UPI,195340695281,599.00,,799945.82
24-06-2025,UPI/CR/596542566007/Mahesh/PUNB/maheshpill74@ibl/UPI,083008661674,,"20,900.11",820845.93
24-06-2025,POS BIG BAZAAR FARIDABAD,099837973982,"4,400.50",,816445.43
24-06-2025,ATM-CASH-WDL/AUQ380540/FARIDABAD,758154080255,"8,000.00",,808445.43
24-06-2025,UPI/DR/126713929987/Kavita/SBIN/kavitadutt46@ybl/UPI,600727823058,"11,100.25",,797345.18
25-06-2025,UPI/DR/822767786184/Uber/ICICI/uber@paytm/UPI,641445974832,"2,130.76",,795214.42
26-06-2025,UPI/CR/829465199691/Akash/KKBK/akashseth42@axl/UPI,584716974783,,"13,400.73",808615.15
26-06-2025,UPI/DR/715996058315/Varsha/KKBK/varsha288@kotak/UPI,492663698949,700.31,,807914.84
26-06-2025,UPI/DR/888792864159/Zomato/ICICI/zomato@axisbank/UPI,362692460376,"2,770.48",,805144.36
27-06-2025,UPI/DR/112810545714/Sachin/BARB/sachin183@ptsbi/UPI,490936315527,"16,600.91",,788543.45
27-06-2025,UPI/DR/682331578736/Dinesh/SBIN/3877989779@ptsbi/UPI,521366745530,"11,450.24",,777093.21
27-06-2025,UPI/DR/617152973330/Deepak/SBIN/9955934077@ptaxis/UPI,984470437170,"3,400.88",,773692.33
27-06-2025,INTEREST CREDIT,793191127157,,995.66,774687.99
28-06-2025,ATM-CASH-WDL/LOT730411/FARIDABAD,539420598434,"1,500.00",,773187.99
28-06-2025,POS HP PETROL PUMP FARIDABA,386508158104,"4,100.92",,769087.07
29-06-2025,GST ON CHARGES,035580247232,39.60,,769047.47
29-06-2025,UPI/DR/879488290100/Dunzo/ICICI/dunzo@razorpay/UPI,922340554461,980.22,,768067.25
29-06-2025,ACCOUNT MAINTENANCE CHARGES,077443474452,220.00,,767847.25
29-06-2025,UPI/CR/325539457310/Rahul/BKID/7164427155@ybl/UPI,080435554132,,"11,850.53",779697.78
30-06-2025,ATM-CASH-WDL/PAM588419/FARIDABAD,328705269163,"10,000.00",,769697.78
01-07-2025,ATM-CASH-WDL/UAG598892/FARIDABAD,495974462578,"5,500.00",,764197.78
01-07-2025,POS BHARAT PETROLEUM FARIDABA,603217812354,"3,000.33",,761197.45
01-07-2025,UPI/DR/179692346809/Lata/UCBA/2625982734@okhdfcbank/UPI,781956067208,"18,800.21",,742397.24
02-07-2025,UPI/DR/708046765676/Flipkart/ICICI/flipkart@ybl/UPI,631812232494,740.33,,741656.91
04-07-2025,UPI/DR/302430901138/Jio/ICICI/jio@paytm/UPI,736692672704,380.71,,741276.20
04-07-2025,UPI/CR/012102915375/Meena/HDFC/meena431@aubank/UPI,248344435836,,"9,300.85",750577.05
04-07-2025,POS V MART FARIDABAD,100778136523,"5,000.48",,745576.57
06-07-2025,UPI/DR/386726571769/Nykaa/ICICI/nykaa@razorpay/UPI,404465164225,499.00,,745077.57
06-07-2025,UPI/DR/566419599645/Blinkit/ICICI/blinkit@kotak/UPI,544159889070,440.92,,744636.65
06-07-2025,SALARY CREDIT/S5593763446243/Infosys BPO Pvt Ltd,803430745602,,"104,122.55",848759.20
07-07-2025,UPI/DR/787235420912/Flipkart/ICICI/flipkart@ybl/UPI,145509845193,410.93,,848348.27
07-07-2025,UPI/DR/632614850120/Ola/PAYTM/olamoney@ola/UPI,459537268625,900.73,,847447.54
07-07-2025,UPI/DR/878926027304/Jio/PAYTM/jio@paytm/UPI,565899619322,959.00,,846488.54
07-07-2025,UPI/DR/052878557518/Ola/PAYTM/olamoney@ola/UPI,208566599350,760.16,,845728.38
07-07-2025,UPI/DR/436003432327/Uber/PAYTM/uber@paytm/UPI,235093203467,400.08,,845328.30
08-07-2025,UPI/DR/604036112068/Ola/PAYTM/olamoney@ola/UPI,743126002644,810.24,,844518.06
08-07-2025,UPI/DR/294374051267/Sarita/BARB/sarita525@ybl/UPI,728828941675,"9,200.64",,835317.42
08-07-2025,NACH/MANDATE/LN460952477319/Axis Bank Auto Loan,948175250749,"15,000.00",,820317.42
08-07-2025,NACH/MANDATE/RNT3479952/RENT MANDATE,119713969420,"12,000.00",,808317.42
09-07-2025,UPI/DR/032652239662/Amazon/ICICI/amazon@apl/UPI,085553677470,"2,200.57",,806116.85
09-07-2025,UPI/DR/096095841928/BSNL/ICICI/bsnlbroadband@upi/UPI,803049382196,120.50,,805996.35
09-07-2025,ATM-CASH-WDL/WJA863639/FARIDABAD,558364963614,"2,000.00",,803996.35
10-07-2025,UPI/DR/720335127774/Rapido/PAYTM/rapido@icici/UPI,698608504876,690.45,,803305.90
10-07-2025,UPI/DR/857067103460/Uber/PAYTM/uber@paytm/UPI,217011163218,460.02,,802845.88
10-07-2025,ATM-CASH-WDL/JAI096594/FARIDABAD,677303554819,"9,500.00",,793345.88
11-07-2025,UPI/DR/841210069484/Naveen/BDBL/naveen180@okicici/UPI,433303731141,"16,800.14",,776545.74
11-07-2025,ATM-CASH-WDL/SES283374/FARIDABAD,562019802200,"6,000.00",,770545.74
12-07-2025,UPI/DR/724462011328/Jio/PAYTM/jio@paytm/UPI,122368792798,799.00,,769746.74
13-07-2025,UPI/CR/915948826594/Asha/BARB/ashachat28@pthdfc/UPI,133801890967,,"13,900.20",783646.94
14-07-2025,UPI/DR/953054648128/Usha/BARB/2141453466@axl/UPI,355887998755,"20,400.33",,763246.61
14-07-2025,UPI/DR/523503130911/Renu/UTIB/5470306377@ptyes/UPI,388092691675,900.01,,762346.60
14-07-2025,UPI/DR/680432917317/MedPlus/ICICI/medplus@icici/UPI,787948427739,"1,830.98",,760515.62
14-07-2025,UPI/DR/976235246254/Jio/PAYTM/jio@paytm/UPI,062038026987,539.00,,759976.62
15-07-2025,UPI/DR/182104965284/Ramesh/SBIN/9374840236@okaxis/UPI,539649257286,"11,100.65",,748875.97
16-07-2025,UPI/DR/681821875271/Jio/ICICI/jio@paytm/UPI,685943054765,"2,400.18",,746475.79
17-07-2025,NACH/MANDATE/SIP4406756/Axis Mutual Fund,763441959264,"13,500.00",,732975.79
17-07-2025,UPI/DR/331542916957/PhonePe/ICICI/phonepe@ybl/UPI,368223105150,"2,580.94",,730394.85
18-07-2025,UPI/DR/318885730424/Jio/ICICI/jio@paytm/UPI,516053586423,"1,820.11",,728574.74
18-07-2025,UPI/DR/457082373990/Indane/ICICI/indanegas@upi/UPI,187288223329,"1,150.09",,727424.65
19-07-2025,UPI/DR/028881586928/Suresh/BARB/sureshshah80@ybl/UPI,653047225782,"11,350.72",,716073.93
19-07-2025,UPI/DR/277969126568/Vivek/KKBK/vivekmukh69@okaxis/UPI,313343815685,"6,500.57",,709573.36
21-07-2025,UPI/CR/720276716309/Pallavi/KKBK/6801226212@aubank/UPI,663179887183,,"21,650.79",731224.15
21-07-2025,POS INDIAN OIL FARIDABA,498338719089,"1,450.93",,729773.22
22-07-2025,UPI/DR/358997728598/Girish/BARB/girish563@ibl/UPI,916383766491,"9,850.53",,719922.69
22-07-2025,UPI/CR/342691013862/Shivam/UCBA/shivam.khanna@ptaxis/UPI,243554635075,,"12,450.45",732373.14
22-07-2025,ATM-CASH-WDL/PTQ462839/FARIDABAD,910131765041,"2,500.00",,729873.14
22-07-2025,UPI/DR/522393393873/MSEDCL/UPIN/msedclpayment@upi/UPI,370907063008,"2,250.92",,727622.22
22-07-2025,UPI/DR/808923666006/Meesho/PAYTM/meesho@ybl/UPI,882118974369,"3,050.30",,724571.92
22-07-2025,POS CENTRAL MALL FARIDABAD,280724302859,"3,850.02",,720721.90
23-07-2025,UPI/CR/565356231649/Pooja/PUNB/6819241841@pthdfc/UPI,854093564720,,"15,600.87",736322.77
24-07-2025,POS METRO CASH CARRY FARIDABAD,506696082466,500.67,,735822.10
25-07-2025,UPI/DR/929758472893/Blinkit/ICICI/blinkit@kotak/UPI,279246826228,"2,770.46",,733051.64
