Bank Name,HDFC BANK LTD
Account Number,68699629400471
Account Holder Name,GAURAV KHANNA
Branch,AMEERPET
IFSC Code,HDFC0327058
Statement Period,01-12-2024 To 08-05-2026

Date,Description,Ref/ChequeNo,Debit,Credit,Balance
27/03/25,GST ON CHARGES,926913445747,32.40,,193604.90
27/03/25,POS V MART PUNE,603768402582,"7,400.77",,186204.13
27/03/25,MOBILE BANKING CHARGES,552099260069,180.00,,186024.13
28/03/25,UPI-PhonePe Merchant-phonepe@ybl-913083680082-DR VIA UPI,966318786964,810.66,,185213.47
28/03/25,INTEREST CREDIT,282805705978,,850.98,186064.45
29/03/25,UPI-Spotify-spotify@icici-158309418454-DR VIA UPI,502483153470,549.00,,185515.45
30/03/25,POS MORE SUPER MARKET PUNE,126655182400,"7,350.27",,178165.18
31/03/25,UPI-Deepa Tiwari-deepa.tiwari@paytm-474790088652-DR VIA UPI,220613014067,"10,100.27",,168064.91
31/03/25,UPI-Lalit Menon-8134495863@oksbi-037979170591-CR VIA UPI,214576047290,,"3,350.82",171415.73
31/03/25,ATW-XXXXXX4153-CSB50308-PUNE 828846552636,672492041445,"6,000.00",,165415.73
01/04/25,UPI-Flipkart-flipkart@ybl-016050703892-DR VIA UPI,029365112821,"1,470.87",,163944.86
01/04/25,POS STAR BAZAAR PUNE,534990733513,"3,300.68",,160644.18
01/04/25,UPI-Rani Chopra-ranichop85@pthdfc-907045822107-CR VIA UPI,509468665112,,"19,850.05",180494.23
03/04/25,UPI-Uber India-uber@paytm-585522608671-DR VIA UPI,888525610534,360.39,,180133.84
03/04/25,POS V MART PUNE,966801958617,"7,650.26",,172483.58
04/04/25,UPI-Jio Recharge-jio@paytm-243031113594-DR VIA UPI,711994695324,590.82,,171892.76
05/04/25,UPI-Rohit Saxena-rohit808@okaxis-798344630901-DR VIA UPI,452633871580,"9,350.97",,162541.79
05/04/25,POS INDIAN OIL PUNE,515859585078,"2,950.96",,159590.83
05/04/25,UPI-Flipkart-flipkart@ybl-749352032517-DR VIA UPI,881203338560,"3,050.40",,156540.43
06/04/25,UPI-ACT Fibernet-broadband@paytm-435739165155-DR VIA UPI,168921946276,449.00,,156091.43
06/04/25,SALARY-S2290676739721/NEFT/Tata Consultancy Service,089740452113,,"136,435.90",292527.33
06/04/25,UPI-Swiggy-swiggy@icici-736577862595-DR VIA UPI,607851432102,650.16,,291877.17
07/04/25,UPI-Swiggy-swiggy@icici-268693961327-DR VIA UPI,821275926175,"1,060.88",,290816.29
07/04/25,UPI-Blinkit-blinkit@kotak-564448700366-DR VIA UPI,008299720397,980.41,,289835.88
08/04/25,POS MORE SUPER MARKET PUNE,804331543342,"4,500.74",,285335.14
08/04/25,UPI-Dunzo-dunzo@razorpay-875810650636-DR VIA UPI,175651141500,360.14,,284975.00
09/04/25,UPI-Ola Cabs-olamoney@ola-920017036931-DR VIA UPI,656936230213,680.08,,284294.92
09/04/25,UPI-Sarita Chatterjee-sarita792@ybl-496789653244-CR VIA UPI,920657686727,,"6,400.31",290695.23
10/04/25,ECS-NACH-RNT9283832-RENT MANDATE,016616720649,"6,500.00",,284195.23
11/04/25,UPI-Aditya Birla Sun Life-licindia@licindia-002417144261-DR VIA UPI,194390569143,"5,500.00",,278695.23
11/04/25,UPI-Sunita Pandey-sunita.pandey@ptyes-116075253733-DR VIA UPI,059410047649,"18,250.37",,260444.86
11/04/25,UPI-Ola Cabs-olamoney@ola-448388469703-DR VIA UPI,300522169309,"2,270.79",,258174.07
11/04/25,UPI-Pallavi Mishra-pallavi.mishra@pthdfc-627084813176-DR VIA UPI,818693304455,"15,450.62",,242723.45
12/04/25,ECS-NACH-SIP1646616-Axis Mutual Fund,929618234886,"13,000.00",,229723.45
12/04/25,UPI-Indane Gas-indanegas@upi-856327080166-DR VIA UPI,936646435535,"1,350.50",,228372.95
14/04/25,UPI-BigBasket-bigbasket@ybl-576006535078-DR VIA UPI,626639364780,"1,310.51",,227062.44
14/04/25,ECS-NACH-LN742807355061-Muthoot Finance,875520806246,"18,500.00",,208562.44
15/04/25,UPI-Amazon Pay-amazon@apl-087201200404-DR VIA UPI,292802481399,"1,740.43",,206822.01
16/04/25,UPI-MSEDCL-msedclpayment@upi-301985134690-DR VIA UPI,899768550284,"2,450.01",,204372.00
16/04/25,ATW-XXXXXX5575-GFN18970-PUNE 782429310385,362395715578,"9,000.00",,195372.00
17/04/25,UPI-Meesho-meesho@ybl-220942241064-DR VIA UPI,481184078707,"5,100.90",,190271.10
18/04/25,POS CENTRAL MALL PUNE,058369565062,900.70,,189370.40
18/04/25,UPI-Amazon Pay-amazon@apl-625893223031-DR VIA UPI,606770227064,230.22,,189140.18
20/04/25,POS SHOPPERS STOP PUNE,051635797879,400.02,,188740.16
22/04/25,UPI-Airtel Payments-airtel@axis-052123255702-DR VIA UPI,543501533312,289.00,,188451.16
23/04/25,ATW-XXXXXX4075-BBK99845-PUNE 406860843369,792109468532,"6,000.00",,182451.16
24/04/25,UPI-Arjun Das-arjun.das@aubank-743264967930-CR VIA UPI,774921740549,,"5,150.16",187601.32
24/04/25,ATW-XXXXXX8914-LBU14135-PUNE 170626888609,679358047883,"5,500.00",,182101.32
24/04/25,UPI-Airtel Payments-airtel@axis-834196732059-DR VIA UPI,710381250169,879.00,,181222.32
25/04/25,UPI-Swati Naik-9004355548@upi-750420741321-DR VIA UPI,254541950945,"21,400.75",,159821.57
25/04/25,UPI-Practo-practo@paytm-304551364807-DR VIA UPI,864411006366,399.00,,159422.57
25/04/25,POS BHARAT PETROLEUM PUNE,953098785312,"3,250.39",,156172.18
26/04/25,UPI-Amit Dubey-9323437383@ybl-896647490721-DR VIA UPI,192281002635,"9,200.69",,146971.49
26/04/25,UPI-Uber India-uber@paytm-292055966559-DR VIA UPI,230521572998,340.99,,146630.50
27/04/25,MOBILE BANKING CHARGES,079021631925,590.00,,146040.50
27/04/25,UPI-Airtel Payments-airtel@axis-952271118303-DR VIA UPI,856856519294,179.00,,145861.50
27/04/25,ATW-XXXXXX3571-GNN19129-PUNE 744800823777,099806186506,"9,000.00",,136861.50
27/04/25,GST ON CHARGES,538277991835,106.20,,136755.30
29/04/25,UPI-Myntra-myntra@ybl-455359063440-DR VIA UPI,850094024778,"1,850.57",,134904.73
29/04/25,IMPS-811721326010-Gaurav Menon-SBIN-XXXXXXX4247-IMPSTXN,093127105214,"15,100.17",,119804.56
29/04/25,UPI-Usha Bajaj-ushabaja46@ptaxis-009425418661-CR VIA UPI,536303593977,,200.47,120005.03
29/04/25,UPI-Rajan Ahuja-rajanahuj68@paytm-063663233927-CR VIA UPI,889003194642,,"18,800.14",138805.17
29/04/25,UPI-Airtel Payments-airtel@axis-430068031024-DR VIA UPI,669054542442,289.00,,138516.17
30/04/25,POS BHARAT PETROLEUM PUNE,741502241006,"2,400.10",,136116.07
30/04/25,POS METRO CASH CARRY PUNE,011672426902,"5,300.05",,130816.02
30/04/25,UPI-Suresh Patil-suresh959@aubank-807693394551-CR VIA UPI,722535749263,,"4,500.24",135316.26
01/05/25,UPI-Ola Cabs-olamoney@ola-364627155316-DR VIA UPI,953784506325,230.44,,135085.82
01/05/25,UPI-Rapido-rapido@icici-123042154987-DR VIA UPI,153686203747,730.76,,134355.06
01/05/25,UPI-Brijesh Desai-brijesh.desai@paytm-077156058284-DR VIA UPI,323950533091,"2,700.79",,131654.27
02/05/25,UPI-Paytm Mall-paytm@paytm-905456611227-DR VIA UPI,382418846525,"2,250.20",,129404.07
02/05/25,UPI-Flipkart-flipkart@ybl-033075994569-DR VIA UPI,907931296235,"2,150.66",,127253.41
04/05/25,IMPS-990261851949-Rahul Agarwal-KKBK-XXXXXXX4155-IMPSTXN,252531999428,"6,700.20",,120553.21
04/05/25,UPI-Airtel Payments-airtel@axis-296531943349-DR VIA UPI,647234997312,309.00,,120244.21
04/05/25,UPI-Aditya Birla Sun Life-licindia@licindia-488361252889-DR VIA UPI,301618061390,"5,500.00",,114744.21
05/05/25,POS PANTALOONS PUNE,084748258777,"1,050.57",,113693.64
05/05/25,UPI-Vijay Saxena-6616800883@aubank-342960006125-CR VIA UPI,015637256346,,"5,200.90",118894.54
06/05/25,UPI-Airtel Payments-airtel@axis-429868608652-DR VIA UPI,495742858033,959.00,,117935.54
06/05/25,POS HP PETROL PUMP PUNE,727241188093,"2,400.14",,115535.40
07/05/25,UPI-Airtel Payments-airtel@axis-781276124828-DR VIA UPI,651241482762,189.00,,115346.40
07/05/25,SALARY-S1223571723031/NEFT/Tata Consultancy Service,729007797885,,"137,312.90",252659.30
09/05/25,UPI-Jio Recharge-jio@paytm-869079150494-DR VIA UPI,967304962765,"2,040.15",,250619.15
09/05/25,UPI-Rapido-rapido@icici-274773602971-DR VIA UPI,199187386247,530.65,,250088.50
09/05/25,ECS-NACH-RNT7220645-RENT MANDATE,543739703432,"6,500.00",,243588.50
10/05/25,UPI-Poonam Bajaj-poonam921@ptsbi-674996918059-CR VIA UPI,996941680903,,"12,550.18",256138.68
10/05/25,UPI-Sachin Sethi-sachin872@oksbi-868818594525-CR VIA UPI,502516490246,,"2,300.17",258438.85
10/05/25,ATW-XXXXXX7461-RLU08765-PUNE 955313463681,379822440358,"2,000.00",,256438.85
10/05/25,UPI-Dunzo-dunzo@razorpay-610824419278-DR VIA UPI,679690014245,"2,780.11",,253658.74
10/05/25,ECS-NACH-LN742807355061-Muthoot Finance,696748053267,"18,500.00",,235158.74
11/05/25,POS METRO CASH CARRY PUNE,847202922221,"8,400.54",,226758.20
11/05/25,ECS-NACH-SIP7485178-Axis Mutual Fund,025950015167,"13,000.00",,213758.20
12/05/25,UPI-Swiggy-swiggy@icici-112599152168-DR VIA UPI,687783313477,"2,530.07",,211228.13
13/05/25,UPI-Airtel Payments-airtel@axis-776337970910-DR VIA UPI,633616890749,789.00,,210439.13
13/05/25,POS MORE SUPER MARKET PUNE,828922887591,"2,100.01",,208339.12
14/05/25,UPI-MakeMyTrip-makemytrip@axisbank-190438563804-DR VIA UPI,800116025448,799.00,,207540.12
14/05/25,ATW-XXXXXX5636-HIP76665-PUNE 161002353339,358904425344,"4,500.00",,203040.12
15/05/25,UPI-BigBasket-bigbasket@ybl-216809311555-DR VIA UPI,334157342454,840.96,,202199.16
16/05/25,POS RELIANCE PETROLEUM PUNE,285948103486,"1,250.42",,200948.74
16/05/25,UPI-Nykaa-nykaa@razorpay-057054642341-DR VIA UPI,070014807125,"1,100.35",,199848.39
16/05/25,UPI-MSEDCL-msedclpayment@upi-473766317459-DR VIA UPI,397769286938,"2,800.85",,197047.54
16/05/25,UPI-Indane Gas-indanegas@upi-337179008925-DR VIA UPI,777785975225,"2,500.80",,194546.74
16/05/25,POS VISHAL MEGA MART PUNE,399074530707,800.04,,193746.70
16/05/25,UPI-Mohit Mehta-mohit.mehta@okhdfcbank-879634149449-DR VIA UPI,229002626995,"10,400.73",,183345.97
17/05/25,UPI-Rapido-rapido@icici-369167622085-DR VIA UPI,661604442442,850.14,,182495.83
18/05/25,UPI-Sunita Gupta-sunita.gupta@oksbi-167291701743-DR VIA UPI,465929496828,"5,850.66",,176645.17
18/05/25,UPI-Anil Bajaj-anilbaja95@ptsbi-085078770700-CR VIA UPI,463851874998,,"21,700.56",198345.73
18/05/25,UPI-Blinkit-blinkit@kotak-161206128793-DR VIA UPI,624956413992,"1,270.03",,197075.70
19/05/25,UPI-Vijay Yadav-vijayyada74@ybl-861262146627-DR VIA UPI,354324292160,"8,800.76",,188274.94
19/05/25,UPI-Geeta Mukherjee-geeta615@pthdfc-244414382900-CR VIA UPI,687260688761,,"7,750.28",196025.22
19/05/25,UPI-Airtel Payments-airtel@axis-647223235058-DR VIA UPI,949135427118,699.00,,195326.22
20/05/25,POS MORE SUPER MARKET PUNE,680705482689,750.68,,194575.54
20/05/25,UPI-BigBasket-bigbasket@ybl-466027303321-DR VIA UPI,137196601364,820.81,,193754.73
21/05/25,UPI-Rapido-rapido@icici-222750410919-DR VIA UPI,584915602063,300.14,,193454.59
22/05/25,POS LIFESTYLE STORES PUNE,949424984956,"3,500.74",,189953.85
22/05/25,UPI-BigBasket-bigbasket@ybl-231798915944-DR VIA UPI,746956530027,160.18,,189793.67
22/05/25,UPI-Kunal Dubey-kunal.dubey@upi-570882145558-CR VIA UPI,211971087446,,"6,950.79",196744.46
23/05/25,UPI-Swiggy-swiggy@icici-193988690908-DR VIA UPI,257040694364,"2,290.82",,194453.64
24/05/25,UPI-Flipkart-flipkart@ybl-129036455589-DR VIA UPI,919373557277,"4,500.10",,189953.54
25/05/25,UPI-Prashant Das-4717772479@aubank-463220825566-DR VIA UPI,852839354100,"5,900.80",,184052.74
26/05/25,UPI-BigBasket-bigbasket@ybl-733835325161-DR VIA UPI,088267523124,"1,560.37",,182492.37
26/05/25,UPI-Isha Shah-ishashah99@upi-538981462831-CR VIA UPI,435594925257,,"18,450.68",200943.05
26/05/25,UPI-Dunzo-dunzo@razorpay-528383350251-DR VIA UPI,067203680561,710.56,,200232.49
26/05/25,POS BRAND FACTORY PUNE,180289427234,"4,400.50",,195831.99
27/05/25,UPI-ACT Fibernet-broadband@paytm-814489577336-DR VIA UPI,614437682449,499.00,,195332.99
28/05/25,POS METRO CASH CARRY PUNE,256888500775,"3,750.07",,191582.92
28/05/25,ATW-XXXXXX8040-DJW38259-PUNE 552903716220,002675420265,"6,500.00",,185082.92
28/05/25,UPI-Ajay Kulkarni-ajay573@pthdfc-018654402520-DR VIA UPI,450388417257,"12,750.94",,172331.98
29/05/25,UPI-Anita Pillai-4878751988@ibl-339646317957-CR VIA UPI,549669623250,,"1,050.57",173382.55
29/05/25,UPI-Flipkart-flipkart@ybl-446131601403-DR VIA UPI,339997986055,"1,500.83",,171881.72
31/05/25,UPI-Asha Gupta-asha.gupta@ptsbi-192400685211-DR VIA UPI,366658509717,"20,350.85",,151530.87
31/05/25,UPI-Seema Pillai-seema612@okaxis-372848014493-CR VIA UPI,373522736313,,"19,250.31",170781.18
02/06/25,UPI-Shreya Yadav-shreya.yadav@okaxis-444490377974-DR VIA UPI,494164136519,"15,100.07",,155681.11
02/06/25,UPI-Ola Cabs-olamoney@ola-857066877580-DR VIA UPI,576633733616,"1,610.60",,154070.51
04/06/25,UPI-Ola Cabs-olamoney@ola-507833735949-DR VIA UPI,579408077591,110.86,,153959.65
05/06/25,UPI-Dunzo-dunzo@razorpay-929517767448-DR VIA UPI,332915564703,"2,480.28",,151479.37
05/06/25,UPI-Nykaa-nykaa@razorpay-302326227660-DR VIA UPI,647112579610,"5,800.10",,145679.27
05/06/25,UPI-Sumit Sethi-sumitseth78@paytm-233853370346-DR VIA UPI,531061230262,"4,200.04",,141479.23
06/06/25,UPI-Uber India-uber@paytm-720835396804-DR VIA UPI,971839286829,560.17,,140919.06
06/06/25,SALARY-S6434746532036/NEFT/Tata Consultancy Service,976671382137,,"137,689.90",278608.96
07/06/25,UPI-Uber India-uber@paytm-925538442065-DR VIA UPI,551136342147,990.37,,277618.59
07/06/25,UPI-Uber India-uber@paytm-176880945523-DR VIA UPI,908256927872,830.67,,276787.92
08/06/25,UPI-Dunzo-dunzo@razorpay-780769600254-DR VIA UPI,558749968547,"1,320.66",,275467.26
09/06/25,UPI-Aditya Birla Sun Life-licindia@licindia-152301954851-DR VIA UPI,687239927409,"5,500.00",,269967.26
10/06/25,POS CENTRAL MALL PUNE,569023986076,"6,000.12",,263967.14
10/06/25,ECS-NACH-RNT3494987-RENT MANDATE,034660130006,"6,500.00",,257467.14
10/06/25,UPI-Airtel Payments-airtel@axis-320587814787-DR VIA UPI,421627833373,879.00,,256588.14
11/06/25,POS RELIANCE MART PUNE,192162991883,"6,550.14",,250038.00
11/06/25,UPI-Blinkit-blinkit@kotak-635846516750-DR VIA UPI,862354525415,"1,520.07",,248517.93
11/06/25,POS HP PETROL PUMP PUNE,506106906527,"1,500.35",,247017.58
12/06/25,ECS-NACH-SIP5928427-Axis Mutual Fund,614218780687,"13,000.00",,234017.58
14/06/25,ECS-NACH-LN742807355061-Muthoot Finance,200893859781,"18,500.00",,215517.58
14/06/25,UPI-Shweta Menon-3124583339@okaxis-418182041327-DR VIA UPI,686511457288,"7,250.61",,208266.97
14/06/25,UPI-Zepto-zepto@apl-603297384118-DR VIA UPI,030692788505,280.45,,207986.52
15/06/25,ATW-XXXXXX3309-BQT45733-PUNE 404480292736,100481784253,"4,500.00",,203486.52
15/06/25,UPI-Airtel Payments-airtel@axis-503971551579-DR VIA UPI,796329460663,439.00,,203047.52
15/06/25,UPI-Pankaj Rao-7978229887@okaxis-283875765026-DR VIA UPI,815661860411,"9,700.10",,193347.42
15/06/25,POS STAR BAZAAR PUNE,696725271342,"3,200.00",,190147.42
16/06/25,UPI-Uber India-uber@paytm-803084123361-DR VIA UPI,718200021178,480.76,,189666.66
16/06/25,UPI-Sumit Reddy-sumit.reddy@upi-639717384997-CR VIA UPI,730229864760,,"11,600.80",201267.46
16/06/25,NEFT*N1765904671250/Max Healthcare Insti/CR,643855606954,,"40,500.13",241767.59
17/06/25,UPI-Babita Nair-babita.nair@aubank-448947550142-CR VIA UPI,190314905962,,"11,150.05",252917.64
18/06/25,UPI-Indane Gas-indanegas@upi-552852946023-DR VIA UPI,253373683137,"1,250.61",,251667.03
18/06/25,UPI-Apollo Pharmacy-apollopharmacy@ybl-423703028320-DR VIA UPI,735717061262,"1,030.69",,250636.34
18/06/25,ATW-XXXXXX2483-HWT80095-PUNE 696002048597,603069798103,"4,000.00",,246636.34
18/06/25,UPI-Asha Menon-5510102843@ptaxis-447014801897-CR VIA UPI,441177660439,,"2,600.15",249236.49
18/06/25,UPI-Airtel Payments-airtel@axis-861561428540-DR VIA UPI,118105271130,229.00,,249007.49
19/06/25,UPI-MSEDCL-msedclpayment@upi-446479729776-DR VIA UPI,701448736731,"2,350.64",,246656.85
20/06/25,UPI-Ola Cabs-olamoney@ola-815006658210-DR VIA UPI,019448103997,590.16,,246066.69
20/06/25,POS RELIANCE PETROLEUM PUNE,600379770069,950.03,,245116.66
20/06/25,UPI-Shweta Sharma-7873190579@ibl-706114065821-CR VIA UPI,563844043447,,"12,250.23",257366.89
20/06/25,UPI-Asha Shukla-ashashuk85@okicici-900589675090-CR VIA UPI,763195676224,,"2,150.77",259517.66
20/06/25,UPI-Rohit Bose-rohitbose62@oksbi-489265587513-CR VIA UPI,374350078738,,"3,400.24",262917.90
21/06/25,UPI-Meesho-meesho@ybl-570792916416-DR VIA UPI,707066281451,"3,250.74",,259667.16
24/06/25,UPI-Babita Mehta-babita.mehta@okicici-546996740971-CR VIA UPI,296636935864,,"18,500.71",278167.87
25/06/25,UPI-Girish Pandey-7477584887@ybl-039866571066-DR VIA UPI,915451514150,"5,950.03",,272217.84
25/06/25,UPI-Airtel Payments-airtel@axis-207186174523-DR VIA UPI,578664034120,289.00,,271928.84
25/06/25,UPI-Usha Roy-usha517@okaxis-807300147092-DR VIA UPI,365758032036,"15,400.83",,256528.01
26/06/25,ATW-XXXXXX5445-AIP37418-PUNE 869262625039,054094957214,"1,500.00",,255028.01
26/06/25,UPI-Ola Cabs-olamoney@ola-228833564513-DR VIA UPI,728222507118,740.03,,254287.98
26/06/25,ATW-XXXXXX7065-GFE66312-PUNE 697805425311,170608246761,"2,000.00",,252287.98
26/06/25,INTEREST CREDIT,903370011423,,940.40,253228.38
27/06/25,UPI-Sarita Gupta-8110584924@pthdfc-465368095543-DR VIA UPI,466280387137,"16,700.72",,236527.66
27/06/25,UPI-ACT Fibernet-broadband@paytm-452242958870-DR VIA UPI,808983161541,649.00,,235878.66
28/06/25,UPI-Babita Joshi-0912550946@upi-747993657250-CR VIA UPI,541435057694,,"9,850.56",245729.22
28/06/25,UPI-Tarun Mehta-tarun786@okaxis-996402989027-CR VIA UPI,712132650216,,700.82,246430.04
29/06/25,UPI-Airtel Payments-airtel@axis-016632904604-DR VIA UPI,459794484611,749.00,,245681.04
29/06/25,GST ON CHARGES,965569931021,39.60,,245641.44
29/06/25,MOBILE BANKING CHARGES,681345110915,220.00,,245421.44
29/06/25,UPI-Kiran Bajaj-kiranbaja50@okaxis-123579168636-DR VIA UPI,517388030922,"13,650.23",,231771.21
30/06/25,UPI-Dunzo-dunzo@razorpay-936042001159-DR VIA UPI,637621438568,"1,900.04",,229871.17
30/06/25,UPI-Pankaj Kapoor-pankaj.kapoor@okicici-874916574082-CR VIA UPI,033723340342,,"8,650.47",238521.64
01/07/25,UPI-Babita Patil-babita178@kotak-985304220819-CR VIA UPI,690677179149,,"12,150.62",250672.26
01/07/25,UPI-PhonePe Merchant-phonepe@ybl-541492011321-DR VIA UPI,730468717974,540.32,,250131.94
01/07/25,UPI-Jyoti Pillai-jyoti898@okaxis-085525934208-CR VIA UPI,364352216756,,"9,300.98",259432.92
01/07/25,ATW-XXXXXX7621-FCA95200-PUNE 492369335726,728713251813,"1,000.00",,258432.92
02/07/25,POS D MART PUNE,206447799075,"6,550.18",,251882.74
02/07/25,UPI-Swiggy-swiggy@icici-207321282564-DR VIA UPI,533781882180,"2,190.31",,249692.43
02/07/25,POS CENTRAL MALL PUNE,872507737357,750.08,,248942.35
03/07/25,UPI-Vandana Bajaj-vandana.bajaj@ptaxis-804540998981-CR VIA UPI,325135110679,,"3,900.33",252842.68
04/07/25,UPI-Sarita Patil-3485314404@ybl-716288853178-DR VIA UPI,325472399537,"11,200.87",,241641.81
04/07/25,ATW-XXXXXX7887-HBD01355-PUNE 486227092092,021189189179,"2,000.00",,239641.81
04/07/25,UPI-Sonia Mukherjee-sonia.mukherjee@upi-535176535275-CR VIA UPI,028286561017,,"17,350.66",256992.47
05/07/25,UPI-Ravi Dutta-ravi.dutta@axl-094552253984-DR VIA UPI,785185143969,"16,550.28",,240442.19
05/07/25,POS BRAND FACTORY PUNE,290827670362,"2,700.77",,237741.42
06/07/25,UPI-Jio Recharge-jio@paytm-756695509960-DR VIA UPI,828508582854,930.38,,236811.04
06/07/25,POS PANTALOONS PUNE,577470091246,"8,500.92",,228310.12
07/07/25,SALARY-S9233773721150/NEFT/Tata Consultancy Service,020370800736,,"137,471.90",365782.02
08/07/25,UPI-Aditya Birla Sun Life-licindia@licindia-609347094881-DR VIA UPI,118290255335,"5,500.00",,360282.02
08/07/25,UPI-Sneha Desai-snehadesa79@ptaxis-619347717724-CR VIA UPI,589524233392,,"15,150.71",375432.73
09/07/25,UPI-Hotstar-hotstar@hdfcbank-433315533031-DR VIA UPI,118938658359,249.00,,375183.73
09/07/25,UPI-Airtel Payments-airtel@axis-289160542587-DR VIA UPI,775101596678,549.00,,374634.73
10/07/25,UPI-BigBasket-bigbasket@ybl-269053072192-DR VIA UPI,656592314996,"1,180.73",,373454.00
10/07/25,POS INDIAN OIL PUNE,867165308579,"1,850.86",,371603.14
10/07/25,ATW-XXXXXX4562-OOI89241-PUNE 369878292479,467919869852,"4,500.00",,367103.14
11/07/25,UPI-Rapido-rapido@icici-802370089223-DR VIA UPI,442879200879,600.46,,366502.68
12/07/25,ECS-NACH-RNT6722594-RENT MANDATE,798559788658,"6,500.00",,360002.68
12/07/25,ECS-NACH-SIP3483595-Axis Mutual Fund,920980723632,"13,000.00",,347002.68
14/07/25,UPI-Apollo Pharmacy-apollopharmacy@ybl-455939562421-DR VIA UPI,716499275790,"2,280.89",,344721.79
15/07/25,ECS-NACH-LN742807355061-Muthoot Finance,428692821527,"18,500.00",,326221.79
15/07/25,UPI-Harish Bajaj-5236593859@okicici-852834754562-CR VIA UPI,609833020727,,"15,000.24",341222.03
15/07/25,UPI-Airtel Payments-airtel@axis-726209618922-DR VIA UPI,743241652926,929.00,,340293.03
15/07/25,UPI-Indane Gas-indanegas@upi-036058274021-DR VIA UPI,083705039572,"2,800.12",,337492.91
16/07/25,UPI-Kapil Mukherjee-kapil574@ibl-325847844691-CR VIA UPI,445488674870,,"11,850.05",349342.96
16/07/25,UPI-Ritu Saxena-ritu614@upi-689542241309-CR VIA UPI,586430335115,,"17,600.23",366943.19
17/07/25,UPI-Rapido-rapido@icici-016397999097-DR VIA UPI,556112718872,490.60,,366452.59
18/07/25,UPI-Brijesh Chatterjee-brijesh.chatterjee@kotak-608928158484-CR VIA UPI,866239965190,,"14,850.85",381303.44
18/07/25,UPI-Vikram Mehta-vikrammeht10@oksbi-289272590711-CR VIA UPI,669972938450,,"3,750.64",385054.08
18/07/25,UPI-Rahul Thapar-rahul705@kotak-617672413624-CR VIA UPI,884563398407,,"9,950.64",395004.72
18/07/25,POS BIG BAZAAR PUNE,529970078387,"7,750.08",,387254.64
18/07/25,UPI-Archana Tiwari-archana.tiwari@oksbi-340574024155-DR VIA UPI,682344693675,"5,000.96",,382253.68
19/07/25,UPI-Ola Cabs-olamoney@ola-533027324586-DR VIA UPI,676713820366,320.15,,381933.53
19/07/25,UPI-Suresh Kulkarni-sureshkulk95@apl-426808750543-DR VIA UPI,586765933085,"8,050.34",,373883.19
20/07/25,UPI-Dinesh Chopra-7606705315@aubank-031049413073-DR VIA UPI,136005287483,"11,550.47",,362332.72
21/07/25,UPI-Uber India-uber@paytm-999513841461-DR VIA UPI,278527287240,690.71,,361642.01
21/07/25,UPI-Krishna Shukla-0748277298@okicici-125385991100-DR VIA UPI,105835577389,"10,800.02",,350841.99
21/07/25,UPI-Myntra-myntra@ybl-925174741677-DR VIA UPI,504651338457,"2,400.18",,348441.81
21/07/25,UPI-Amit Dubey-amitdube16@ptsbi-193435608814-CR VIA UPI,675184231142,,650.50,349092.31
22/07/25,UPI-Jio Recharge-jio@paytm-626879706884-DR VIA UPI,221099910979,"2,010.19",,347082.12
23/07/25,UPI-MSEDCL-msedclpayment@upi-592911110186-DR VIA UPI,344502398916,"3,850.58",,343231.54
23/07/25,POS HP PETROL PUMP PUNE,401976764783,"2,600.54",,340631.00
23/07/25,UPI-Uber India-uber@paytm-640404545022-DR VIA UPI,174259657024,"1,900.68",,338730.32
23/07/25,UPI-Preeti Menon-preeti294@kotak-340402179227-CR VIA UPI,923722786535,,"3,500.93",342231.25
23/07/25,UPI-Blinkit-blinkit@kotak-125326859512-DR VIA UPI,629021774312,"2,580.04",,339651.21
23/07/25,UPI-Uber India-uber@paytm-551221224829-DR VIA UPI,584142526089,130.38,,339520.83
24/07/25,UPI-Krishna Mishra-krishna.mishra@ibl-110550470304-DR VIA UPI,663495730981,"11,750.07",,327770.76
24/07/25,UPI-Jio Recharge-jio@paytm-691801744180-DR VIA UPI,229424848877,720.18,,327050.58
25/07/25,POS MAX FASHION PUNE,142214619595,"7,550.30",,319500.28
25/07/25,ATW-XXXXXX9807-YPV56409-PUNE 541521948411,564066447836,"2,000.00",,317500.28
26/07/25,MOBILE BANKING CHARGES,265047007529,440.00,,317060.28
26/07/25,GST ON CHARGES,654507414043,79.20,,316981.08
29/07/25,POS VISHAL MEGA MART PUNE,163651198917,650.53,,316330.55
31/07/25,UPI-Uber India-uber@paytm-807649196669-DR VIA UPI,706401750714,"2,770.61",,313559.94
31/07/25,POS V MART PUNE,100277462693,"1,250.77",,312309.17
31/07/25,UPI-Rohit Pillai-rohit746@okaxis-444174611998-DR VIA UPI,537157299738,"19,900.37",,292408.80
01/08/25,UPI-Babita Banerjee-7611464415@okhdfcbank-172608088796-DR VIA UPI,356829951425,"18,300.47",,274108.33
01/08/25,POS D MART PUNE,028262620235,"3,150.15",,270958.18
01/08/25,UPI-Kiran Yadav-kiranyada95@upi-092078102419-CR VIA UPI,417511207246,,"7,100.95",278059.13
01/08/25,UPI-Ashish Patil-ashish230@ibl-689112866002-DR VIA UPI,512697077118,"21,650.53",,256408.60
01/08/25,POS HP PETROL PUMP PUNE,501641646361,"4,350.16",,252058.44
03/08/25,UPI-Meesho-meesho@ybl-143091185906-DR VIA UPI,523813724376,"2,200.45",,249857.99
