Bank Name,UCO BANK
Account Number,6752720432718688
Account Holder Name,MEENA SHUKLA
Branch,SECTOR 18 NOIDA
IFSC Code,UCBA0383801
Statement Period,03-12-2024 To 09-05-2026

Date,Description,Ref/ChequeNo,Debit,Credit,Balance
23-03-2025,UPI/DR/186261126742/Swiggy/ICICI/swiggy@icici/UPI,604631400718,"1,790.79",,551570.12
24-03-2025,UPI/CR/546925859946/Rakesh/BARB/rakesh.banerjee@apl/UPI,117976458095,,"15,400.46",566970.58
25-03-2025,POS SHOPPERS STOP AMRITSAR,093051050257,"4,200.83",,562769.75
27-03-2025,INTEREST CREDIT,482962422647,,855.05,563624.80
27-03-2025,UPI/DR/427627657641/Dunzo/ICICI/dunzo@razorpay/UPI,857515949397,"1,260.30",,562364.50
27-03-2025,UPI/DR/654742184387/PhonePe/ICICI/phonepe@ybl/UPI,412946750166,"1,860.76",,560503.74
29-03-2025,ATM CASH WITHDRAWAL/42260/AMRITSAR,598989228021,"5,500.00",,555003.74
29-03-2025,UPI/DR/966747683933/Kiran/PUNB/kiran422@paytm/UPI,456515427371,"7,150.43",,547853.31
30-03-2025,POS METRO CASH CARRY AMRITSAR,950536220571,"4,450.19",,543403.12
30-03-2025,MAINTENANCE CHARGES,364112162072,70.00,,543333.12
30-03-2025,GST ON CHARGES,250376808261,12.60,,543320.52
31-03-2025,UPI/CR/167693793253/Isha/FDRL/ishakhan19@ptaxis/UPI,533222747521,,"7,750.27",551070.79
31-03-2025,UPI/DR/813863716830/Kavita/FDRL/4408252684@aubank/UPI,204592533495,"6,900.01",,544170.78
31-03-2025,ATM CASH WITHDRAWAL/78866/AMRITSAR,953264177932,"9,000.00",,535170.78
02-04-2025,UPI/DR/916769218555/IRCTC/ICICI/irctc@upi/UPI,334061731587,749.00,,534421.78
02-04-2025,UPI/CR/673581635551/Sunil/KKBK/sunil257@oksbi/UPI,404642285651,,"12,600.72",547022.50
02-04-2025,UPI/CR/072771000687/Rajan/UTIB/rajanpand22@pthdfc/UPI,755370830507,,"12,400.49",559422.99
03-04-2025,UPI/DR/117185844382/Jio/PAYTM/airtel@axis/UPI,669370008220,719.00,,558703.99
03-04-2025,UPI/DR/444322283980/Usha/BKID/ushashar87@okhdfcbank/UPI,711848540838,"19,600.43",,539103.56
04-04-2025,UPI/DR/431579402973/Neha/BDBL/6563397566@ybl/UPI,157811503240,"14,600.19",,524503.37
04-04-2025,POS LIFESTYLE STORES AMRITSAR,597107696018,"2,350.58",,522152.79
05-04-2025,POS BHARAT PETROLEUM AMRITSAR,924087058107,"2,500.25",,519652.54
05-04-2025,UPI/DR/779240402857/Rapido/PAYTM/rapido@icici/UPI,579786511481,290.04,,519362.50
05-04-2025,SALARY CREDIT/S5081251136274/Blue Dart Express Ltd,110979819754,,"96,559.98",615922.48
06-04-2025,NACH/MANDATE/RNT4188494/RENT MANDATE,433050165920,"24,500.00",,591422.48
06-04-2025,UPI/DR/499547194451/Uber/ICICI/uber@paytm/UPI,759380630644,420.47,,591002.01
07-04-2025,NACH/MANDATE/LN135530784778/HDFC Ltd,943396527446,"8,000.00",,583002.01
07-04-2025,UPI/CR/696418046012/Ankit/UCBA/ankit.chaudhary@okaxis/UPI,807145309207,,"15,950.66",598952.67
08-04-2025,UPI/DR/076997044591/Mukesh/HDFC/mukesh182@ibl/UPI,176393658841,"13,050.06",,585902.61
08-04-2025,UPI/DR/950910059166/LIC/LICI/licindia@licindia/UPI,008047058497,"8,200.00",,577702.61
09-04-2025,UPI/DR/834304056937/Ola/PAYTM/olamoney@ola/UPI,569139843625,680.23,,577022.38
09-04-2025,UPI/CR/281111064021/Shweta/SBIN/shwetachau80@oksbi/UPI,383355822179,,"10,950.18",587972.56
10-04-2025,ATM CASH WITHDRAWAL/71253/AMRITSAR,718255360591,"3,000.00",,584972.56
10-04-2025,ATM CASH WITHDRAWAL/35627/AMRITSAR,571148841421,"2,500.00",,582472.56
10-04-2025,UPI/DR/371698772823/KSEB/UPIN/ksebpayment@upi/UPI,174593782631,"1,450.79",,581021.77
11-04-2025,UPI/DR/196181107694/Shreya/UTIB/shreyanamb19@ybl/UPI,539628562554,"2,700.06",,578321.71
12-04-2025,ATM CASH WITHDRAWAL/39685/AMRITSAR,762927361400,"8,000.00",,570321.71
12-04-2025,UPI/DR/429139984015/Jio/PAYTM/airtel@axis/UPI,653971171296,619.00,,569702.71
13-04-2025,UPI/DR/060826139912/Uber/PAYTM/uber@paytm/UPI,088499352842,490.67,,569212.04
13-04-2025,POS HP PETROL PUMP AMRITSAR,074653704733,"2,850.72",,566361.32
13-04-2025,UPI/DR/546302869695/Indane/ICICI/indanegas@upi/UPI,505259764828,"2,200.23",,564161.09
13-04-2025,UPI/DR/219678538700/Meesho/PAYTM/meesho@ybl/UPI,789292434115,"2,300.30",,561860.79
14-04-2025,UPI/DR/193680285926/Uber/ICICI/uber@paytm/UPI,319708349421,"1,240.51",,560620.28
15-04-2025,UPI/DR/409164770621/Krishna/KKBK/0256089415@oksbi/UPI,321273906280,"12,250.05",,548370.23
15-04-2025,ATM CASH WITHDRAWAL/84914/AMRITSAR,204904878458,"6,000.00",,542370.23
17-04-2025,UPI/DR/009770510906/Jio/PAYTM/airtel@axis/UPI,929328016205,309.00,,542061.23
17-04-2025,UPI/DR/664544855418/MedPlus/ICICI/medplus@icici/UPI,353672645896,"1,350.28",,540710.95
17-04-2025,UPI/DR/766871101649/Jio/PAYTM/airtel@axis/UPI,115292604604,379.00,,540331.95
18-04-2025,UPI/DR/635433105497/BigBasket/ICICI/bigbasket@ybl/UPI,994835036206,"1,440.09",,538891.86
18-04-2025,UPI/DR/889430226747/Common/UCO/prashant71@kotak/UPI,580122021174,"6,240.71",,532651.15
18-04-2025,POS LIFESTYLE STORES AMRITSAR,082742612717,"7,050.86",,525600.29
19-04-2025,UPI/DR/990327117100/Swiggy/ICICI/swiggy@icici/UPI,496754829650,120.18,,525480.11
19-04-2025,IMPS-505631115154-Shweta Verma,387809125141,"2,500.30",,522979.81
19-04-2025,UPI/CR/198951739170/Swati/UCBA/swati.mukherjee@upi/UPI,228392179116,,"6,950.73",529930.54
20-04-2025,UPI/DR/666857681887/Kunal/UTIB/kunalredd41@upi/UPI,116310332384,"18,450.33",,511480.21
20-04-2025,UPI/CR/162729730217/Sonia/BKID/soniameht33@ibl/UPI,687509949070,,"8,100.96",519581.17
20-04-2025,UPI/DR/959071078458/Gopal/BARB/gopal846@aubank/UPI,671250342977,"9,850.70",,509730.47
22-04-2025,UPI/CR/073966261393/Gopal/FDRL/gopal293@pthdfc/UPI,578487508513,,"10,400.59",520131.06
22-04-2025,POS BHARAT PETROLEUM AMRITSAR,052279158930,"3,950.95",,516180.11
22-04-2025,UPI/DR/020574016605/Uber/ICICI/uber@paytm/UPI,310197973539,280.11,,515900.00
22-04-2025,UPI/CR/918177574369/Kamal/KKBK/kamal.jain@ptaxis/UPI,791621224734,,"14,050.88",529950.88
23-04-2025,UPI/CR/987754401364/Kavita/KKBK/kavita254@pthdfc/UPI,988673145382,,"14,250.69",544201.57
23-04-2025,ATM CASH WITHDRAWAL/64801/AMRITSAR,091719639936,"9,000.00",,535201.57
23-04-2025,ATM CASH WITHDRAWAL/26774/AMRITSAR,742579081385,"5,000.00",,530201.57
24-04-2025,UPI/DR/646569427969/Uber/PAYTM/uber@paytm/UPI,491127970283,830.93,,529370.64
25-04-2025,UPI/DR/142789343650/Myntra/PAYTM/myntra@ybl/UPI,021275371418,400.20,,528970.44
25-04-2025,UPI/DR/642754578894/Amazon/PAYTM/amazon@apl/UPI,737593305217,"5,100.79",,523869.65
26-04-2025,UPI/CR/503762147771/Ajay/BKID/ajaydube79@ptsbi/UPI,018015679232,,"13,900.43",537770.08
27-04-2025,UPI/DR/136008607654/Ola/PAYTM/olamoney@ola/UPI,241446879681,220.06,,537550.02
27-04-2025,UPI/CR/989898911025/Santosh/BARB/4058714729@ptaxis/UPI,327531595631,,"3,600.46",541150.48
28-04-2025,UPI/DR/703507954762/Swiggy/ICICI/swiggy@icici/UPI,756017928274,"1,000.21",,540150.27
28-04-2025,UPI/DR/366112484584/Ravi/BDBL/ravi.mehta@ptsbi/UPI,050353866186,"6,050.38",,534099.89
28-04-2025,UPI/CR/954706815451/Seema/HDFC/seema138@okaxis/UPI,675368326194,,"21,000.02",555099.91
28-04-2025,UPI/DR/926863843752/PhonePe/ICICI/phonepe@ybl/UPI,484000329023,"1,380.40",,553719.51
28-04-2025,UPI/CR/671747413812/Sangita/UTIB/sangita.desai@aubank/UPI,555000667709,,"19,450.48",573169.99
29-04-2025,POS MORE SUPER MARKET AMRITSAR,568105706208,"2,400.18",,570769.81
29-04-2025,UPI/DR/242943272209/Hathway/RAZORPAY/broadband@paytm/UPI,739764622103,449.00,,570320.81
29-04-2025,POS SHOPPERS STOP AMRITSAR,614981352800,"8,450.49",,561870.32
01-05-2025,UPI/DR/783370264846/Ola/ICICI/olamoney@ola/UPI,574871881567,"1,500.20",,560370.12
01-05-2025,UPI/DR/550260613049/BigBasket/ICICI/bigbasket@ybl/UPI,648931605608,"1,320.00",,559050.12
01-05-2025,UPI/CR/370759312464/Poonam/BARB/poonam.chaudhary@axl/UPI,743896383155,,"10,300.47",569350.59
03-05-2025,UPI/CR/631490691003/Girish/BARB/girishsen52@pthdfc/UPI,708271325869,,"14,300.63",583651.22
04-05-2025,UPI/DR/424708941608/PhonePe/ICICI/phonepe@ybl/UPI,946680659130,180.90,,583470.32
05-05-2025,UPI/DR/287234495439/Rapido/PAYTM/rapido@icici/UPI,907553607097,810.63,,582659.69
06-05-2025,SALARY CREDIT/S9980947863292/Blue Dart Express Ltd,829345225409,,"94,827.98",677487.67
08-05-2025,UPI/CR/535862399501/Sonia/HDFC/sonia437@upi/UPI,914087249430,,"9,900.93",687388.60
09-05-2025,UPI/DR/676244999516/Paytm/ICICI/paytm@paytm/UPI,676039611488,"1,210.09",,686178.51
10-05-2025,UPI/DR/297826508506/Gopal/BARB/gopal578@paytm/UPI,383125995118,"9,250.44",,676928.07
11-05-2025,UPI/DR/479388172955/Mohit/BARB/mohit802@aubank/UPI,495542449080,"19,850.43",,657077.64
11-05-2025,NACH/MANDATE/RNT2121175/RENT MANDATE,173705337484,"24,500.00",,632577.64
11-05-2025,NACH/MANDATE/LN135530784778/HDFC Ltd,584966412996,"8,000.00",,624577.64
11-05-2025,UPI/CR/704247132231/Mina/HDFC/minaseth44@pthdfc/UPI,350055281828,,"9,400.90",633978.54
12-05-2025,UPI/DR/191870772690/Renu/BKID/renumish80@apl/UPI,771701623449,"21,300.94",,612677.60
13-05-2025,UPI/DR/033453168006/LIC/LICI/licindia@licindia/UPI,133430579105,"8,200.00",,604477.60
13-05-2025,UPI/DR/473151088034/Zomato/ICICI/zomato@axisbank/UPI,265747179197,"2,380.76",,602096.84
13-05-2025,POS HP PETROL PUMP AMRITSAR,753474928472,"2,850.19",,599246.65
13-05-2025,UPI/DR/696996985434/Spotify/ICICI/spotify@icici/UPI,336950721975,399.00,,598847.65
15-05-2025,UPI/DR/462502973222/BSNL/ICICI/bsnlbroadband@upi/UPI,821796655072,"1,910.67",,596936.98
16-05-2025,POS VISHAL MEGA MART AMRITSAR,151156479400,"5,100.96",,591836.02
17-05-2025,UPI/DR/851914637206/Zepto/ICICI/zepto@apl/UPI,155832163463,500.28,,591335.74
17-05-2025,UPI/DR/646544577279/Swiggy/ICICI/swiggy@icici/UPI,708369992809,"2,320.33",,589015.41
17-05-2025,UPI/DR/600804710732/Dunzo/ICICI/dunzo@razorpay/UPI,474375523176,"2,050.63",,586964.78
17-05-2025,ATM CASH WITHDRAWAL/27027/AMRITSAR,246607290223,"5,500.00",,581464.78
17-05-2025,UPI/DR/926118507523/Uber/PAYTM/uber@paytm/UPI,510482336142,820.88,,580643.90
18-05-2025,UPI/DR/842795904356/Mohan/UCBA/0725853775@ptaxis/UPI,550858028404,"7,850.01",,572793.89
19-05-2025,UPI/CR/157732146406/Lata/FDRL/latadutt88@aubank/UPI,432450776529,,"21,400.39",594194.28
19-05-2025,UPI/DR/011297661708/Hathway/RAZORPAY/broadband@paytm/UPI,209847997251,999.00,,593195.28
20-05-2025,UPI/DR/548203703973/BSNL/ICICI/bsnlbroadband@upi/UPI,109367900128,"1,500.66",,591694.62
20-05-2025,UPI/DR/479366858297/Indane/ICICI/indanegas@upi/UPI,333181547268,"2,200.54",,589494.08
21-05-2025,POS HP PETROL PUMP AMRITSAR,635860503924,"4,450.88",,585043.20
21-05-2025,UPI/DR/860119067861/Lata/UCBA/lata196@pthdfc/UPI,463566197477,"4,050.72",,580992.48
21-05-2025,UPI/DR/642770696461/Manoj/SBIN/manojthap11@apl/UPI,969647477848,"4,100.77",,576891.71
21-05-2025,UPI/DR/516447889896/Ola/PAYTM/olamoney@ola/UPI,523480586243,710.49,,576181.22
22-05-2025,POS VISHAL MEGA MART AMRITSAR,672912223073,"2,750.38",,573430.84
22-05-2025,UPI/DR/253823371764/Jio/PAYTM/airtel@axis/UPI,320603312594,769.00,,572661.84
22-05-2025,UPI/DR/585282320501/KSEB/UPIN/ksebpayment@upi/UPI,563843532938,"4,050.79",,568611.05
23-05-2025,POS D MART AMRITSAR,437163218289,"4,650.82",,563960.23
23-05-2025,POS MORE SUPER MARKET AMRITSAR,503829409519,450.12,,563510.11
23-05-2025,UPI/DR/588215379032/Meesho/PAYTM/meesho@ybl/UPI,725488086342,"3,750.03",,559760.08
23-05-2025,UPI/DR/465702891961/Babita/KKBK/babitamukh73@okicici/UPI,629500851004,"14,150.07",,545610.01
24-05-2025,UPI/DR/864564762517/Hotstar/ICICI/hotstar@hdfcbank/UPI,978725753299,399.00,,545211.01
24-05-2025,POS V MART AMRITSAR,505791926222,"6,700.76",,538510.25
25-05-2025,ATM CASH WITHDRAWAL/83025/AMRITSAR,287903455787,"4,000.00",,534510.25
25-05-2025,UPI/CR/701703959964/Manoj/BKID/manojchau93@apl/UPI,028229698576,,"10,250.48",544760.73
25-05-2025,UPI/DR/531752503297/Nykaa/PAYTM/nykaa@razorpay/UPI,654785821118,"5,850.12",,538910.61
25-05-2025,POS V MART AMRITSAR,122833411475,"1,550.80",,537359.81
26-05-2025,UPI/DR/983128219939/Jio/PAYTM/airtel@axis/UPI,567901036188,639.00,,536720.81
26-05-2025,UPI/DR/413963879882/BSNL/ICICI/bsnlbroadband@upi/UPI,716628500962,180.25,,536540.56
26-05-2025,UPI/DR/606178054510/Ola/PAYTM/olamoney@ola/UPI,626417709860,300.34,,536240.22
26-05-2025,UPI/DR/361953131161/Flipkart/PAYTM/flipkart@ybl/UPI,963156117508,"3,750.13",,532490.09
27-05-2025,UPI/DR/714392400477/Jio/PAYTM/airtel@axis/UPI,813305497226,329.00,,532161.09
27-05-2025,UPI/DR/137797858308/Rapido/PAYTM/rapido@icici/UPI,968961391015,150.37,,532010.72
28-05-2025,UPI/DR/834441952920/Jio/PAYTM/airtel@axis/UPI,765098064007,849.00,,531161.72
28-05-2025,ATM CASH WITHDRAWAL/21668/AMRITSAR,385500101735,"9,000.00",,522161.72
28-05-2025,UPI/DR/043982594947/Kavya/UCBA/kavya.roy@apl/UPI,906046912435,"10,850.49",,511311.23
29-05-2025,UPI/DR/563555806431/Rajan/UCBA/rajannair75@oksbi/UPI,979216936943,"18,200.43",,493110.80
29-05-2025,ATM CASH WITHDRAWAL/90849/AMRITSAR,277337553621,"7,000.00",,486110.80
29-05-2025,UPI/DR/105547303471/Dunzo/ICICI/dunzo@razorpay/UPI,620840860437,"1,760.33",,484350.47
29-05-2025,UPI/DR/332929475839/Vandana/SBIN/8862618043@okhdfcbank/UPI,189890351134,"17,050.72",,467299.75
31-05-2025,POS VISHAL MEGA MART AMRITSAR,201390034958,"6,750.66",,460549.09
31-05-2025,UPI/CR/432518716053/Rohit/BDBL/rohitmukh65@ibl/UPI,983640997947,,"7,200.50",467749.59
01-06-2025,UPI/DR/688049476287/Zepto/ICICI/zepto@apl/UPI,147497113524,420.91,,467328.68
01-06-2025,UPI/DR/617042742269/Manish/UTIB/manish.ahuja@ptsbi/UPI,519796317959,"19,350.31",,447978.37
02-06-2025,UPI/DR/015895156283/Flipkart/ICICI/flipkart@ybl/UPI,479687782191,"1,660.87",,446317.50
02-06-2025,UPI/DR/437335804060/Blinkit/ICICI/blinkit@kotak/UPI,211720101380,"2,640.70",,443676.80
02-06-2025,UPI/DR/060287252381/Amazon/ICICI/amazon@apl/UPI,584968801521,"1,120.28",,442556.52
03-06-2025,UPI/DR/277802862629/Naveen/BKID/naveen.desai@ptaxis/UPI,731622247591,"3,250.43",,439306.09
03-06-2025,UPI/CR/838448242389/Geeta/FDRL/geeta765@kotak/UPI,385168871489,,"15,200.95",454507.04
04-06-2025,UPI/DR/734262750689/Jio/PAYTM/airtel@axis/UPI,886663074124,669.00,,453838.04
04-06-2025,POS BRAND FACTORY AMRITSAR,191561037618,"3,350.54",,450487.50
05-06-2025,UPI/DR/690930820966/LIC/LICI/licindia@licindia/UPI,135769610246,"8,200.00",,442287.50
05-06-2025,SALARY CREDIT/S9495112202380/Blue Dart Express Ltd,081645229690,,"94,086.98",536374.48
06-06-2025,NACH/MANDATE/RNT7816566/RENT MANDATE,429636325001,"24,500.00",,511874.48
06-06-2025,UPI/DR/029819132225/Uber/ICICI/uber@paytm/UPI,125200813861,"1,220.12",,510654.36
06-06-2025,UPI/DR/212769593202/Apollo/ICICI/apollopharmacy@ybl/UPI,392880755905,"1,910.70",,508743.66
07-06-2025,UPI/DR/295427917025/PhonePe/ICICI/phonepe@ybl/UPI,840733911824,"1,590.09",,507153.57
07-06-2025,POS METRO CASH CARRY AMRITSAR,289062688619,"2,400.87",,504752.70
08-06-2025,UPI/DR/269882903398/Prashant/UTIB/prashantsen62@oksbi/UPI,872091880408,"10,750.26",,494002.44
09-06-2025,UPI/CR/977984057347/Gaurav/KKBK/gauravmish81@paytm/UPI,850985384555,,"9,450.69",503453.13
10-06-2025,UPI/DR/985826737310/Zomato/ICICI/zomato@axisbank/UPI,740532582207,"2,170.98",,501282.15
11-06-2025,UPI/DR/748223942516/Uber/PAYTM/uber@paytm/UPI,516734168960,650.50,,500631.65
11-06-2025,POS BRAND FACTORY AMRITSAR,575105130290,"5,200.72",,495430.93
12-06-2025,NACH/MANDATE/LN135530784778/HDFC Ltd,225020941526,"8,000.00",,487430.93
12-06-2025,UPI/DR/827087943466/Poonam/UTIB/poonam.khanna@pthdfc/UPI,582684134062,"10,100.06",,477330.87
13-06-2025,ATM CASH WITHDRAWAL/95055/AMRITSAR,500251358797,"7,500.00",,469830.87
13-06-2025,UPI/DR/732463168233/Rapido/PAYTM/rapido@icici/UPI,141823214594,700.12,,469130.75
13-06-2025,POS BHARAT PETROLEUM AMRITSAR,217486504210,"3,650.26",,465480.49
13-06-2025,POS HP PETROL PUMP AMRITSAR,643113846526,"3,250.88",,462229.61
13-06-2025,POS BHARAT PETROLEUM AMRITSAR,929964468097,"4,000.50",,458229.11
14-06-2025,UPI/DR/855343112519/Amazon/PAYTM/amazon@apl/UPI,380140742082,700.96,,457528.15
14-06-2025,UPI/DR/288026114311/Harish/BARB/7509020700@oksbi/UPI,501828700252,"1,200.92",,456327.23
14-06-2025,UPI/DR/275336406558/BigBasket/ICICI/bigbasket@ybl/UPI,414465309541,"1,210.83",,455116.40
15-06-2025,UPI/DR/123947246941/Paytm/ICICI/paytm@paytm/UPI,745490491845,990.14,,454126.26
15-06-2025,UPI/DR/072016973691/Amit/PUNB/0435867750@paytm/UPI,986293029905,"17,650.14",,436476.12
15-06-2025,UPI/CR/254666239158/Kapil/BARB/kapil151@okhdfcbank/UPI,330390513885,,"11,050.62",447526.74
16-06-2025,UPI/DR/105810907321/Jio/ICICI/jio@paytm/UPI,203523858322,"1,440.48",,446086.26
16-06-2025,UPI/DR/051993358606/BigBasket/ICICI/bigbasket@ybl/UPI,681092632114,"2,770.65",,443315.61
17-06-2025,UPI/DR/083955004414/Jio/PAYTM/airtel@axis/UPI,137018340554,609.00,,442706.61
17-06-2025,UPI/DR/595946829105/Deepak/FDRL/0204200156@paytm/UPI,879149145647,"16,650.64",,426055.97
17-06-2025,UPI/DR/330389678683/Amit/BARB/amit.chopra@ptsbi/UPI,442251594673,"7,000.79",,419055.18
17-06-2025,UPI/DR/835846100724/Flipkart/PAYTM/flipkart@ybl/UPI,044004724427,"4,800.29",,414254.89
17-06-2025,UPI/DR/344899397260/PhonePe/ICICI/phonepe@ybl/UPI,437803663170,"1,830.43",,412424.46
18-06-2025,UPI/DR/434445065214/Jio/PAYTM/airtel@axis/UPI,753907931843,529.00,,411895.46
18-06-2025,UPI/DR/931276775355/Gopal/SBIN/gopal.mukherjee@kotak/UPI,820736801986,"10,750.28",,401145.18
18-06-2025,UPI/DR/503998161693/Hathway/RAZORPAY/broadband@paytm/UPI,692208562403,649.00,,400496.18
18-06-2025,NEFT/N9349992517637/Accenture India Pvt ,468460687244,,"46,000.34",446496.52
20-06-2025,UPI/DR/340878230840/KSEB/UPIN/ksebpayment@upi/UPI,167363876523,"2,000.10",,444496.42
20-06-2025,ATM CASH WITHDRAWAL/72740/AMRITSAR,095526748226,"5,500.00",,438996.42
21-06-2025,POS HP PETROL PUMP AMRITSAR,802998953131,"1,800.37",,437196.05
22-06-2025,UPI/DR/517973562722/Flipkart/ICICI/flipkart@ybl/UPI,658896068125,220.45,,436975.60
22-06-2025,UPI/DR/167425178957/Spotify/ICICI/spotify@icici/UPI,378781432491,399.00,,436576.60
23-06-2025,UPI/CR/308047958664/Tarun/BDBL/tarun.nair@upi/UPI,793253199972,,"21,150.75",457727.35
24-06-2025,UPI/DR/329358800363/Amazon/ICICI/amazon@apl/UPI,623517897064,"1,550.96",,456176.39
25-06-2025,UPI/DR/777000158352/Indane/ICICI/indanegas@upi/UPI,204544461842,"1,750.39",,454426.00
25-06-2025,UPI/DR/327543147432/Amazon/ICICI/amazon@apl/UPI,637923194945,"2,240.84",,452185.16
26-06-2025,INTEREST CREDIT,966567795064,,"1,185.60",453370.76
26-06-2025,IMPS-358771846281-Shreya Chopra,868931650001,"30,300.77",,423069.99
26-06-2025,UPI/DR/663371684789/Mina/BARB/mina.nambiar@upi/UPI,015468088286,"1,300.25",,421769.74
27-06-2025,UPI/DR/828203960064/BigBasket/ICICI/bigbasket@ybl/UPI,081107408837,420.16,,421349.58
27-06-2025,UPI/DR/441973495069/Ola/PAYTM/olamoney@ola/UPI,403456281986,850.39,,420499.19
28-06-2025,GST ON CHARGES,850418069242,10.80,,420488.39
28-06-2025,MAINTENANCE CHARGES,921203943669,60.00,,420428.39
28-06-2025,UPI/DR/008812331370/Uber/ICICI/uber@paytm/UPI,882670452203,790.41,,419637.98
28-06-2025,POS CENTRAL MALL AMRITSAR,114208639017,"3,750.60",,415887.38
01-07-2025,UPI/CR/615718261519/Ritu/BKID/ritu342@okhdfcbank/UPI,254740528269,,"19,850.37",435737.75
01-07-2025,UPI/DR/227593959933/Shivam/HDFC/0108196481@ibl/UPI,872270338989,"13,650.23",,422087.52
02-07-2025,UPI/DR/069753513417/Uber/PAYTM/uber@paytm/UPI,516097638800,420.34,,421667.18
03-07-2025,UPI/CR/309175824680/Priya/PUNB/4269910021@oksbi/UPI,722796561407,,"16,900.99",438568.17
04-07-2025,UPI/DR/473459161262/Jio/PAYTM/airtel@axis/UPI,547800059953,689.00,,437879.17
05-07-2025,UPI/DR/985608584626/Uber/ICICI/uber@paytm/UPI,622241553953,"2,440.06",,435439.11
06-07-2025,UPI/DR/856276457950/Jio/PAYTM/airtel@axis/UPI,602215803800,259.00,,435180.11
06-07-2025,UPI/DR/962121177177/BigBasket/ICICI/bigbasket@ybl/UPI,305979130706,"2,670.01",,432510.10
06-07-2025,SALARY CREDIT/S6853262274601/Blue Dart Express Ltd,173372273705,,"98,920.98",531431.08
06-07-2025,UPI/DR/200474360737/Rajesh/BKID/rajesh162@oksbi/UPI,642009396735,"11,700.45",,519730.63
06-07-2025,UPI/DR/927975865790/Ola/ICICI/olamoney@ola/UPI,590855583932,"1,510.85",,518219.78
06-07-2025,UPI/DR/365510544915/Dunzo/ICICI/dunzo@razorpay/UPI,059189436539,"1,550.48",,516669.30
07-07-2025,UPI/CR/244109137688/Nikhil/HDFC/nikhil438@pthdfc/UPI,559934473053,,"20,100.36",536769.66
07-07-2025,NEFT/N9769390297920/Raymond Ltd,347235454482,,"44,500.02",581269.68
07-07-2025,UPI/CR/726013825492/Sonia/BARB/sonia.patil@upi/UPI,419114295908,,"9,700.74",590970.42
08-07-2025,NACH/MANDATE/RNT4830715/RENT MANDATE,076019591599,"24,500.00",,566470.42
08-07-2025,POS BIG BAZAAR AMRITSAR,096924203264,"1,550.44",,564919.98
09-07-2025,UPI/DR/249979405666/Hathway/RAZORPAY/broadband@paytm/UPI,206904689780,399.00,,564520.98
10-07-2025,UPI/DR/658952692034/Rapido/PAYTM/rapido@icici/UPI,558816988995,850.38,,563670.60
10-07-2025,UPI/CR/687012677744/Poonam/HDFC/poonam916@okicici/UPI,287301249680,,"7,450.60",571121.20
10-07-2025,UPI/DR/074031410404/Rekha/SBIN/6327147396@aubank/UPI,408699880453,"12,750.19",,558371.01
11-07-2025,POS STAR BAZAAR AMRITSAR,337804205287,"3,900.58",,554470.43
11-07-2025,UPI/CR/402369978643/Neha/BDBL/neha298@pthdfc/UPI,742557440279,,"13,400.91",567871.34
11-07-2025,UPI/DR/862863611039/Nykaa/PAYTM/nykaa@razorpay/UPI,577352277798,"4,250.94",,563620.40
12-07-2025,NACH/MANDATE/LN135530784778/HDFC Ltd,752478881014,"8,000.00",,555620.40
13-07-2025,UPI/DR/295367452432/LIC/LICI/licindia@licindia/UPI,956887103851,"8,200.00",,547420.40
13-07-2025,UPI/DR/603836171419/Flipkart/ICICI/flipkart@ybl/UPI,316893854425,260.59,,547159.81
14-07-2025,UPI/DR/745485803713/Poonam/KKBK/6883492703@paytm/UPI,969941134603,"17,700.92",,529458.89
14-07-2025,UPI/DR/593867338680/KSEB/UPIN/ksebpayment@upi/UPI,339216698399,"2,850.32",,526608.57
14-07-2025,UPI/DR/891031141679/Indane/ICICI/indanegas@upi/UPI,819184221617,"2,800.43",,523808.14
14-07-2025,UPI/DR/240787937922/Arjun/SBIN/arjun.tiwari@paytm/UPI,626088517265,"14,600.37",,509207.77
15-07-2025,POS MAX FASHION AMRITSAR,372646133466,"1,100.34",,508107.43
15-07-2025,UPI/DR/240600491818/Jio/PAYTM/airtel@axis/UPI,564540383588,779.00,,507328.43
16-07-2025,UPI/DR/271768274010/Zomato/ICICI/zomato@axisbank/UPI,794050400862,260.34,,507068.09
16-07-2025,ATM CASH WITHDRAWAL/38077/AMRITSAR,634281938102,"5,500.00",,501568.09
16-07-2025,ATM CASH WITHDRAWAL/29126/AMRITSAR,305769156756,"7,000.00",,494568.09
18-07-2025,UPI/DR/006261575190/Swiggy/ICICI/swiggy@icici/UPI,136643534528,"2,760.83",,491807.26
18-07-2025,ATM CASH WITHDRAWAL/04959/AMRITSAR,649125646224,"9,000.00",,482807.26
18-07-2025,UPI/CR/126179974256/Vikas/KKBK/vikas.banerjee@ptsbi/UPI,417712514987,,"6,050.53",488857.79
20-07-2025,UPI/DR/096643491636/Flipkart/PAYTM/flipkart@ybl/UPI,031291678879,"4,000.83",,484856.96
20-07-2025,POS INDIAN OIL AMRITSAR,828960106014,"3,300.13",,481556.83
21-07-2025,UPI/DR/628557845078/BigBasket/ICICI/bigbasket@ybl/UPI,539841940985,680.81,,480876.02
21-07-2025,UPI/DR/106998489998/Flipkart/PAYTM/flipkart@ybl/UPI,110568314009,"2,550.93",,478325.09
