Date,Time,Narration,Debit,Credit,Balance,Account_ID,Bank_Name,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,IFSC_Code,flag_reason,mismatch_diagnosis,source_account_id
14/06/2025,,NEFT:ICICN2506145406340:Rudraya Hotel,0.0,67826.0,377723.0,UNKNOWN-mt_case_01,Unknown Bank,959195047945_000078,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
15/06/2025,,NEFT/PUNBN2506155823201/SHREE KRISHNA MOBILE CDCI CDCI,0.0,80233.0,152498.0,UNKNOWN-mt_case_01,Unknown Bank,3545244589369467_000083,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
16/06/2025,,3545244589369467:Int.Pd:18-03-2025 to 15-06-2025,0.0,108.0,152606.0,UNKNOWN-mt_case_01,Unknown Bank,3545244589369467_000084,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
26/01/2025,,UPI:PAY:977904977220/Bescom /ICICI Bank/BESCOM,1769.0,0.0,206463.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000000,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
26/01/2025,,DIGITA-MUMBAI/ NEFT-BARBN2501269692218-TECHREVIVE SOLUTIONS,0.0,48543.0,210548.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000000,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
27/01/2025,,MB NEFT/UTIBN2501270202983/Global Ent/Global Enterprise/,0.0,48385.0,254848.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000001,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
27/01/2025,,UPI/547150543982/08:28:27/UPI/dmart.pay@okaxis@icic0706762.ifsc.npci/Payment/DMART,3244.0,0.0,207304.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000001,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
27/01/2025,13:09:15,UPI/932755526472/FROM: 39062252019@sbin0960001.ifsc.npci/TO: bescom.bill@upi@fdrl0202691.ifsc.npci. NPCI/UPI/BESCOM,1851.0,0.0,236826.0,UNKNOWN-mt_case_02,Unknown Bank,39062252019_000000,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
28/01/2025,,BANSILAL TRADERS MAHBN2501284123737 - 9008-NEFT/ RTGS CELL KKBK0626561 2842326778,0.0,49882.0,197924.0,UNKNOWN-mt_case_02,Unknown Bank,47569602855_000001,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
29/01/2025,,UPI/DR/920336023242/AIRT/HDFC/**airtel.recharge@airtel@hdfc0977261.ifsc.npci/UPI//ICI2623867012/AIRTEL,3061.0,0.0,215482.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000002,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
29/01/2025,,GST,18.0,0.0,207286.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000002,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
30/01/2025,,NACH DR-3860454492-BAJAJ FINANCE EMI-118187,7500.0,0.0,247289.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000003,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
31/01/2025,,UPI/109709948896/16:32:37/UPI/medplus@ybl@cnrb0973683.ifsc.npci/Payment/PHARMACY,2717.0,0.0,204569.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000003,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
01/02/2025,08:38:22,UPI/784021729932/20:43:30/UPI/airtel.recharge@airtel@barb0604770.ifsc.npci/Payment/AIRTEL,367.0,0.0,204202.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000004,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
02/02/2025,,UPI/391529670882/FROM: 39062252019@sbin0960001.ifsc.npci/TO: jio.mobile@ibl@sbin0763178.ifsc.npci. NPCI/UPI/JIO,1838.0,0.0,269715.0,UNKNOWN-mt_case_02,Unknown Bank,39062252019_000004,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
02/02/2025,,UPI/612870406632/P2A/dmart.pay@okaxis@hdfc0768517.ifsc.npci/Dmart CDCI CDCI/DMART,3138.0,0.0,188885.0,UNKNOWN-mt_case_02,Unknown Bank,8029255935622706_000003,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
03/02/2025,,UPI/DR/805703063286/DMAR/UTIB/**dmart.pay@okaxis@utib0225724.ifsc.npci/UPI//ICI2798506446/DMART,404.0,0.0,205078.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000004,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
03/02/2025,,NACH DR-7064438904-ICICI BANK EMI-765363,21400.0,0.0,182802.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000005,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
04/02/2025,,UPI:PAY:607925455914/DMART /State Bank,2746.0,0.0,243121.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000005,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
05/02/2025,,CWDR/704041689855/05-02-2025 18:28:19/CMN,5000.0,0.0,200078.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000005,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
05/02/2025,18:28:21,UPI/756034391090/P2A/medplus@ybl@fdrl0873928.ifsc.npci/Pharmacy CDCI CDCI/PHARMACY,2974.0,0.0,185911.0,UNKNOWN-mt_case_02,Unknown Bank,8029255935622706_000004,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
06/02/2025,11:04:06,UPI:PAY:458171514852/INDIANOIL /Punjab Nat,2833.0,0.0,240288.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000006,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
06/02/2025,22:50:15,UPI/DR/906978685387/PHAR/IDIB/**medplus@ybl@idib0275794.ifsc.npci/UPI//ICI2587990231/PHARMACY,2839.0,0.0,197239.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000006,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
08/02/2025,,UPI/DR/518444031869/BIGB/UTIB/**bbdaily@okhdfcbank@utib0620476.ifsc.npci/UPI//ICI6346610189/BIGBASKET,1578.0,0.0,195661.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000007,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
08/02/2025,,UPI/705234430010/08:47:30/UPI/irctc.pay@axisbank@sbin0232185.ifsc.npci/Payment/IRCTC,1781.0,0.0,161983.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000008,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
09/02/2025,,ATM Wdl P1ENPUN10 +PUNE 09/02/25 21:36,10000.0,0.0,251550.0,UNKNOWN-mt_case_02,Unknown Bank,39062252019_000009,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
09/02/2025,,NACH DR-2313999793-BAJAJ FINANCE EMI-765363,15850.0,0.0,146133.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000009,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
10/02/2025,,UPI/244002192673/FROM: 39062252019@sbin0960001.ifsc.npci/TO: bbdaily@okhdfcbank@utib0169599.ifsc.npci. NPCI/UPI/BIGBASKET,707.0,0.0,250843.0,UNKNOWN-mt_case_02,Unknown Bank,39062252019_000010,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
11/02/2025,,NACH DR-8893458798-ICICI BANK EMI-501854,7500.0,0.0,184284.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000009,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
11/02/2025,,CWDR/750935319924/11-02-2025 10:42:41/CMN,15000.0,0.0,158984.0,UNKNOWN-mt_case_02,Unknown Bank,47569602855_000009,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
11/02/2025,,UPI/180533533696/P2A/dmart.pay@okaxis@sbin0164178.ifsc.npci/DMART CDCI CDCI,946.0,0.0,181915.0,UNKNOWN-mt_case_02,Unknown Bank,8029255935622706_000006,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
12/02/2025,11:09:48,UPI/537446524922/16:24:03/UPI/irctc.pay@axisbank@mahb0187692.ifsc.npci/Payment/IRCTC,4172.0,0.0,137343.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000012,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
13/02/2025,,UPI:PAY:042426696207/Bescom /Federal Ba/BESCOM,2788.0,0.0,224445.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000009,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
14/02/2025,,UPI/247924890960/DR/DMART/SBIN/dmart.pay@okaxis@sbin0312441.ifsc.npci/UPI,4332.0,0.0,154652.0,UNKNOWN-mt_case_02,Unknown Bank,47569602855_000010,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
14/02/2025,11:22:00,UPI/621398429577/FROM: 39062252019@sbin0960001.ifsc.npci/TO: dmart.pay@okaxis@idfb0230417.ifsc.npci. NPCI/UPI/DMART,1366.0,0.0,241477.0,UNKNOWN-mt_case_02,Unknown Bank,39062252019_000012,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
15/02/2025,,UPI:PAY:513883881339/Pharmacy /Bank of Ba/PHARMACY,1196.0,0.0,223249.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000010,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
16/02/2025,,UPI/DR/379467125742/BIGB/UTIB/**bbdaily@okhdfcbank@utib0561234.ifsc.npci/UPI//ICI3932128564/BIGBASKET,4370.0,0.0,177414.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000012,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
16/02/2025,19:41:33,UPI/870203764713/P2A/medplus@ybl@utib0818769.ifsc.npci/PHARMACY CDCI CDCI,3462.0,0.0,176571.0,UNKNOWN-mt_case_02,Unknown Bank,8029255935622706_000008,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
17/02/2025,,UPI/273299284270/FROM: 39062252019@sbin0960001.ifsc.npci/TO: bescom.bill@upi@idib0695756.ifsc.npci. NPCI/UPI/BESCOM,656.0,0.0,240821.0,UNKNOWN-mt_case_02,Unknown Bank,39062252019_000013,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
18/02/2025,,UPI/918802679956/12:02:47/UPI/jio.mobile@ibl@kkbk0958227.ifsc.npci/Payment/JIO,577.0,0.0,123606.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000015,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
19/02/2025,,NACH DR-2876110999-HDFC BANK EMI-765363,21400.0,0.0,102206.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000016,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
19/02/2025,10:27:30,UPI/458062137681/DR/IRCTC/KKBK/irctc.pay@axisbank@kkbk0446738.ifsc.npci/UPI,177.0,0.0,150613.0,UNKNOWN-mt_case_02,Unknown Bank,47569602855_000013,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
20/02/2025,,UPI/612403078079/17:53:25/UPI/dmart.pay@okaxis@fdrl0610352.ifsc.npci/Payment/DMART,3859.0,0.0,98347.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000017,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
21/02/2025,,UPI/DR/241572078038/BIGB/ICIC/**bbdaily@okhdfcbank@icic0456231.ifsc.npci/UPI//ICI0726729985/BIGBASKET,2665.0,0.0,172897.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000014,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
21/02/2025,,UPI/215830742199/16:56:13/UPI/airtel.recharge@airtel@cnrb0778641.ifsc.npci/Payment/AIRTEL,1207.0,0.0,97140.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000018,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
22/02/2025,,UPI/059276561542/DR/BESCOM/KKBK/bescom.bill@upi@kkbk0461306.ifsc.npci/UPI,1405.0,0.0,149208.0,UNKNOWN-mt_case_02,Unknown Bank,47569602855_000014,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
22/02/2025,,UPI/652200609432/P2A/fuelpay@ybl@barb0399954.ifsc.npci/Indianoil CDCI CDCI/INDIANOIL,2670.0,0.0,173612.0,UNKNOWN-mt_case_02,Unknown Bank,8029255935622706_000011,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
23/02/2025,09:08:33,UPI/146381810515/10:57:12/UPI/bbdaily@okhdfcbank@sbin0965597.ifsc.npci/Payment/BIGBASKET,3705.0,0.0,91067.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000020,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
24/02/2025,,NEFT:ICICN2502248349385:TECHREVIVE SOLUTIONS,0.0,51257.0,222291.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000016,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
25/02/2025,,NEFT CR-SBINN2502251080737- ICIC0303477-644513927447-Rg Enterprise- NEFT - 251080737 - 644513927447 - ICIC0303477,0.0,46046.0,274628.0,UNKNOWN-mt_case_02,Unknown Bank,39062252019_000017,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
25/02/2025,,UPI/387725337650/DR/INDIANOIL/CNRB/fuelpay@ybl@cnrb0153463.ifsc.npci/UPI,1590.0,0.0,147618.0,UNKNOWN-mt_case_02,Unknown Bank,47569602855_000015,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
25/02/2025,12:56:10,UPI:PAY:059127267906/IRCTC /State Bank,4353.0,0.0,210955.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000014,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
26/02/2025,,UPI/573310256484/P2A/bbdaily@okhdfcbank@cnrb0186980.ifsc.npci/BIGBASKET CDCI CDCI,284.0,0.0,238645.0,UNKNOWN-mt_case_02,Unknown Bank,8029255935622706_000014,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
27/02/2025,,MB NEFT/UTIBN2502270031263/Hanuman Di/Hanuman Dico/,0.0,69569.0,280524.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000015,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
27/02/2025,,RG ENTERPRISE MAHBN2502270692167 - 9008-NEFT/ RTGS CELL SBIN0785025 95789465678,0.0,56269.0,203887.0,UNKNOWN-mt_case_02,Unknown Bank,47569602855_000016,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
27/02/2025,,UPI/700665936282/P2A/bbdaily@okhdfcbank@mahb0961690.ifsc.npci/Bigbasket CDCI CDCI/BIGBASKET,2243.0,0.0,236402.0,UNKNOWN-mt_case_02,Unknown Bank,8029255935622706_000015,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
28/02/2025,,UPI/727424718548/DR/DMART/MAHB/dmart.pay@okaxis@mahb0221227.ifsc.npci/UPI,191.0,0.0,203696.0,UNKNOWN-mt_case_02,Unknown Bank,47569602855_000017,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
02/03/2025,,UPI/657918169927/22:25:41/UPI/bescom.bill@upi@utib0960497.ifsc.npci/Payment/BESCOM,228.0,0.0,130347.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000024,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
02/03/2025,21:30:07,UPI/360574633790/FROM: 39062252019@sbin0960001.ifsc.npci/TO: bbdaily@okhdfcbank@idib0847470.ifsc.npci. NPCI/UPI/BIGBASKET,3517.0,0.0,265971.0,UNKNOWN-mt_case_02,Unknown Bank,39062252019_000020,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
03/03/2025,,UPI/DR/764249322933/JIO/FDRL/**jio.mobile@ibl@fdrl0636853.ifsc.npci/UPI//ICI9521372180,452.0,0.0,209789.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000019,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
03/03/2025,,GST,59.0,0.0,203637.0,UNKNOWN-mt_case_02,Unknown Bank,47569602855_000018,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
04/03/2025,,UPI/DR/572682925715/BESC/KKBK/**bescom.bill@upi@kkbk0603076.ifsc.npci/UPI//ICI6680224616/BESCOM,2810.0,0.0,206979.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000020,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
04/03/2025,,UPI/152059035757/P2A/medplus@ybl@sbin0444535.ifsc.npci/PHARMACY CDCI CDCI,3657.0,0.0,228270.0,UNKNOWN-mt_case_02,Unknown Bank,8029255935622706_000017,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
05/03/2025,,UPI/517488709247/P2A/jio.mobile@ibl@idfb0718699.ifsc.npci/JIO CDCI CDCI,3000.0,0.0,225270.0,UNKNOWN-mt_case_02,Unknown Bank,8029255935622706_000018,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
06/03/2025,,UPI:PAY:716291046646/Irctc /Bank of Ma/IRCTC,920.0,0.0,267572.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000021,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
07/03/2025,,UPI/DR/753656289413/PHAR/IDIB/**medplus@ybl@idib0441047.ifsc.npci/UPI//ICI0687216013/PHARMACY,3729.0,0.0,203250.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000021,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
07/03/2025,,UPI/395696876470/P2A/bbdaily@okhdfcbank@utib0266926.ifsc.npci/BIGBASKET CDCI CDCI,3469.0,0.0,221801.0,UNKNOWN-mt_case_02,Unknown Bank,8029255935622706_000019,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
09/03/2025,,UPI:PAY:174692086444/DMART /IDFC FIRST,1687.0,0.0,265885.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000022,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
09/03/2025,,CWDR/956688599482/09-03-2025 12:38:06/CMN,15000.0,0.0,114583.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000027,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
10/03/2025,,UPI/138970685734/FROM: 39062252019@sbin0960001.ifsc.npci/TO: bbdaily@okhdfcbank@fdrl0873845.ifsc.npci. NPCI/UPI/BIGBASKET,1089.0,0.0,253408.0,UNKNOWN-mt_case_02,Unknown Bank,39062252019_000025,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
10/03/2025,,UPI:PAY:476154192865/BESCOM /Kotak Mahi,4300.0,0.0,261585.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000023,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
11/03/2025,,NACH DR-6774296513-HDFC BANK EMI-765363,7500.0,0.0,107083.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000028,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
12/03/2025,,NACH DR-9213463230-ICICI BANK EMI-501854,15850.0,0.0,186373.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000023,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
12/03/2025,,UPI/888816972493/DR/INDIANOIL/HDFC/fuelpay@ybl@hdfc0460069.ifsc.npci/UPI,1983.0,0.0,160500.0,UNKNOWN-mt_case_02,Unknown Bank,47569602855_000024,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
12/03/2025,11:03:40,CWDR/785227671702/12-03-2025 15:19:44/CMN,5000.0,0.0,102083.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000029,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
14/03/2025,,UPI/DR/267307103517/BIGB/HDFC/**bbdaily@okhdfcbank@hdfc0244386.ifsc.npci/UPI//ICI7560561694/BIGBASKET,1782.0,0.0,184591.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000024,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
15/03/2025,,UPI/654615942000/FROM: 39062252019@sbin0960001.ifsc.npci/TO: fuelpay@ybl@icic0745952.ifsc.npci. NPCI/UPI/INDIANOIL,1510.0,0.0,249533.0,UNKNOWN-mt_case_02,Unknown Bank,39062252019_000027,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
15/03/2025,,UPI/901239814380/P2A/airtel.recharge@airtel@cnrb0855025.ifsc.npci/AIRTEL CDCI CDCI,4174.0,0.0,211663.0,UNKNOWN-mt_case_02,Unknown Bank,8029255935622706_000022,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
16/03/2025,,UPI/DR/971596031712/JIO/IDIB/**jio.mobile@ibl@idib0887285.ifsc.npci/UPI//ICI5654104908,2061.0,0.0,182530.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000025,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
17/03/2025,,UPI/922896857473/FROM: 39062252019@sbin0960001.ifsc.npci/TO: jio.mobile@ibl@idib0934587.ifsc.npci. NPCI/UPI/JIO,2174.0,0.0,247359.0,UNKNOWN-mt_case_02,Unknown Bank,39062252019_000028,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
17/03/2025,,NACH DR-0249134596-ICICI BANK EMI-765363,7500.0,0.0,75883.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000032,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
18/03/2025,,UPI:PAY:260318545874/Pharmacy /ICICI Bank/PHARMACY,2424.0,0.0,228442.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000027,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
18/03/2025,,NACH DR-3494999373-ICICI BANK EMI-622706,11200.0,0.0,196841.0,UNKNOWN-mt_case_02,Unknown Bank,8029255935622706_000024,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
19/03/2025,,ATM WDR 3328 PNB \PNB PUNE \ PUNE CDCI CDCI,10000.0,0.0,186841.0,UNKNOWN-mt_case_02,Unknown Bank,8029255935622706_000025,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
20/03/2025,,UPI/811871213848/DR/BESCOM/HDFC/bescom.bill@upi@hdfc0252754.ifsc.npci/UPI,3748.0,0.0,151230.0,UNKNOWN-mt_case_02,Unknown Bank,47569602855_000027,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
20/03/2025,17:08:48,UPI:PAY:971633686147/Bescom /Federal Ba/BESCOM,2409.0,0.0,226033.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000028,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
21/03/2025,,CWDR/282156229765/21-03-2025 21:45:03/CMN,5000.0,0.0,146230.0,UNKNOWN-mt_case_02,Unknown Bank,47569602855_000028,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
21/03/2025,,UPI/695807967033/P2A/irctc.pay@axisbank@cnrb0848194.ifsc.npci/IRCTC CDCI CDCI,3982.0,0.0,182859.0,UNKNOWN-mt_case_02,Unknown Bank,8029255935622706_000026,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
22/03/2025,,UPI:PAY:141125069511/INDIANOIL /Punjab Nat,4076.0,0.0,221957.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000029,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
23/03/2025,,NACH DR-0956954643-BAJAJ FINANCE EMI-252019,15850.0,0.0,226242.0,UNKNOWN-mt_case_02,Unknown Bank,39062252019_000031,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
23/03/2025,,MB NEFT/MAHBN2503231523086/Rekha Yada/Rekha Yadav/,0.0,150000.0,371957.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000030,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
23/03/2025,,UPI/840516348371/P2A/dmart.pay@okaxis@punb0942615.ifsc.npci/DMART CDCI CDCI,1074.0,0.0,181785.0,UNKNOWN-mt_case_02,Unknown Bank,8029255935622706_000027,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
24/03/2025,,UPI/478428735938/09:59:03/UPI/dmart.pay@okaxis@mahb0587850.ifsc.npci/Payment/DMART,1541.0,0.0,61970.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000035,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
25/03/2025,,UPI/DR/322112345069/BESC/IDFB/**bescom.bill@upi@idfb0149248.ifsc.npci/UPI//ICI1108438446/BESCOM,615.0,0.0,155238.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000029,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
25/03/2025,,UPI/997979337760/DR/JIO/ICIC/jio.mobile@ibl@icic0165591.ifsc.npci/UPI,3186.0,0.0,483785.0,UNKNOWN-mt_case_02,Unknown Bank,47569602855_000034,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
25/03/2025,10:59:32,ECSRTNCHGS250325_SR694456890GST,59.0,0.0,371898.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000031,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
26/03/2025,,UPI/981033068404/DR/PHARMACY/FDRL/medplus@ybl@fdrl0321289.ifsc.npci/UPI,1646.0,0.0,282139.0,UNKNOWN-mt_case_02,Unknown Bank,47569602855_000036,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
26/03/2025,20:16:21,UPI/DR/960057673025/BIGB/HDFC/**bbdaily@okhdfcbank@hdfc0283899.ifsc.npci/UPI//ICI5000122697/BIGBASKET,764.0,0.0,414391.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000032,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
27/03/2025,,Credit Interest Capitalised,0.0,140.0,414531.0,UNKNOWN-mt_case_02,Unknown Bank,443615501854_000033,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
27/03/2025,,UPI/199127807833/P2A/irctc.pay@axisbank@idfb0840632.ifsc.npci/IRCTC CDCI CDCI,2656.0,0.0,177845.0,UNKNOWN-mt_case_02,Unknown Bank,8029255935622706_000029,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
28/03/2025,,45824806118187:Int.Pd:28-12-2024 to 27-03-2025,0.0,347.0,423216.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000034,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
28/03/2025,,DIGITA-MUMBAI/ NEFT-BARBN2503287237207-CARMEN TRINITY VENTURE,0.0,75738.0,133529.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000037,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
28/03/2025,,NEFT/PUNBN2503283589862/S R K ENTERPRISES CDCI CDCI,0.0,71745.0,249590.0,UNKNOWN-mt_case_02,Unknown Bank,8029255935622706_000030,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
29/03/2025,,UPI:PAY:813307018410/PHARMACY /Punjab Nat,2743.0,0.0,420473.0,UNKNOWN-mt_case_02,Unknown Bank,45824806118187_000035,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
29/03/2025,,68578940765363:Int.Pd:29-12-2024 to 28-03-2025,0.0,316.0,133590.0,UNKNOWN-mt_case_02,Unknown Bank,68578940765363_000039,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_002
