Bank Name,UCO BANK
Account Number,3646678344002840
Account Holder Name,RENU SHUKLA
Branch,GOMTI NAGAR
IFSC Code,UCBA0694354
Statement Period,02-12-2024 To 09-05-2026

Date,Description,Ref/ChequeNo,Debit,Credit,Balance
19-03-2025,UPI/DR/189871732805/Kavya/BDBL/kavyamalh13@ptyes/UPI,384855413130,650.63,,1093417.46
19-03-2025,ATM CASH WITHDRAWAL/16054/JODHPUR,527995541397,"1,000.00",,1092417.46
20-03-2025,UPI/DR/638349983805/Sonia/HDFC/sonia441@upi/UPI,698076515218,"13,100.67",,1079316.79
20-03-2025,ATM CASH WITHDRAWAL/98132/JODHPUR,856329142193,"9,000.00",,1070316.79
21-03-2025,UPI/DR/416093268237/Vi/PAYTM/vi@airtelaxis/UPI,871680972799,209.00,,1070107.79
21-03-2025,UPI/DR/442273769210/Vi/PAYTM/vi@airtelaxis/UPI,233281411857,329.00,,1069778.79
21-03-2025,UPI/DR/026802925036/BSNL/ICICI/bsnlbroadband@upi/UPI,344874856942,810.79,,1068968.00
22-03-2025,UPI/DR/267680584438/Vi/PAYTM/vi@airtelaxis/UPI,267016602150,959.00,,1068009.00
22-03-2025,UPI/DR/839850211296/Shreya/PUNB/shreya.desai@ptyes/UPI,819298134282,"3,600.13",,1064408.87
22-03-2025,POS RELIANCE PETROLEUM JODHPUR,644751990210,"3,900.15",,1060508.72
22-03-2025,UPI/DR/195006982684/Amazon/PAYTM/amazon@apl/UPI,052964834224,"3,900.86",,1056607.86
23-03-2025,UPI/DR/830243976091/Himanshu/UTIB/himanshunaik53@ptyes/UPI,949703182447,"12,900.76",,1043707.10
23-03-2025,UPI/CR/471368700736/Ashish/UTIB/ashish918@apl/UPI,064527470106,,"15,900.32",1059607.42
25-03-2025,UPI/CR/042948950197/Abhishek/UCBA/5743721915@apl/UPI,963004481806,,"19,750.48",1079357.90
26-03-2025,UPI/DR/946281416594/Jio/ICICI/jio@paytm/UPI,731750682881,630.64,,1078727.26
26-03-2025,UPI/DR/521504068720/Jio/ICICI/jio@paytm/UPI,249193538493,"1,420.42",,1077306.84
26-03-2025,POS SHOPPERS STOP JODHPUR,399400329670,"5,300.00",,1072006.84
27-03-2025,POS SHELL FUEL STATION JODHPUR,413050866878,"4,400.64",,1067606.20
27-03-2025,UPI/DR/514202842536/Paytm/ICICI/paytm@paytm/UPI,911871313374,"2,760.61",,1064845.59
27-03-2025,INTEREST CREDIT,186679698611,,990.85,1065836.44
27-03-2025,UPI/DR/262007261865/Zepto/ICICI/zepto@apl/UPI,727083916606,"1,440.21",,1064396.23
28-03-2025,UPI/DR/925745147976/Amazon/ICICI/amazon@apl/UPI,407257669827,220.53,,1064175.70
29-03-2025,ATM CASH WITHDRAWAL/76813/JODHPUR,015327518582,"8,500.00",,1055675.70
29-03-2025,UPI/CR/868848122897/Siddharth/BDBL/siddharthroy50@ibl/UPI,901240311882,,"8,900.58",1064576.28
29-03-2025,UPI/DR/924552008371/Myntra/ICICI/myntra@ybl/UPI,919190703275,499.00,,1064077.28
29-03-2025,UPI/CR/387234450375/Saurabh/KKBK/saurabh852@oksbi/UPI,846983338024,,"21,550.54",1085627.82
30-03-2025,POS LIFESTYLE STORES JODHPUR,708805224522,"2,150.78",,1083477.04
31-03-2025,UPI/CR/741458073608/Preeti/UCBA/preetidutt38@ptsbi/UPI,046624434013,,"10,200.85",1093677.89
31-03-2025,UPI/DR/823391089638/Anita/KKBK/anita.malhotra@upi/UPI,458551427324,"5,400.77",,1088277.12
31-03-2025,UPI/DR/118604742747/Rakesh/UCBA/4370964149@ptsbi/UPI,191096442081,"5,200.75",,1083076.37
01-04-2025,UPI/DR/240714922574/Swiggy/ICICI/swiggy@icici/UPI,254624117970,"2,440.13",,1080636.24
02-04-2025,POS INDIAN OIL JODHPUR,187312364775,"1,500.93",,1079135.31
02-04-2025,UPI/DR/415715803733/Flipkart/PAYTM/flipkart@ybl/UPI,167029624938,"1,250.63",,1077884.68
03-04-2025,UPI/DR/405669837438/Rapido/PAYTM/rapido@icici/UPI,177828074351,620.23,,1077264.45
03-04-2025,SALARY CREDIT/S8814184659030/Lupin Limited,726403950633,,"98,107.70",1175372.15
04-04-2025,ATM CASH WITHDRAWAL/26070/JODHPUR,786613804635,"1,500.00",,1173872.15
04-04-2025,UPI/DR/766886121685/Vi/PAYTM/vi@airtelaxis/UPI,871145728754,619.00,,1173253.15
04-04-2025,UPI/DR/442033765881/Mina/FDRL/minakhan79@ybl/UPI,363210453417,"16,000.63",,1157252.52
04-04-2025,UPI/DR/708572685059/Swiggy/ICICI/swiggy@icici/UPI,372597022746,930.85,,1156321.67
04-04-2025,POS INDIAN OIL JODHPUR,883870961540,"1,050.68",,1155270.99
04-04-2025,UPI/DR/849380827897/Usha/BDBL/usha.srivastava@apl/UPI,638102490456,"4,900.83",,1150370.16
05-04-2025,UPI/DR/039648231034/Sangita/HDFC/sangita103@kotak/UPI,559464738800,"3,800.15",,1146570.01
05-04-2025,IMPS-939954679255-Mukesh Mishra,147731763418,"2,300.94",,1144269.07
05-04-2025,NACH/MANDATE/RNT1899338/RENT MANDATE,791417952837,"18,000.00",,1126269.07
05-04-2025,UPI/DR/705237803625/Uber/PAYTM/uber@paytm/UPI,679021404702,260.29,,1126008.78
05-04-2025,NACH/MANDATE/LN095012157820/HDFC Ltd,493477245905,"15,500.00",,1110508.78
05-04-2025,UPI/DR/098040069658/Flipkart/ICICI/flipkart@ybl/UPI,168888045354,660.02,,1109848.76
06-04-2025,UPI/DR/825491575573/Ritu/BKID/ritu423@okicici/UPI,030501991157,"1,050.81",,1108797.95
06-04-2025,UPI/DR/221753436904/Vi/PAYTM/vi@airtelaxis/UPI,588514924898,229.00,,1108568.95
07-04-2025,UPI/DR/369413022957/Amazon/ICICI/amazon@apl/UPI,003158376847,"1,050.64",,1107518.31
07-04-2025,UPI/DR/444496169676/BSNL/ICICI/bsnlbroadband@upi/UPI,936164727601,"1,520.97",,1105997.34
07-04-2025,UPI/DR/308356370580/Amazon/ICICI/amazon@apl/UPI,850889087346,"1,710.84",,1104286.50
08-04-2025,UPI/DR/533479622330/Uber/PAYTM/uber@paytm/UPI,502787772496,400.99,,1103885.51
08-04-2025,UPI/CR/173199644297/Kunal/KKBK/6391616867@apl/UPI,654555093527,,"5,950.79",1109836.30
09-04-2025,UPI/DR/626002652736/KSEB/UPIN/ksebpayment@upi/UPI,715423762776,"4,050.20",,1105786.10
09-04-2025,UPI/DR/908385184610/Ola/ICICI/olamoney@ola/UPI,843469555897,720.36,,1105065.74
10-04-2025,UPI/DR/569757491140/Zepto/ICICI/zepto@apl/UPI,322363503026,"2,480.39",,1102585.35
13-04-2025,UPI/DR/855719745523/Paytm/ICICI/paytm@paytm/UPI,945552874650,"2,040.13",,1100545.22
13-04-2025,UPI/DR/518368509262/SBI/LICI/licindia@licindia/UPI,884600762199,"5,600.00",,1094945.22
13-04-2025,UPI/DR/510920536679/Dunzo/ICICI/dunzo@razorpay/UPI,802015707913,"2,270.50",,1092674.72
14-04-2025,UPI/DR/142374922820/Rapido/PAYTM/rapido@icici/UPI,974539204895,860.62,,1091814.10
14-04-2025,UPI/CR/275697672012/Gaurav/HDFC/gauraviyer24@oksbi/UPI,477740429972,,"12,400.73",1104214.83
14-04-2025,UPI/DR/468375210818/Amazon/ICICI/amazon@apl/UPI,429131399356,"1,230.60",,1102984.23
14-04-2025,ATM CASH WITHDRAWAL/93980/JODHPUR,862300665677,"8,000.00",,1094984.23
14-04-2025,UPI/DR/032746868226/Uber/ICICI/uber@paytm/UPI,151539162295,450.75,,1094533.48
15-04-2025,ATM CASH WITHDRAWAL/46747/JODHPUR,899112254472,"1,000.00",,1093533.48
15-04-2025,ATM CASH WITHDRAWAL/56542/JODHPUR,829900289151,"4,000.00",,1089533.48
15-04-2025,UPI/DR/141003612521/Jio/ICICI/jio@paytm/UPI,697065317648,"1,350.35",,1088183.13
16-04-2025,POS LIFESTYLE STORES JODHPUR,129256241915,"2,950.40",,1085232.73
16-04-2025,UPI/DR/733425886743/Indane/ICICI/indanegas@upi/UPI,054041906917,"1,500.89",,1083731.84
18-04-2025,POS PANTALOONS JODHPUR,240978941132,800.16,,1082931.68
18-04-2025,ATM CASH WITHDRAWAL/41646/JODHPUR,038550181802,"5,500.00",,1077431.68
18-04-2025,UPI/DR/483128503823/Blinkit/ICICI/blinkit@kotak/UPI,732081481107,640.69,,1076790.99
22-04-2025,UPI/DR/400169474721/BSNL/RAZORPAY/broadband@paytm/UPI,615120554279,449.00,,1076341.99
22-04-2025,UPI/DR/369631087369/Swiggy/ICICI/swiggy@icici/UPI,660085273292,"2,540.05",,1073801.94
22-04-2025,UPI/CR/909642934439/Manish/HDFC/manish809@upi/UPI,328666906887,,"8,800.79",1082602.73
22-04-2025,POS BIG BAZAAR JODHPUR,191113461488,"3,200.35",,1079402.38
23-04-2025,UPI/DR/075136566633/Amazon/PAYTM/amazon@apl/UPI,231909088554,"4,050.83",,1075351.55
24-04-2025,UPI/CR/629931180787/Archana/BKID/archana342@paytm/UPI,213164929700,,"21,150.45",1096502.00
24-04-2025,UPI/DR/033038615525/Flipkart/ICICI/flipkart@ybl/UPI,461815809197,"1,340.04",,1095161.96
24-04-2025,UPI/DR/604790728052/Vi/PAYTM/vi@airtelaxis/UPI,205401381408,239.00,,1094922.96
27-04-2025,UPI/DR/788154987884/Rapido/PAYTM/rapido@icici/UPI,405579398395,720.06,,1094202.90
27-04-2025,UPI/DR/928818367954/Flipkart/PAYTM/flipkart@ybl/UPI,446612240525,"3,050.77",,1091152.13
27-04-2025,UPI/DR/385778247541/Uber/PAYTM/uber@paytm/UPI,233084016445,620.98,,1090531.15
28-04-2025,UPI/DR/134464584509/Sonia/BDBL/soniapate23@pthdfc/UPI,501148175241,"12,250.13",,1078281.02
28-04-2025,UPI/DR/516835940764/Blinkit/ICICI/blinkit@kotak/UPI,281456201543,"2,630.01",,1075651.01
28-04-2025,UPI/DR/489476501894/Naveen/BDBL/1232944790@ybl/UPI,866622312567,"12,950.87",,1062700.14
29-04-2025,POS MORE SUPER MARKET JODHPUR,184898734412,"6,150.43",,1056549.71
30-04-2025,UPI/DR/864155766878/Paytm/ICICI/paytm@paytm/UPI,944006064371,"2,070.72",,1054478.99
30-04-2025,UPI/CR/047725141812/Anil/PUNB/anil566@ybl/UPI,851530500809,,"21,400.87",1075879.86
01-05-2025,UPI/CR/423231572850/Kunal/KKBK/kunal690@pthdfc/UPI,106829292135,,"13,700.26",1089580.12
01-05-2025,POS SHELL FUEL STATION JODHPUR,913767575900,"2,300.06",,1087280.06
01-05-2025,POS BRAND FACTORY JODHPUR,765559875103,"7,050.13",,1080229.93
02-05-2025,UPI/DR/210393052539/Zomato/ICICI/zomato@axisbank/UPI,546198997527,"2,360.49",,1077869.44
02-05-2025,ATM CASH WITHDRAWAL/53058/JODHPUR,512907873060,"8,000.00",,1069869.44
03-05-2025,UPI/DR/301027638304/Varun/HDFC/7539532140@ptaxis/UPI,954919030871,"21,100.49",,1048768.95
03-05-2025,SALARY CREDIT/S4651731054468/Lupin Limited,001006898540,,"95,272.70",1144041.65
03-05-2025,POS BRAND FACTORY JODHPUR,286973755470,"6,200.96",,1137840.69
03-05-2025,POS BIG BAZAAR JODHPUR,586771771042,"4,400.86",,1133439.83
04-05-2025,ATM CASH WITHDRAWAL/43153/JODHPUR,575178753717,"1,000.00",,1132439.83
04-05-2025,UPI/CR/290624492462/Krishna/KKBK/5968317614@axl/UPI,293350020104,,"12,900.64",1145340.47
05-05-2025,UPI/DR/274418266161/Blinkit/ICICI/blinkit@kotak/UPI,100956513160,400.69,,1144939.78
05-05-2025,UPI/DR/284795360910/Vi/PAYTM/vi@airtelaxis/UPI,541494105488,389.00,,1144550.78
05-05-2025,POS BHARAT PETROLEUM JODHPUR,594208043194,"1,600.67",,1142950.11
05-05-2025,UPI/DR/816264120433/SBI/LICI/licindia@licindia/UPI,645740678021,"5,600.00",,1137350.11
05-05-2025,UPI/DR/154091748976/Ola/PAYTM/olamoney@ola/UPI,786169054349,590.23,,1136759.88
06-05-2025,UPI/DR/348925583440/Krishna/UCBA/krishna.khanna@ptsbi/UPI,902277669742,"12,600.86",,1124159.02
06-05-2025,UPI/DR/952359366660/Rapido/PAYTM/rapido@icici/UPI,805106162858,100.08,,1124058.94
06-05-2025,UPI/DR/425672400441/Blinkit/ICICI/blinkit@kotak/UPI,750408077999,"1,440.15",,1122618.79
08-05-2025,ATM CASH WITHDRAWAL/86384/JODHPUR,161766030971,"8,000.00",,1114618.79
08-05-2025,NACH/MANDATE/RNT1280549/RENT MANDATE,746873584156,"18,000.00",,1096618.79
09-05-2025,UPI/DR/227766574703/Meesho/PAYTM/meesho@ybl/UPI,628430321903,"4,850.99",,1091767.80
09-05-2025,UPI/DR/700183312609/Paytm/ICICI/paytm@paytm/UPI,236164743165,690.35,,1091077.45
09-05-2025,UPI/DR/215519181765/Paytm/ICICI/paytm@paytm/UPI,107838925896,350.75,,1090726.70
09-05-2025,UPI/DR/071594975727/Vandana/UCBA/vandana.verma@ybl/UPI,580001802284,"3,400.76",,1087325.94
09-05-2025,UPI/DR/987838563923/Hotstar/ICICI/hotstar@hdfcbank/UPI,772496527632,749.00,,1086576.94
10-05-2025,UPI/DR/407223603575/Zepto/ICICI/zepto@apl/UPI,663053879220,"2,140.29",,1084436.65
10-05-2025,UPI/CR/036803676274/Pallavi/FDRL/pallavichat84@pthdfc/UPI,109841535733,,"21,350.59",1105787.24
10-05-2025,UPI/DR/225076991441/Blinkit/ICICI/blinkit@kotak/UPI,421364068909,"1,760.17",,1104027.07
11-05-2025,UPI/DR/407989903786/Vi/PAYTM/vi@airtelaxis/UPI,245897749461,279.00,,1103748.07
11-05-2025,NACH/MANDATE/LN095012157820/HDFC Ltd,064664762705,"15,500.00",,1088248.07
11-05-2025,UPI/DR/942677023631/Ola/PAYTM/olamoney@ola/UPI,949100036863,150.59,,1088097.48
12-05-2025,UPI/DR/389363777952/Ola/PAYTM/olamoney@ola/UPI,255371148716,550.99,,1087546.49
12-05-2025,POS V MART JODHPUR,875472462874,"5,700.58",,1081845.91
13-05-2025,UPI/DR/590093357335/Ritu/PUNB/4781673186@ptaxis/UPI,352627224111,"14,050.66",,1067795.25
14-05-2025,UPI/DR/464537919667/MakeMyTrip/ICICI/makemytrip@axisbank/UPI,821312457806,899.00,,1066896.25
14-05-2025,UPI/DR/778522223787/BigBasket/ICICI/bigbasket@ybl/UPI,207219594921,700.52,,1066195.73
14-05-2025,ATM CASH WITHDRAWAL/38441/JODHPUR,374975255015,"5,500.00",,1060695.73
15-05-2025,UPI/DR/645587940184/Siddharth/BKID/siddharth.jain@oksbi/UPI,421243048359,"11,300.24",,1049395.49
18-05-2025,UPI/DR/463566683769/BSNL/RAZORPAY/broadband@paytm/UPI,120697875617,549.00,,1048846.49
18-05-2025,POS D MART JODHPUR,372986597954,"1,550.57",,1047295.92
18-05-2025,UPI/DR/569162967152/KSEB/UPIN/ksebpayment@upi/UPI,174651889942,"3,650.11",,1043645.81
19-05-2025,UPI/DR/403476219105/BSNL/ICICI/bsnlbroadband@upi/UPI,611896788552,370.74,,1043275.07
19-05-2025,UPI/DR/556466667716/Rajesh/BKID/rajesh241@upi/UPI,290424644671,"20,800.81",,1022474.26
20-05-2025,POS INDIAN OIL JODHPUR,455290650300,"3,800.45",,1018673.81
20-05-2025,UPI/DR/721697704042/Swiggy/ICICI/swiggy@icici/UPI,459466020897,"1,050.24",,1017623.57
20-05-2025,UPI/DR/856053795483/Blinkit/ICICI/blinkit@kotak/UPI,903351730526,"1,680.95",,1015942.62
21-05-2025,UPI/CR/874944181175/Vivek/FDRL/vivek.sethi@aubank/UPI,309207287717,,"3,700.35",1019642.97
21-05-2025,UPI/DR/357445558271/Sangita/BARB/sangita689@ptsbi/UPI,992883338042,"17,400.09",,1002242.88
22-05-2025,POS VISHAL MEGA MART JODHPUR,231392789011,"1,800.97",,1000441.91
22-05-2025,POS MAX FASHION JODHPUR,101886405558,"2,550.69",,997891.22
23-05-2025,UPI/DR/590393731790/Naresh/PUNB/nareshsen42@paytm/UPI,866076608446,"18,750.32",,979140.90
23-05-2025,UPI/DR/362776563278/Indane/ICICI/indanegas@upi/UPI,888609160034,"1,350.02",,977790.88
23-05-2025,UPI/DR/865149905111/Ola/PAYTM/olamoney@ola/UPI,464972420064,540.50,,977250.38
24-05-2025,UPI/DR/040856582080/Vi/PAYTM/vi@airtelaxis/UPI,962011866310,709.00,,976541.38
25-05-2025,UPI/DR/753073088535/Siddharth/HDFC/siddharthshah57@apl/UPI,067204858736,750.42,,975790.96
25-05-2025,UPI/DR/084056528409/Flipkart/PAYTM/flipkart@ybl/UPI,003925648221,"2,750.72",,973040.24
26-05-2025,UPI/DR/357349310079/Zomato/ICICI/zomato@axisbank/UPI,631401473454,"1,220.23",,971820.01
27-05-2025,ATM CASH WITHDRAWAL/26990/JODHPUR,248916987551,"7,000.00",,964820.01
27-05-2025,POS RELIANCE PETROLEUM JODHPUR,255454765605,"4,400.68",,960419.33
27-05-2025,UPI/DR/526005534296/Flipkart/PAYTM/flipkart@ybl/UPI,648707433318,"2,500.98",,957918.35
29-05-2025,UPI/DR/216926045451/Gopal/KKBK/gopal119@ibl/UPI,365993741239,"12,000.79",,945917.56
29-05-2025,UPI/CR/210596497532/Vikas/SBIN/vikas606@ptaxis/UPI,695764233026,,"11,150.89",957068.45
29-05-2025,UPI/DR/866130683759/Vi/PAYTM/vi@airtelaxis/UPI,741049830800,639.00,,956429.45
30-05-2025,POS METRO CASH CARRY JODHPUR,611045467861,"2,000.30",,954429.15
31-05-2025,UPI/DR/852559550673/Gopal/KKBK/3826565816@apl/UPI,228011576881,650.93,,953778.22
02-06-2025,UPI/DR/940455949090/Uber/PAYTM/uber@paytm/UPI,972753603684,460.20,,953318.02
02-06-2025,UPI/CR/309708202765/Sanjay/SBIN/sanjay490@aubank/UPI,914501175672,,"15,350.13",968668.15
03-06-2025,ATM CASH WITHDRAWAL/27805/JODHPUR,868106002789,"3,000.00",,965668.15
03-06-2025,SALARY CREDIT/S4812103952649/Lupin Limited,122812854121,,"98,465.70",1064133.85
03-06-2025,UPI/DR/837707301865/Vi/PAYTM/vi@airtelaxis/UPI,340877852302,389.00,,1063744.85
04-06-2025,ATM CASH WITHDRAWAL/15454/JODHPUR,488566743618,"8,500.00",,1055244.85
05-06-2025,NACH/MANDATE/LN095012157820/HDFC Ltd,128589314923,"15,500.00",,1039744.85
05-06-2025,POS LIFESTYLE STORES JODHPUR,169717475972,"4,950.65",,1034794.20
06-06-2025,POS PANTALOONS JODHPUR,271115886300,"1,400.50",,1033393.70
07-06-2025,NACH/MANDATE/RNT3086312/RENT MANDATE,734763800790,"18,000.00",,1015393.70
07-06-2025,UPI/DR/301904629021/Vi/PAYTM/vi@airtelaxis/UPI,146962665266,209.00,,1015184.70
08-06-2025,NEFT/N6522183522736/HCL Technologies Ltd,720958946060,,"20,500.74",1035685.44
08-06-2025,UPI/DR/357076183397/Uber/ICICI/uber@paytm/UPI,942978556441,"2,730.23",,1032955.21
09-06-2025,UPI/DR/342575734665/1mg/ICICI/tatahealth@icici/UPI,062316091221,"3,150.77",,1029804.44
10-06-2025,UPI/DR/643804087059/Asha/PUNB/1720178549@ptsbi/UPI,182294885995,"16,850.02",,1012954.42
10-06-2025,UPI/CR/718812007726/Santosh/PUNB/santoshkuma94@ptsbi/UPI,460725410449,,"3,450.13",1016404.55
11-06-2025,POS RELIANCE MART JODHPUR,571259169389,"3,600.25",,1012804.30
11-06-2025,UPI/DR/050050712906/BSNL/RAZORPAY/broadband@paytm/UPI,791702775917,"1,099.00",,1011705.30
11-06-2025,UPI/DR/681762143649/Uber/PAYTM/uber@paytm/UPI,036457094101,150.55,,1011554.75
13-06-2025,POS MAX FASHION JODHPUR,854971187290,"1,450.52",,1010104.23
13-06-2025,UPI/DR/012197703030/Uber/PAYTM/uber@paytm/UPI,234941516996,90.92,,1010013.31
13-06-2025,UPI/DR/416295192815/Sonia/FDRL/8753694317@oksbi/UPI,973700613711,"3,500.49",,1006512.82
13-06-2025,UPI/DR/519744588583/SBI/LICI/licindia@licindia/UPI,514967605606,"5,600.00",,1000912.82
14-06-2025,UPI/DR/933237181198/Spotify/ICICI/spotify@icici/UPI,391664096821,899.00,,1000013.82
14-06-2025,UPI/DR/145727525612/Zomato/ICICI/zomato@axisbank/UPI,169400139404,"2,520.85",,997492.97
14-06-2025,UPI/DR/490557314831/PhonePe/ICICI/phonepe@ybl/UPI,070752765586,"2,110.73",,995382.24
15-06-2025,POS SHELL FUEL STATION JODHPUR,423709994269,"3,750.40",,991631.84
15-06-2025,IMPS-034238040155-Poonam Patel,642711750368,"44,800.21",,946831.63
15-06-2025,UPI/DR/711437440913/Flipkart/PAYTM/flipkart@ybl/UPI,921119888978,"4,700.97",,942130.66
16-06-2025,UPI/CR/084612077740/Brijesh/BKID/brijesh503@kotak/UPI,512462684410,,"1,850.39",943981.05
16-06-2025,POS SHOPPERS STOP JODHPUR,224068959285,"7,550.12",,936430.93
16-06-2025,RTGS/R09200230076/KIRAN KULKARNI/PUNB0497941,R09200230076,"352,000.22",,584430.71
17-06-2025,UPI/DR/239186384886/Vi/PAYTM/vi@airtelaxis/UPI,018401008086,359.00,,584071.71
17-06-2025,UPI/DR/839058094999/BigBasket/ICICI/bigbasket@ybl/UPI,102961002590,"1,500.29",,582571.42
18-06-2025,UPI/DR/868833237312/Hotstar/ICICI/hotstar@hdfcbank/UPI,161066928187,799.00,,581772.42
20-06-2025,UPI/DR/101497255644/Vi/PAYTM/vi@airtelaxis/UPI,610596424615,639.00,,581133.42
21-06-2025,ATM CASH WITHDRAWAL/63430/JODHPUR,541921767878,"2,500.00",,578633.42
21-06-2025,UPI/DR/588929272784/Vi/PAYTM/vi@airtelaxis/UPI,156005693016,349.00,,578284.42
21-06-2025,UPI/DR/816251032900/Zepto/ICICI/zepto@apl/UPI,301162835459,"1,790.31",,576494.11
22-06-2025,UPI/DR/420518072125/Meesho/PAYTM/meesho@ybl/UPI,790116233133,"2,850.85",,573643.26
23-06-2025,IMPS-233785920439-Mamta Pillai,025652992234,"5,100.50",,568542.76
23-06-2025,UPI/DR/508932822202/Dunzo/ICICI/dunzo@razorpay/UPI,467674551247,"1,140.59",,567402.17
23-06-2025,UPI/DR/933502415036/KSEB/UPIN/ksebpayment@upi/UPI,849454142396,"2,800.69",,564601.48
24-06-2025,ATM CASH WITHDRAWAL/89153/JODHPUR,500107798708,"7,000.00",,557601.48
24-06-2025,UPI/DR/309833476283/Flipkart/PAYTM/flipkart@ybl/UPI,783513200760,"3,400.60",,554200.88
25-06-2025,UPI/DR/390095001301/Indane/ICICI/indanegas@upi/UPI,906925576596,"2,100.78",,552100.10
26-06-2025,UPI/CR/435907142953/Prashant/PUNB/9814700129@okaxis/UPI,064937162969,,"3,500.32",555600.42
26-06-2025,ATM CASH WITHDRAWAL/75428/JODHPUR,945879635913,"3,000.00",,552600.42
27-06-2025,UPI/CR/533288646673/Mohan/PUNB/mohanseth13@ibl/UPI,352595789183,,"19,700.13",572300.55
27-06-2025,ATM CASH WITHDRAWAL/41459/JODHPUR,419609119824,"2,000.00",,570300.55
27-06-2025,UPI/DR/480235975692/Zomato/ICICI/zomato@axisbank/UPI,913030063880,560.15,,569740.40
28-06-2025,GST ON CHARGES,813785509314,30.60,,569709.80
28-06-2025,MAINTENANCE CHARGES,238810215752,170.00,,569539.80
28-06-2025,INTEREST CREDIT,892958721778,,920.62,570460.42
28-06-2025,UPI/CR/707560495381/Maya/UCBA/mayashuk25@okhdfcbank/UPI,071445717566,,350.38,570810.80
28-06-2025,UPI/DR/847378700933/Paytm/ICICI/paytm@paytm/UPI,141795274825,"2,170.83",,568639.97
29-06-2025,POS METRO CASH CARRY JODHPUR,538449388197,"7,900.12",,560739.85
29-06-2025,UPI/DR/189090276990/BigBasket/ICICI/bigbasket@ybl/UPI,978406701670,630.07,,560109.78
29-06-2025,UPI/DR/060208774751/Jio/ICICI/jio@paytm/UPI,246657108799,580.99,,559528.79
29-06-2025,UPI/DR/335990615551/Kavita/BARB/kavitanamb80@pthdfc/UPI,181709814546,"20,500.67",,539028.12
29-06-2025,UPI/DR/711735702215/Manish/SBIN/manishthap15@ptsbi/UPI,686546622864,"8,900.57",,530127.55
30-06-2025,POS SHELL FUEL STATION JODHPUR,013222311050,"2,600.40",,527527.15
30-06-2025,UPI/DR/243662819547/Harish/KKBK/5024980039@apl/UPI,470089721373,"13,000.27",,514526.88
01-07-2025,UPI/CR/794415218509/Rajan/BDBL/rajandutt74@axl/UPI,956228120705,,"12,750.90",527277.78
01-07-2025,POS SHELL FUEL STATION JODHPUR,914614581035,"1,950.32",,525327.46
01-07-2025,UPI/DR/270262612650/Babita/KKBK/babitachat43@okicici/UPI,537426040388,"17,350.59",,507976.87
03-07-2025,UPI/CR/184542821594/Kavya/BKID/2463935167@oksbi/UPI,227776234746,,"6,100.55",514077.42
03-07-2025,UPI/DR/597008275505/Uber/ICICI/uber@paytm/UPI,474705186799,"1,940.02",,512137.40
03-07-2025,UPI/DR/058706860319/MakeMyTrip/ICICI/makemytrip@axisbank/UPI,474496754327,699.00,,511438.40
04-07-2025,UPI/DR/148793006992/Myntra/PAYTM/myntra@ybl/UPI,089353103253,850.11,,510588.29
05-07-2025,SALARY CREDIT/S4992996421616/Lupin Limited,805363007692,,"98,356.70",608944.99
06-07-2025,NACH/MANDATE/RNT4169256/RENT MANDATE,173158156314,"18,000.00",,590944.99
07-07-2025,UPI/DR/115184877302/Arun/BKID/5830048198@ybl/UPI,637985465732,"13,200.23",,577744.76
07-07-2025,UPI/DR/027982006526/Krishna/UCBA/krishnasing73@paytm/UPI,689529536497,"6,800.56",,570944.20
08-07-2025,POS RELIANCE PETROLEUM JODHPUR,851773514148,"2,650.12",,568294.08
08-07-2025,UPI/DR/535830632232/BSNL/RAZORPAY/broadband@paytm/UPI,006799124609,699.00,,567595.08
09-07-2025,UPI/DR/814453110508/BSNL/ICICI/bsnlbroadband@upi/UPI,986524823301,"2,660.65",,564934.43
09-07-2025,UPI/CR/078062787887/Poonam/KKBK/poonam349@ibl/UPI,554062507305,,"13,200.94",578135.37
09-07-2025,NACH/MANDATE/LN095012157820/HDFC Ltd,719251255952,"15,500.00",,562635.37
10-07-2025,UPI/DR/673026273035/Rapido/PAYTM/rapido@icici/UPI,651188349942,490.56,,562144.81
10-07-2025,UPI/CR/312157803976/Asha/BDBL/asha.menon@axl/UPI,543979747623,,"16,000.81",578145.62
11-07-2025,UPI/DR/315847731876/Blinkit/ICICI/blinkit@kotak/UPI,875961643525,"1,650.26",,576495.36
11-07-2025,UPI/DR/459136235702/Kavya/UTIB/kavya874@okaxis/UPI,377990601625,"3,300.37",,573194.99
11-07-2025,UPI/DR/346930832725/Paytm/ICICI/paytm@paytm/UPI,938074446571,260.50,,572934.49
12-07-2025,UPI/DR/642745769221/Uber/PAYTM/uber@paytm/UPI,723260175095,180.56,,572753.93
12-07-2025,UPI/DR/704440231224/Rapido/PAYTM/rapido@icici/UPI,720499924741,400.64,,572353.29
13-07-2025,UPI/DR/105104646558/Arjun/UTIB/arjunghos96@aubank/UPI,737690183819,"11,400.37",,560952.92
13-07-2025,UPI/DR/991945745737/Ola/ICICI/olamoney@ola/UPI,482481141139,"1,350.01",,559602.91
13-07-2025,UPI/DR/314329870698/SBI/LICI/licindia@licindia/UPI,018035762916,"5,600.00",,554002.91
14-07-2025,UPI/DR/558494297967/Jio/ICICI/jio@paytm/UPI,011887399423,"1,270.11",,552732.80
14-07-2025,POS D MART JODHPUR,423422814339,"1,200.45",,551532.35
