Date,Narration,Debit,Credit,Balance,Account_ID,Bank_Name,is_reversed
2022-12-13,ATM/WDL/363182649858/CANARA ATM MYSURU,49.0,0.0,2207804.21,ACC065,HDFC Bank,False
2022-12-13,CHQ NO 710194 CLEARING,1250.0,0.0,2206554.21,ACC065,HDFC Bank,False
2022-12-13,IMPS/P2P/659818577419/ROHIT SHARMA/7443355824,0.0,7600.0,2214154.21,ACC065,HDFC Bank,False
2022-12-14,ATM/WDL/64021402/CANARA ATM MYSURU,249.0,0.0,2213905.21,ACC065,HDFC Bank,False
2022-12-13,NEFT/44683941/SANTOSH KUMAR/HDFC0722665/06327444964931,0.0,32000.0,2245905.21,ACC065,HDFC Bank,False
2022-12-14,UPI/DR/18265449/VIKRAM NAIR/HDFC0722665/vikram212@okaxis,449.0,0.0,2245456.21,ACC065,HDFC Bank,False
2022-12-13,CHQ NO 070392 CLEARING,850.0,0.0,2244606.21,ACC065,HDFC Bank,False
2022-12-15,UPI/CR/8673333012/RAVI KUMAR SHARMA/HDFC0722665/ravi179@ybl,0.0,32000.0,2276606.21,ACC065,HDFC Bank,False
2022-12-14,ATM/WDL/2337938102/SBI ATM JAYANAGAR BLR,120.0,0.0,2276486.21,ACC065,HDFC Bank,False
2022-12-14,ATM/WDL/578714426045/CANARA ATM MYSURU,699.0,0.0,2275787.21,ACC065,HDFC Bank,False
2022-12-14,UPI/CR/3581028774/PRIYA NAIR/HDFC0722665/priya337@paytm,0.0,7600.0,2283387.21,ACC065,HDFC Bank,False
2022-12-15,CHQ NO 986233 CLEARING,49.0,0.0,2283338.21,ACC065,HDFC Bank,False
2022-12-15,CHQ NO 041680 CLEARING,7800.0,0.0,2275538.21,ACC065,HDFC Bank,False
2022-12-15,UPI/DR/887644729915/MALLIKA DAS/HDFC0722665/mallika227@ybl,850.0,0.0,2274688.21,ACC065,HDFC Bank,False
2022-12-15,IMPS/P2P/094211860156/BINDHU NAIR/8536270870,0.0,24000.0,2298688.21,ACC065,HDFC Bank,False
2022-12-15,NEFT/187410177340/ANAND KUMAR/HDFC0722665/78249760328739,5200.0,0.0,2293488.21,ACC065,HDFC Bank,False
2022-12-15,UPI/DR/6646040181/ADITYA KUMAR/HDFC0722665/aditya932@okaxis,5200.0,0.0,2288288.21,ACC065,HDFC Bank,False
2022-12-15,UPI/DR/0351524387/TANVI RAO/HDFC0722665/tanvi491@okaxis,449.0,0.0,2287839.21,ACC065,HDFC Bank,False
2022-12-16,CHQ NO 551681 CLEARING,7800.0,0.0,2280039.21,ACC065,HDFC Bank,False
2022-12-16,NEFT/926724208392/KAVITHA RAO/HDFC0722665/35892969914591,850.0,0.0,2279189.21,ACC065,HDFC Bank,False
2022-12-17,UPI/DR/3996525578/GOPAL VERMA/HDFC0722665/gopal116@okhdfc,3499.0,0.0,2275690.21,ACC065,HDFC Bank,False
2022-12-16,NEFT/920762605763/ROHIT SHARMA/HDFC0722665/17659326415742,0.0,7600.0,2283290.21,ACC065,HDFC Bank,False
2022-12-17,UPI/DR/16590284/BABU LAL/HDFC0722665/babu654@paytm,249.0,0.0,2283041.21,ACC065,HDFC Bank,False
2022-12-17,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,850.0,2283891.21,ACC065,HDFC Bank,False
2022-12-17,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,24000.0,2307891.21,ACC065,HDFC Bank,False
2022-12-17,UPI/DR/2508698325/SHEELA DEVI/HDFC0722665/sheela403@okaxis,249.0,0.0,2307642.21,ACC065,HDFC Bank,False
2022-12-18,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,4800.0,2312442.21,ACC065,HDFC Bank,False
2022-12-18,CHQ NO 008003 CLEARING,850.0,0.0,2311592.21,ACC065,HDFC Bank,False
2022-12-18,NEFT/64049738/ADITYA KUMAR/HDFC0722665/77192137734940,3499.0,0.0,2308093.21,ACC065,HDFC Bank,False
2022-12-19,UPI/DR/2050117456/PADMA RAO/HDFC0722665/padma442@oksbi,120.0,0.0,2307973.21,ACC065,HDFC Bank,False
2022-12-18,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,850.0,2308823.21,ACC065,HDFC Bank,False
2022-12-18,UPI/DR/781118728097/CHANDAN SHARMA/HDFC0722665/chandan276@paytm,850.0,0.0,2307973.21,ACC065,HDFC Bank,False
2022-12-19,UPI/DR/27907893/PREETHI IYER/HDFC0722665/preethi445@paytm,699.0,0.0,2307274.21,ACC065,HDFC Bank,False
2022-12-19,UPI/CR/48892077/BABU LAL/HDFC0722665/babu748@paytm,0.0,500.0,2307774.21,ACC065,HDFC Bank,False
2022-12-19,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,4800.0,2312574.21,ACC065,HDFC Bank,False
2022-12-19,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,2500.0,2315074.21,ACC065,HDFC Bank,False
2022-12-19,UPI/DR/3475916784/RAMESH PILLAI/HDFC0722665/ramesh511@ybl,79.0,0.0,2314995.21,ACC065,HDFC Bank,False
2022-12-19,NEFT/5018933857/KAVYA REDDY/HDFC0722665/03333438401562,0.0,1200.0,2316195.21,ACC065,HDFC Bank,False
2022-12-19,NEFT/87220258/HARISH MENON/HDFC0722665/30283541507297,0.0,4800.0,2320995.21,ACC065,HDFC Bank,False
2022-12-19,ATM/WDL/893716904442/HDFC ATM KORAMANGALA,449.0,0.0,2320546.21,ACC065,HDFC Bank,False
2022-12-20,UPI/DR/8831539081/ARCHANA PILLAI/HDFC0722665/archana796@okhdfc,1680.0,0.0,2318866.21,ACC065,HDFC Bank,False
2022-12-20,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,2500.0,2321366.21,ACC065,HDFC Bank,False
2022-12-20,CHQ NO 100961 CLEARING,1680.0,0.0,2319686.21,ACC065,HDFC Bank,False
2022-12-20,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,1200.0,2320886.21,ACC065,HDFC Bank,False
2022-12-20,IMPS/P2P/945400337589/NIKHIL GUPTA/8984461347,0.0,7600.0,2328486.21,ACC065,HDFC Bank,False
2022-12-22,UPI/DR/384514698598/GEETA DEVI/HDFC0722665/geeta977@okaxis,310.0,0.0,2328176.21,ACC065,HDFC Bank,False
2022-12-21,CHQ NO 901768 CLEARING,699.0,0.0,2327477.21,ACC065,HDFC Bank,False
2022-12-21,NEFT/036240942511/DEEPAK JOSHI/HDFC0722665/30360319160751,999.0,0.0,2326478.21,ACC065,HDFC Bank,False
2022-12-22,IMPS/P2P/93444476/NILESH KULKARNI/9497990755,0.0,7600.0,2334078.21,ACC065,HDFC Bank,False
2022-12-22,CHQ NO 282902 CLEARING,999.0,0.0,2333079.21,ACC065,HDFC Bank,False
2022-12-22,CHQ NO 293218 CLEARING,49.0,0.0,2333030.21,ACC065,HDFC Bank,False
2022-12-22,CHQ NO 063956 CLEARING,699.0,0.0,2332331.21,ACC065,HDFC Bank,False
2022-12-22,NEFT/62192030/RAVI KUMAR SHARMA/HDFC0722665/18101879330419,0.0,32000.0,2364331.21,ACC065,HDFC Bank,False
2022-12-22,ATM/WDL/88101727/CANARA ATM MYSURU,1680.0,0.0,2362651.21,ACC065,HDFC Bank,False
2022-12-23,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,2500.0,2365151.21,ACC065,HDFC Bank,False
2022-12-24,UPI/DR/4827854095/RANJIT SINGH/HDFC0722665/ranjit64@okaxis,1680.0,0.0,2363471.21,ACC065,HDFC Bank,False
2022-12-24,IMPS/P2P/92041346/DIVYA MENON/8270509432,0.0,4800.0,2368271.21,ACC065,HDFC Bank,False
2022-12-23,UPI/DR/241391995251/RAVI KUMAR SHARMA/HDFC0722665/ravi928@oksbi,999.0,0.0,2367272.21,ACC065,HDFC Bank,False
2022-12-23,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,500.0,2367772.21,ACC065,HDFC Bank,False
2022-12-23,UPI/DR/68850877/PRIYA NAIR/HDFC0722665/priya940@ybl,999.0,0.0,2366773.21,ACC065,HDFC Bank,False
2022-12-24,NEFT/1380757716/RAMESH PILLAI/HDFC0722665/81115931867734,79.0,0.0,2366694.21,ACC065,HDFC Bank,False
2022-12-24,UPI/DR/0533852486/FARHAN KHAN/HDFC0722665/farhan454@okhdfc,79.0,0.0,2366615.21,ACC065,HDFC Bank,False
2022-12-25,UPI/DR/834415497486/SHAHID KHAN/HDFC0722665/shahid371@okaxis,449.0,0.0,2366166.21,ACC065,HDFC Bank,False
2022-12-25,UPI/DR/11464921/KAVERI MENON/HDFC0722665/kaveri762@okaxis,7800.0,0.0,2358366.21,ACC065,HDFC Bank,False
2022-12-24,IMPS/P2P/9484954215/RESHMA KHAN/9013054091,0.0,2500.0,2360866.21,ACC065,HDFC Bank,False
2022-12-24,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,24000.0,2384866.21,ACC065,HDFC Bank,False
2022-12-25,NEFT/686306271383/ANITHA KRISHNAN/HDFC0722665/61638098565837,449.0,0.0,2384417.21,ACC065,HDFC Bank,False
2022-12-25,ATM/WDL/286190008438/HDFC ATM KORAMANGALA,79.0,0.0,2384338.21,ACC065,HDFC Bank,False
2022-12-25,UPI/DR/495500272825/NIKHIL GUPTA/HDFC0722665/nikhil424@paytm,2380.0,0.0,2381958.21,ACC065,HDFC Bank,False
2022-12-25,UPI/DR/18062224/SNEHA PATIL/HDFC0722665/sneha797@oksbi,1680.0,0.0,2380278.21,ACC065,HDFC Bank,False
2022-12-26,UPI/DR/609588522546/NADIA HUSSAIN/HDFC0722665/nadia371@ybl,5200.0,0.0,2375078.21,ACC065,HDFC Bank,False
2022-12-26,UPI/DR/58047276/CHANDAN SHARMA/HDFC0722665/chandan892@oksbi,1250.0,0.0,2373828.21,ACC065,HDFC Bank,False
2022-12-27,UPI/DR/6137199864/SMITHA PILLAI/HDFC0722665/smitha116@oksbi,3499.0,0.0,2370329.21,ACC065,HDFC Bank,False
2022-12-27,UPI/DR/1618743913/SUSHMA RAO/HDFC0722665/sushma90@oksbi,699.0,0.0,2369630.21,ACC065,HDFC Bank,False
2022-12-28,UPI/DR/5439368577/RAMESH PILLAI/HDFC0722665/ramesh996@ybl,449.0,0.0,2369181.21,ACC065,HDFC Bank,False
2022-12-27,IMPS/P2P/66050067/ARUN SHARMA/7881735739,0.0,2500.0,2371681.21,ACC065,HDFC Bank,False
2022-12-27,ATM/WDL/4790900721/HDFC ATM KORAMANGALA,449.0,0.0,2371232.21,ACC065,HDFC Bank,False
2022-12-27,UPI/DR/540655225118/VENKAT RAO/HDFC0722665/venkat204@okaxis,449.0,0.0,2370783.21,ACC065,HDFC Bank,False
2022-12-27,NEFT/9574508112/DIVYA MENON/HDFC0722665/20097731409170,0.0,11200.0,2381983.21,ACC065,HDFC Bank,False
2022-12-28,ATM/WDL/075388146839/HDFC ATM KORAMANGALA,1680.0,0.0,2380303.21,ACC065,HDFC Bank,False
2022-12-27,IMPS/P2P/62393821/CHANDAN SHARMA/9534502624,0.0,1200.0,2381503.21,ACC065,HDFC Bank,False
2022-12-28,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,2500.0,2384003.21,ACC065,HDFC Bank,False
2022-12-28,UPI/DR/678096145264/PREETHI IYER/HDFC0722665/preethi179@oksbi,5200.0,0.0,2378803.21,ACC065,HDFC Bank,False
2022-12-28,UPI/CR/41018898/SHAHID KHAN/HDFC0722665/shahid527@okaxis,0.0,32000.0,2410803.21,ACC065,HDFC Bank,False
2022-12-28,ATM/WDL/647704394844/SBI ATM JAYANAGAR BLR,449.0,0.0,2410354.21,ACC065,HDFC Bank,False
2022-12-28,ATM/WDL/759010257608/HDFC ATM KORAMANGALA,79.0,0.0,2410275.21,ACC065,HDFC Bank,False
2022-12-30,NEFT/7423872018/DEEPAK JOSHI/HDFC0722665/12272875672501,0.0,4800.0,2415075.21,ACC065,HDFC Bank,False
2022-12-29,UPI/DR/639841530964/RESHMA KHAN/HDFC0722665/reshma267@okhdfc,999.0,0.0,2414076.21,ACC065,HDFC Bank,False
2022-12-29,ATM/WDL/17643654/CANARA ATM MYSURU,3499.0,0.0,2410577.21,ACC065,HDFC Bank,False
2022-12-29,UPI/DR/300133199535/RANJIT SINGH/HDFC0722665/ranjit550@okhdfc,7800.0,0.0,2402777.21,ACC065,HDFC Bank,False
2022-12-29,UPI/DR/39878650/ANAND KUMAR/HDFC0722665/anand191@oksbi,120.0,0.0,2402657.21,ACC065,HDFC Bank,False
2022-12-30,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,850.0,2403507.21,ACC065,HDFC Bank,False
2022-12-30,ATM/WDL/97413871/HDFC ATM KORAMANGALA,1680.0,0.0,2401827.21,ACC065,HDFC Bank,False
2022-12-31,UPI/DR/79154868/SUNITA DEVI/HDFC0722665/sunita589@okaxis,1250.0,0.0,2400577.21,ACC065,HDFC Bank,False
2022-12-30,UPI/DR/2463750912/ARCHANA PILLAI/HDFC0722665/archana639@okaxis,3499.0,0.0,2397078.21,ACC065,HDFC Bank,False
2022-12-31,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,11200.0,2408278.21,ACC065,HDFC Bank,False
2022-12-31,CHQ NO 164948 CLEARING,249.0,0.0,2408029.21,ACC065,HDFC Bank,False
2022-12-30,ATM/WDL/284163638668/CANARA ATM MYSURU,120.0,0.0,2407909.21,ACC065,HDFC Bank,False
2022-12-31,NEFT/910833301929/SHAHID KHAN/HDFC0722665/40374392909034,1250.0,0.0,2406659.21,ACC065,HDFC Bank,False
2022-12-31,IMPS/P2P/89841684/SUSHMA RAO/9250498766,0.0,32000.0,2438659.21,ACC065,HDFC Bank,False
2022-12-31,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,7600.0,2446259.21,ACC065,HDFC Bank,False
2023-01-01,UPI/DR/152598121858/ADITYA KUMAR/HDFC0722665/aditya355@ybl,249.0,0.0,2446010.21,ACC065,HDFC Bank,False
2023-01-01,UPI/DR/396374679501/GOPAL VERMA/HDFC0722665/gopal417@oksbi,5200.0,0.0,2440810.21,ACC065,HDFC Bank,False
2023-01-02,IMPS/P2P/62148372/RAJESH VERMA/7482127047,0.0,24000.0,2464810.21,ACC065,HDFC Bank,False
2023-01-01,NEFT/8087775154/LAKSHMI VENKAT/HDFC0722665/29727908509862,120.0,0.0,2464690.21,ACC065,HDFC Bank,False
2023-01-01,NEFT/8737586358/BABU LAL/HDFC0722665/59687680886311,310.0,0.0,2464380.21,ACC065,HDFC Bank,False
2023-01-02,CHQ NO 784799 CLEARING,120.0,0.0,2464260.21,ACC065,HDFC Bank,False
2023-01-01,CHQ NO 221270 CLEARING,5200.0,0.0,2459060.21,ACC065,HDFC Bank,False
2023-01-01,UPI/DR/6817820552/GOPAL VERMA/HDFC0722665/gopal748@ybl,999.0,0.0,2458061.21,ACC065,HDFC Bank,False
2023-01-01,UPI/DR/720647206562/SNEHA PATIL/HDFC0722665/sneha273@ybl,699.0,0.0,2457362.21,ACC065,HDFC Bank,False
2023-01-03,NEFT/94111259/TARA SINGH/HDFC0722665/83837765910263,0.0,18500.0,2475862.21,ACC065,HDFC Bank,False
2023-01-03,NEFT/1058299586/POOJA SHARMA/HDFC0722665/54596620061222,3499.0,0.0,2472363.21,ACC065,HDFC Bank,False
2023-01-02,UPI/CR/5396950078/RAHUL SINGH/HDFC0722665/rahul289@okaxis,0.0,18500.0,2490863.21,ACC065,HDFC Bank,False
2023-01-02,NEFT/597478363552/RAMESH PILLAI/HDFC0722665/39823925148237,249.0,0.0,2490614.21,ACC065,HDFC Bank,False
2023-01-03,NEFT/899871161732/SHEELA DEVI/HDFC0722665/88015146997977,7800.0,0.0,2482814.21,ACC065,HDFC Bank,False
2023-01-04,UPI/CR/895214784058/ROHIT SHARMA/HDFC0722665/rohit392@paytm,0.0,11200.0,2494014.21,ACC065,HDFC Bank,False
2023-01-03,UPI/DR/4902207538/RESHMA KHAN/HDFC0722665/reshma288@okhdfc,1680.0,0.0,2492334.21,ACC065,HDFC Bank,False
2023-01-04,NEFT/1834855965/CHANDAN SHARMA/HDFC0722665/31635180427693,850.0,0.0,2491484.21,ACC065,HDFC Bank,False
2023-01-03,UPI/CR/9019127205/NAVEEN KUMAR/HDFC0722665/naveen863@ybl,0.0,7600.0,2499084.21,ACC065,HDFC Bank,False
2023-01-04,CHQ NO 672480 CLEARING,249.0,0.0,2498835.21,ACC065,HDFC Bank,False
2023-01-04,UPI/CR/582690597102/SMITHA PILLAI/HDFC0722665/smitha999@ybl,0.0,7600.0,2506435.21,ACC065,HDFC Bank,False
2023-01-04,UPI/DR/255476092429/SAVITHA DEVI/HDFC0722665/savitha689@oksbi,2380.0,0.0,2504055.21,ACC065,HDFC Bank,False
2023-01-04,NEFT/012773077071/VINAY PATIL/HDFC0722665/08958769016557,79.0,0.0,2503976.21,ACC065,HDFC Bank,False
2023-01-04,UPI/DR/327860198369/AYESHA KHAN/HDFC0722665/ayesha205@ybl,120.0,0.0,2503856.21,ACC065,HDFC Bank,False
2023-01-04,CHQ NO 451064 CLEARING,249.0,0.0,2503607.21,ACC065,HDFC Bank,False
2023-01-06,UPI/DR/38163235/POOJA SHARMA/HDFC0722665/pooja619@paytm,999.0,0.0,2502608.21,ACC065,HDFC Bank,False
2023-01-05,UPI/DR/206624733196/ROHIT SHARMA/HDFC0722665/rohit718@paytm,3499.0,0.0,2499109.21,ACC065,HDFC Bank,False
2023-01-06,UPI/CR/581143551747/SUNIL YADAV/HDFC0722665/sunil83@oksbi,0.0,24000.0,2523109.21,ACC065,HDFC Bank,False
2023-01-06,NEFT/96436982/GANESH KUMAR/HDFC0722665/32704946030214,0.0,850.0,2523959.21,ACC065,HDFC Bank,False
2023-01-06,NEFT/794209702181/TARA SINGH/HDFC0722665/85680637531086,850.0,0.0,2523109.21,ACC065,HDFC Bank,False
2023-01-06,NEFT/636607126792/KIRAN REDDY/HDFC0722665/02522885361900,0.0,7600.0,2530709.21,ACC065,HDFC Bank,False
2023-01-07,UPI/DR/1194443080/RANJIT SINGH/HDFC0722665/ranjit23@okhdfc,3499.0,0.0,2527210.21,ACC065,HDFC Bank,False
2023-01-06,UPI/DR/816804704843/SHAHID KHAN/HDFC0722665/shahid535@oksbi,2380.0,0.0,2524830.21,ACC065,HDFC Bank,False
2023-01-06,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,24000.0,2548830.21,ACC065,HDFC Bank,False
2023-01-07,UPI/DR/808727222003/RANJIT SINGH/HDFC0722665/ranjit620@okaxis,999.0,0.0,2547831.21,ACC065,HDFC Bank,False
2023-01-07,UPI/CR/2204481853/REKHA PILLAI/HDFC0722665/rekha554@okhdfc,0.0,18500.0,2566331.21,ACC065,HDFC Bank,False
2023-01-07,NEFT/5576233652/ADITYA KUMAR/HDFC0722665/11228940006813,1680.0,0.0,2564651.21,ACC065,HDFC Bank,False
2023-01-07,CHQ NO 904901 CLEARING,7800.0,0.0,2556851.21,ACC065,HDFC Bank,False
2023-01-07,NEFT/8719206565/DEEPAK JOSHI/HDFC0722665/08777420343338,0.0,500.0,2557351.21,ACC065,HDFC Bank,False
2023-01-08,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,11200.0,2568551.21,ACC065,HDFC Bank,False
2023-01-08,UPI/DR/2625567341/ADITYA KUMAR/HDFC0722665/aditya809@ybl,310.0,0.0,2568241.21,ACC065,HDFC Bank,False
2023-01-07,NEFT/69342039/VINAY PATIL/HDFC0722665/59824963982850,249.0,0.0,2567992.21,ACC065,HDFC Bank,False
2023-01-08,UPI/DR/701841929692/DEEPA NAIR/HDFC0722665/deepa608@ybl,1250.0,0.0,2566742.21,ACC065,HDFC Bank,False
2023-01-08,UPI/DR/148709244985/VINAY PATIL/HDFC0722665/vinay658@paytm,79.0,0.0,2566663.21,ACC065,HDFC Bank,False
2023-01-09,NEFT/506407076291/MEENA IYER/HDFC0722665/55751768962203,1680.0,0.0,2564983.21,ACC065,HDFC Bank,False
2023-01-08,IMPS/P2P/6035356598/SHAHID KHAN/9788204075,0.0,7600.0,2572583.21,ACC065,HDFC Bank,False
2023-01-09,ATM/WDL/16803479/SBI ATM JAYANAGAR BLR,120.0,0.0,2572463.21,ACC065,HDFC Bank,False
2023-01-09,UPI/DR/076592235732/MOHAMMED IRFAN/HDFC0722665/mohammed758@paytm,2380.0,0.0,2570083.21,ACC065,HDFC Bank,False
2023-01-08,NEFT/561171332462/NIKHIL GUPTA/HDFC0722665/01206285671303,120.0,0.0,2569963.21,ACC065,HDFC Bank,False
2023-01-09,ATM/WDL/62870323/HDFC ATM KORAMANGALA,449.0,0.0,2569514.21,ACC065,HDFC Bank,False
2023-01-09,CHQ NO 170203 CLEARING,49.0,0.0,2569465.21,ACC065,HDFC Bank,False
2023-01-10,UPI/DR/335734494899/ANITHA KRISHNAN/HDFC0722665/anitha140@ybl,249.0,0.0,2569216.21,ACC065,HDFC Bank,False
2023-01-09,CHQ NO 706976 CLEARING,5200.0,0.0,2564016.21,ACC065,HDFC Bank,False
2023-01-10,UPI/DR/228561020670/RAVI KUMAR SHARMA/HDFC0722665/ravi374@okhdfc,3499.0,0.0,2560517.21,ACC065,HDFC Bank,False
2023-01-11,UPI/DR/194523724148/MEENA IYER/HDFC0722665/meena713@ybl,699.0,0.0,2559818.21,ACC065,HDFC Bank,False
2023-01-11,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,1200.0,2561018.21,ACC065,HDFC Bank,False
2023-01-11,ATM/WDL/0029576625/CANARA ATM MYSURU,79.0,0.0,2560939.21,ACC065,HDFC Bank,False
2023-01-11,UPI/DR/13190306/BABU LAL/HDFC0722665/babu34@oksbi,5200.0,0.0,2555739.21,ACC065,HDFC Bank,False
2023-01-11,IMPS/P2P/45207070/RAJESH VERMA/7781003415,0.0,500.0,2556239.21,ACC065,HDFC Bank,False
2023-01-11,ATM/WDL/944801442764/CANARA ATM MYSURU,7800.0,0.0,2548439.21,ACC065,HDFC Bank,False
2023-01-11,NEFT/510800899133/ADITYA KUMAR/HDFC0722665/23404197870143,0.0,11200.0,2559639.21,ACC065,HDFC Bank,False
2023-01-11,ATM/WDL/83615063/CANARA ATM MYSURU,7800.0,0.0,2551839.21,ACC065,HDFC Bank,False
2023-01-12,UPI/DR/6695347850/TARA SINGH/HDFC0722665/tara904@okhdfc,5200.0,0.0,2546639.21,ACC065,HDFC Bank,False
2023-01-13,NEFT/09204275/SHAHID KHAN/HDFC0722665/19369023837344,0.0,24000.0,2570639.21,ACC065,HDFC Bank,False
2023-01-12,UPI/DR/535306812409/MOHAMMED IRFAN/HDFC0722665/mohammed257@okhdfc,850.0,0.0,2569789.21,ACC065,HDFC Bank,False
2023-01-12,UPI/CR/53675561/SAVITHA DEVI/HDFC0722665/savitha985@okaxis,0.0,850.0,2570639.21,ACC065,HDFC Bank,False
2023-01-12,NEFT/89346767/RESHMA KHAN/HDFC0722665/53733127695260,0.0,7600.0,2578239.21,ACC065,HDFC Bank,False
2023-01-12,NEFT/062213153570/GANESH KUMAR/HDFC0722665/95290133652176,310.0,0.0,2577929.21,ACC065,HDFC Bank,False
2023-01-14,UPI/DR/50489381/SNEHA PATIL/HDFC0722665/sneha898@ybl,850.0,0.0,2577079.21,ACC065,HDFC Bank,False
2023-01-13,IMPS/P2P/079500828349/GEETA DEVI/7149497370,0.0,850.0,2577929.21,ACC065,HDFC Bank,False
2023-01-13,IMPS/P2P/100870479500/VIKRAM NAIR/7196043826,0.0,500.0,2578429.21,ACC065,HDFC Bank,False
2023-01-14,UPI/DR/534375123595/DEEPA NAIR/HDFC0722665/deepa587@paytm,1250.0,0.0,2577179.21,ACC065,HDFC Bank,False
2023-01-13,IMPS/P2P/4801085056/RAVI KUMAR SHARMA/7849262399,0.0,850.0,2578029.21,ACC065,HDFC Bank,False
2023-01-15,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,18500.0,2596529.21,ACC065,HDFC Bank,False
2023-01-14,NEFT/706109363957/FATIMA SHEIKH,18500.0,0.0,2578029.21,ACC065,HDFC Bank,False
2023-01-15,UPI/DR/32434053/RAJENDRA PRASAD/HDFC0722665/rajendra305@paytm,999.0,0.0,2577030.21,ACC065,HDFC Bank,False
2023-01-14,UPI/CR/975304024163/SUSHMA RAO/HDFC0722665/sushma568@okaxis,0.0,7600.0,2584630.21,ACC065,HDFC Bank,False
2023-01-14,UPI/DR/07119887/POOJA SHARMA/HDFC0722665/pooja586@oksbi,449.0,0.0,2584181.21,ACC065,HDFC Bank,False
2023-01-15,UPI/CR/054202956286/GOPAL VERMA/HDFC0722665/gopal874@oksbi,0.0,11200.0,2595381.21,ACC065,HDFC Bank,False
2023-01-14,UPI/DR/764534423159/LAKSHMI VENKAT/HDFC0722665/lakshmi723@paytm,310.0,0.0,2595071.21,ACC065,HDFC Bank,False
2023-01-14,ATM/WDL/7349343302/SBI ATM JAYANAGAR BLR,7800.0,0.0,2587271.21,ACC065,HDFC Bank,False
2023-01-15,NEFT/64352990/RAJESH VERMA/HDFC0722665/35080199406576,49.0,0.0,2587222.21,ACC065,HDFC Bank,False
2023-01-16,UPI/DR/65107997/ARJUN MEHTA/HDFC0722665/arjun189@okaxis,999.0,0.0,2586223.21,ACC065,HDFC Bank,False
2023-01-16,NEFT/087571120620/RAHUL SINGH/HDFC0722665/32550243755206,0.0,18500.0,2604723.21,ACC065,HDFC Bank,False
2023-01-16,CHQ NO 306931 CLEARING,999.0,0.0,2603724.21,ACC065,HDFC Bank,False
2023-01-15,UPI/CR/035098550317/GANESH KUMAR/HDFC0722665/ganesh909@ybl,0.0,2500.0,2606224.21,ACC065,HDFC Bank,False
2023-01-15,NEFT/15960005/RAMESH GOWDA/HDFC0722665/54828884753813,120.0,0.0,2606104.21,ACC065,HDFC Bank,False
2023-01-16,UPI/DR/822171064581/ARJUN MEHTA/HDFC0722665/arjun362@okhdfc,3499.0,0.0,2602605.21,ACC065,HDFC Bank,False
2023-01-16,REVERSAL-NEFT/PENDING_REV_46617933,0.0,18500.0,2621105.21,ACC065,HDFC Bank,True
2023-01-16,UPI/CR/27187837/SNEHA PATIL/HDFC0722665/sneha84@oksbi,0.0,32000.0,2653105.21,ACC065,HDFC Bank,False
2023-01-17,ATM/WDL/5266734695/SBI ATM JAYANAGAR BLR,7800.0,0.0,2645305.21,ACC065,HDFC Bank,False
2023-01-16,NEFT/8135027759/SUNIL YADAV/HDFC0722665/68351146796577,0.0,18500.0,2663805.21,ACC065,HDFC Bank,False
2023-01-16,UPI/DR/92899680/SMITHA PILLAI/HDFC0722665/smitha213@paytm,120.0,0.0,2663685.21,ACC065,HDFC Bank,False
2023-01-17,UPI/DR/653293323174/MALLIKA DAS/HDFC0722665/mallika46@paytm,1250.0,0.0,2662435.21,ACC065,HDFC Bank,False
2023-01-17,NEFT/0126827932/LALITHA DEVI/HDFC0722665/57075654436641,5200.0,0.0,2657235.21,ACC065,HDFC Bank,False
2023-01-17,UPI/DR/9429929234/MEENA IYER/HDFC0722665/meena315@oksbi,449.0,0.0,2656786.21,ACC065,HDFC Bank,False
2023-01-18,IMPS/P2P/8250941642/DEEPAK JOSHI/7475993268,0.0,4800.0,2661586.21,ACC065,HDFC Bank,False
2023-01-17,UPI/CR/78775958/SUSHMA RAO/HDFC0722665/sushma527@paytm,0.0,4800.0,2666386.21,ACC065,HDFC Bank,False
