Bank Name,HDFC BANK LTD
Account Number,00057753678707
Account Holder Name,NARESH MALHOTRA
Branch,NEHRU PLACE
IFSC Code,HDFC0972626
Statement Period,01-12-2024 To 09-05-2026

Date,Description,Ref/ChequeNo,Debit,Credit,Balance
23/03/25,POS RELIANCE MART CHENNAI,801015741152,"3,000.28",,441155.03
23/03/25,UPI-Hotstar-hotstar@hdfcbank-482495486210-DR VIA UPI,043433234113,549.00,,440606.03
23/03/25,ATW-XXXXXX2449-OHU10303-CHENNAI 200095116962,033330713286,"3,500.00",,437106.03
24/03/25,UPI-Ola Cabs-olamoney@ola-077167612192-DR VIA UPI,123383343706,400.82,,436705.21
24/03/25,UPI-Blinkit-blinkit@kotak-570691345437-DR VIA UPI,733001872578,"1,360.99",,435344.22
25/03/25,UPI-Ola Cabs-olamoney@ola-887230437929-DR VIA UPI,441207707714,260.53,,435083.69
25/03/25,UPI-Blinkit-blinkit@kotak-547644660934-DR VIA UPI,135482074296,"2,680.29",,432403.40
25/03/25,UPI-Jio Recharge-jio@paytm-844797955873-DR VIA UPI,677625756028,909.00,,431494.40
25/03/25,POS HP PETROL PUMP CHENNAI,911559700261,"1,700.11",,429794.29
26/03/25,UPI-Saurabh Desai-saurabh.desai@apl-218775206297-CR VIA UPI,389266089721,,"21,750.02",451544.31
27/03/25,UPI-Vikram Chopra-vikram.chopra@ptsbi-499448756589-DR VIA UPI,048735666278,"10,150.78",,441393.53
28/03/25,UPI-BigBasket-bigbasket@ybl-305480414143-DR VIA UPI,607617688055,510.48,,440883.05
28/03/25,POS METRO CASH CARRY CHENNAI,440161375772,"6,050.73",,434832.32
28/03/25,UPI-Suresh Menon-suresh.menon@oksbi-434128243002-CR VIA UPI,474047885916,,"11,800.93",446633.25
28/03/25,INTEREST CREDIT,354734327934,,300.37,446933.62
31/03/25,UPI-Rani Roy-8619885322@oksbi-630160694243-DR VIA UPI,473500652142,"1,850.18",,445083.44
01/04/25,UPI-Rani Agarwal-rani.agarwal@axl-386961842030-DR VIA UPI,715476055082,"10,850.21",,434233.23
01/04/25,POS PANTALOONS CHENNAI,067737586936,"1,300.62",,432932.61
01/04/25,POS LIFESTYLE STORES CHENNAI,135010718464,"1,000.14",,431932.47
01/04/25,UPI-Siddharth Desai-siddharthdesa80@ptsbi-513519336498-CR VIA UPI,312585589323,,"14,250.31",446182.78
02/04/25,UPI-BSNL Broadband-bsnlbroadband@upi-043950382399-DR VIA UPI,571664406526,"2,590.86",,443591.92
02/04/25,UPI-Mahesh Nair-2623261106@pthdfc-819402992929-CR VIA UPI,929821327981,,"5,200.11",448792.03
04/04/25,UPI-HDFC Life Insurance-licindia@licindia-613357995434-DR VIA UPI,259855962023,"6,700.00",,442092.03
04/04/25,UPI-Meesho-meesho@ybl-011043737525-DR VIA UPI,738003705752,"3,250.91",,438841.12
04/04/25,POS BHARAT PETROLEUM CHENNAI,316167472294,"1,250.78",,437590.34
05/04/25,SALARY-S2951594744541/NEFT/Bajaj Auto Ltd,668612281043,,"140,960.34",578550.68
06/04/25,UPI-Dinesh Menon-dinesh.menon@pthdfc-230633560948-CR VIA UPI,736960920135,,"14,800.47",593351.15
06/04/25,UPI-Ola Cabs-olamoney@ola-778977796624-DR VIA UPI,089168469567,170.53,,593180.62
06/04/25,ECS-NACH-RNT1514749-RENT MANDATE,120355299268,"21,500.00",,571680.62
06/04/25,UPI-Amazon Pay-amazon@apl-945425995525-DR VIA UPI,336360508508,"2,250.96",,569429.66
07/04/25,UPI-Uber India-uber@paytm-740388456272-DR VIA UPI,220569287951,460.75,,568968.91
07/04/25,UPI-Rajan Dutta-rajandutt18@okaxis-471752881977-CR VIA UPI,367017087958,,"11,500.52",580469.43
07/04/25,UPI-Lalit Desai-lalitdesa56@ptaxis-634261123502-DR VIA UPI,798153642956,"12,450.67",,568018.76
08/04/25,UPI-Anita Srivastava-anita557@okhdfcbank-406542647095-DR VIA UPI,242790616877,"15,700.40",,552318.36
08/04/25,NEFT*N0208760179382/Cipla Limited/CR,589951725999,,"19,500.32",571818.68
09/04/25,POS STAR BAZAAR CHENNAI,780329512533,"4,400.43",,567418.25
09/04/25,UPI-Amazon Pay-amazon@apl-202009915566-DR VIA UPI,469355868582,530.34,,566887.91
09/04/25,UPI-Rahul Jain-1053610696@kotak-051164112029-CR VIA UPI,168600728320,,"21,100.71",587988.62
10/04/25,UPI-Flipkart-flipkart@ybl-619553977591-DR VIA UPI,874501866935,"1,700.04",,586288.58
11/04/25,UPI-Zepto-zepto@apl-996058038309-DR VIA UPI,952730261302,410.42,,585878.16
11/04/25,ECS-NACH-LN157317953562-Manappuram Finance,464549536396,"16,500.00",,569378.16
11/04/25,UPI-Jio Recharge-jio@paytm-469127408831-DR VIA UPI,811373267661,170.69,,569207.47
11/04/25,ATW-XXXXXX8427-PNL02753-CHENNAI 056092077488,505200072340,"8,500.00",,560707.47
13/04/25,POS MORE SUPER MARKET CHENNAI,925456461487,"8,050.52",,552656.95
13/04/25,UPI-Ola Cabs-olamoney@ola-625392236574-DR VIA UPI,063274977128,360.52,,552296.43
14/04/25,UPI-Uber India-uber@paytm-199904893564-DR VIA UPI,283978907160,440.81,,551855.62
14/04/25,POS MAX FASHION CHENNAI,404016413423,"1,100.85",,550754.77
14/04/25,UPI-Ola Cabs-olamoney@ola-871747405373-DR VIA UPI,144498090839,650.63,,550104.14
15/04/25,UPI-BSNL Broadband-bsnlbroadband@upi-580530383699-DR VIA UPI,930438865165,510.19,,549593.95
15/04/25,UPI-Spotify-spotify@icici-393120729566-DR VIA UPI,011722635671,849.00,,548744.95
15/04/25,UPI-Indane Gas-indanegas@upi-905052687021-DR VIA UPI,745752101210,"2,300.08",,546444.87
16/04/25,ECS-NACH-SIP1697338-Mirae Asset MF,346806648703,"11,500.00",,534944.87
16/04/25,UPI-Jio Recharge-jio@paytm-381764483073-DR VIA UPI,708951022328,739.00,,534205.87
17/04/25,UPI-Kunal Banerjee-kunal.banerjee@upi-113049433158-DR VIA UPI,302478462771,"3,850.12",,530355.75
17/04/25,UPI-Babita Shah-babita350@pthdfc-217480087120-DR VIA UPI,515724496253,"13,250.62",,517105.13
17/04/25,POS D MART CHENNAI,915245141988,"1,950.64",,515154.49
19/04/25,UPI-Swiggy-swiggy@icici-724498791958-DR VIA UPI,379029173576,"2,540.83",,512613.66
20/04/25,POS BHARAT PETROLEUM CHENNAI,261656153016,"1,350.97",,511262.69
21/04/25,UPI-BESCOM-bescompayment@upi-885890370383-DR VIA UPI,671531628510,"1,600.23",,509662.46
21/04/25,UPI-Jyoti Malhotra-jyoti.malhotra@pthdfc-693791958107-CR VIA UPI,508567701503,,"9,800.38",519462.84
22/04/25,UPI-Anita Roy-anitaroy53@okhdfcbank-315646458872-DR VIA UPI,724568362829,"12,800.40",,506662.44
23/04/25,UPI-Mukesh Nair-mukesh796@pthdfc-400981563102-CR VIA UPI,755483880239,,"17,300.89",523963.33
23/04/25,UPI-Jio Recharge-jio@paytm-808779669858-DR VIA UPI,301065109359,699.00,,523264.33
24/04/25,UPI-Blinkit-blinkit@kotak-673451939705-DR VIA UPI,781121942467,880.92,,522383.41
24/04/25,UPI-Nikhil Iyer-nikhiliyer51@okicici-461166985628-CR VIA UPI,466452806891,,"1,600.99",523984.40
24/04/25,UPI-Ola Cabs-olamoney@ola-884545869581-DR VIA UPI,954496299373,480.79,,523503.61
24/04/25,POS CENTRAL MALL CHENNAI,244553717092,"5,450.71",,518052.90
25/04/25,POS BHARAT PETROLEUM CHENNAI,086524840448,"2,150.99",,515901.91
25/04/25,UPI-Zomato-zomato@axisbank-218727391368-DR VIA UPI,941769787484,630.06,,515271.85
25/04/25,POS BHARAT PETROLEUM CHENNAI,867946476306,"2,750.81",,512521.04
25/04/25,UPI-BSNL Broadband-bsnlbroadband@upi-762403101957-DR VIA UPI,005442282625,"2,290.29",,510230.75
25/04/25,UPI-Preeti Kapoor-preeti.kapoor@ptaxis-112984041723-CR VIA UPI,890270776063,,"1,700.66",511931.41
25/04/25,UPI-BSNL Broadband-bsnlbroadband@upi-693886905954-DR VIA UPI,563948468290,410.97,,511520.44
26/04/25,UPI-Babita Dutta-babitadutt30@okicici-584361697788-CR VIA UPI,473552710441,,"17,050.63",528571.07
27/04/25,UPI-Ola Cabs-olamoney@ola-518617751949-DR VIA UPI,573607826198,390.98,,528180.09
27/04/25,UPI-Shreya Tiwari-shreyatiwa22@kotak-682600610769-DR VIA UPI,739538009641,"4,250.80",,523929.29
27/04/25,UPI-Uber India-uber@paytm-076920228553-DR VIA UPI,075969646302,"2,590.87",,521338.42
28/04/25,GST ON CHARGES,533288413793,102.60,,521235.82
28/04/25,UPI-Siddharth Pandey-siddharth.pandey@okicici-275447460835-CR VIA UPI,650336167677,,"14,050.71",535286.53
28/04/25,IMPS-980725649256-Mohan Saxena-HDFC-XXXXXXX4514-IMPSTXN,509642282260,"3,700.34",,531586.19
28/04/25,POS MORE SUPER MARKET CHENNAI,812638211465,"4,100.05",,527486.14
28/04/25,MOBILE BANKING CHARGES,743998737922,570.00,,526916.14
28/04/25,UPI-Rohit Pillai-rohit484@ptsbi-121735623472-CR VIA UPI,266053534033,,"9,700.82",536616.96
29/04/25,UPI-ACT Fibernet-broadband@paytm-822050871056-DR VIA UPI,246274504155,549.00,,536067.96
01/05/25,UPI-BigBasket-bigbasket@ybl-382680808285-DR VIA UPI,876441961973,350.19,,535717.77
01/05/25,ATW-XXXXXX0835-BCN05109-CHENNAI 545854536242,530560197621,"7,500.00",,528217.77
01/05/25,UPI-Blinkit-blinkit@kotak-620485711234-DR VIA UPI,896951275336,"1,240.81",,526976.96
01/05/25,UPI-Amazon Pay-amazon@apl-428411998391-DR VIA UPI,922803650190,800.02,,526176.94
01/05/25,UPI-Ritu Naik-ritunaik96@ibl-267014984750-CR VIA UPI,183478505681,,"16,200.05",542376.99
02/05/25,UPI-Ola Cabs-olamoney@ola-253568997719-DR VIA UPI,280942426810,680.79,,541696.20
02/05/25,POS BIG BAZAAR CHENNAI,535185154083,"5,200.99",,536495.21
03/05/25,UPI-Poonam Das-poonam.das@paytm-981042674961-DR VIA UPI,317217865916,"12,750.21",,523745.00
05/05/25,UPI-Anjali Das-7537750196@ybl-722577460659-CR VIA UPI,334591032248,,450.50,524195.50
05/05/25,UPI-Kapil Dubey-kapil317@aubank-311090687546-DR VIA UPI,798442213307,"4,050.89",,520144.61
06/05/25,IMPS-491128580883-Girish Iyer-HDFC-XXXXXXX7291-IMPSTXN,924449574436,"21,500.90",,498643.71
06/05/25,UPI-Paytm Mall-paytm@paytm-063630591686-DR VIA UPI,819226054199,"2,680.26",,495963.45
07/05/25,POS BHARAT PETROLEUM CHENNAI,981548569864,"4,150.89",,491812.56
07/05/25,UPI-Jio Recharge-jio@paytm-635025963619-DR VIA UPI,101790571809,429.00,,491383.56
07/05/25,UPI-PhonePe Merchant-phonepe@ybl-515336729448-DR VIA UPI,090751939315,940.35,,490443.21
07/05/25,UPI-BigBasket-bigbasket@ybl-938300319278-DR VIA UPI,309804969310,"1,270.61",,489172.60
07/05/25,SALARY-S1213241997112/NEFT/Bajaj Auto Ltd,137499299812,,"141,545.34",630717.94
09/05/25,UPI-Flipkart-flipkart@ybl-185597700813-DR VIA UPI,550847471692,"1,700.47",,629017.47
09/05/25,ECS-NACH-RNT2320761-RENT MANDATE,860007496935,"21,500.00",,607517.47
09/05/25,POS PANTALOONS CHENNAI,822477570385,"4,250.30",,603267.17
10/05/25,UPI-HDFC Life Insurance-licindia@licindia-383193961084-DR VIA UPI,720405982469,"6,700.00",,596567.17
10/05/25,ECS-NACH-LN157317953562-Manappuram Finance,902909437783,"16,500.00",,580067.17
10/05/25,UPI-Rapido-rapido@icici-951300675788-DR VIA UPI,314996763644,500.96,,579566.21
10/05/25,POS V MART CHENNAI,029843682907,"5,400.01",,574166.20
11/05/25,POS BIG BAZAAR CHENNAI,566066765884,"4,700.93",,569465.27
11/05/25,UPI-Maya Banerjee-3991171748@ptyes-776077453932-CR VIA UPI,581441249213,,"18,300.41",587765.68
12/05/25,UPI-Jio Recharge-jio@paytm-262561864788-DR VIA UPI,420332139126,959.00,,586806.68
12/05/25,UPI-Blinkit-blinkit@kotak-456135865826-DR VIA UPI,559575319719,"1,310.81",,585495.87
13/05/25,UPI-Rapido-rapido@icici-491149116346-DR VIA UPI,590478683685,180.94,,585314.93
13/05/25,UPI-Abhishek Kumar-abhishek969@ptyes-687992717107-DR VIA UPI,965527902962,"16,650.93",,568664.00
13/05/25,UPI-Flipkart-flipkart@ybl-626095854582-DR VIA UPI,581279864546,"1,950.05",,566713.95
14/05/25,ATW-XXXXXX7765-VZN91938-CHENNAI 525445118931,283234762345,"4,500.00",,562213.95
14/05/25,POS MORE SUPER MARKET CHENNAI,786620412513,"3,700.46",,558513.49
14/05/25,UPI-Indane Gas-indanegas@upi-981443430718-DR VIA UPI,645594719313,800.84,,557712.65
14/05/25,POS INDIAN OIL CHENNAI,180860545343,"3,450.87",,554261.78
16/05/25,UPI-Jio Recharge-jio@paytm-524654655216-DR VIA UPI,323454016351,569.00,,553692.78
17/05/25,ATW-XXXXXX6424-HQH20091-CHENNAI 663656478321,374046159231,"9,000.00",,544692.78
18/05/25,UPI-Sachin Sen-sachinsen85@okaxis-536561692189-CR VIA UPI,428681222732,,"6,700.92",551393.70
18/05/25,ECS-NACH-SIP1359357-Mirae Asset MF,035998236112,"11,500.00",,539893.70
20/05/25,UPI-Jio Recharge-jio@paytm-126018708207-DR VIA UPI,257002056048,569.00,,539324.70
20/05/25,NEFT*N0962859922119/Accenture India Pvt /CR,577584665495,,"11,500.70",550825.40
21/05/25,UPI-BESCOM-bescompayment@upi-850076206928-DR VIA UPI,357510125537,"2,700.31",,548125.09
21/05/25,UPI-Isha Pillai-isha.pillai@aubank-131380050846-DR VIA UPI,488564502083,"3,950.03",,544175.06
22/05/25,UPI-Rapido-rapido@icici-898767944815-DR VIA UPI,955627777575,890.18,,543284.88
23/05/25,POS STAR BAZAAR CHENNAI,899302158862,"7,850.19",,535434.69
23/05/25,UPI-Nykaa-nykaa@razorpay-122534120978-DR VIA UPI,784208884929,"2,800.27",,532634.42
24/05/25,ATW-XXXXXX6842-NBU86733-CHENNAI 580846375436,314503700052,"8,500.00",,524134.42
25/05/25,UPI-Jio Recharge-jio@paytm-559125803384-DR VIA UPI,866789690090,829.00,,523305.42
26/05/25,UPI-Rekha Bajaj-rekha.bajaj@ptyes-885106970334-DR VIA UPI,931463085877,"12,850.50",,510454.92
27/05/25,POS PANTALOONS CHENNAI,471482891589,"5,850.74",,504604.18
27/05/25,UPI-Ola Cabs-olamoney@ola-128642644166-DR VIA UPI,786074682449,860.31,,503743.87
27/05/25,UPI-Brijesh Saxena-brijesh771@pthdfc-123939030437-CR VIA UPI,340884789067,,"14,150.93",517894.80
28/05/25,GST ON CHARGES,245284474202,28.80,,517866.00
28/05/25,MOBILE BANKING CHARGES,283935284646,160.00,,517706.00
29/05/25,POS INDIAN OIL CHENNAI,199948278156,"3,100.16",,514605.84
29/05/25,POS SHELL FUEL STATION CHENNAI,561916754537,"3,550.23",,511055.61
31/05/25,UPI-Himanshu Singh-himanshu.singh@ybl-551797692681-DR VIA UPI,730730661719,"14,550.82",,496504.79
01/06/25,UPI-Preeti Agarwal-preeti721@okicici-511152719094-DR VIA UPI,440369774797,"6,050.37",,490454.42
02/06/25,ATW-XXXXXX7081-WDU27789-CHENNAI 251847885177,715765670378,"5,500.00",,484954.42
02/06/25,UPI-Naresh Bajaj-8858695298@okhdfcbank-902301088094-CR VIA UPI,485137836015,,"7,100.72",492055.14
04/06/25,ATW-XXXXXX3672-IAN56532-CHENNAI 630981169061,571404792147,"4,000.00",,488055.14
06/06/25,UPI-Flipkart-flipkart@ybl-359988574042-DR VIA UPI,543490506000,"1,950.45",,486104.69
06/06/25,SALARY-S8449230940963/NEFT/Bajaj Auto Ltd,357317951796,,"139,310.34",625415.03
06/06/25,UPI-Nisha Bose-nishabose96@okicici-473776921984-DR VIA UPI,254723902289,"18,900.50",,606514.53
06/06/25,UPI-HDFC Life Insurance-licindia@licindia-185652463381-DR VIA UPI,312901869838,"6,700.00",,599814.53
06/06/25,POS MORE SUPER MARKET CHENNAI,946171836949,"3,900.23",,595914.30
07/06/25,POS SHELL FUEL STATION CHENNAI,783540276647,"1,700.97",,594213.33
07/06/25,UPI-Flipkart-flipkart@ybl-189252771382-DR VIA UPI,766753075914,"4,550.72",,589662.61
07/06/25,UPI-MakeMyTrip-makemytrip@axisbank-563572079447-DR VIA UPI,095223393131,449.00,,589213.61
08/06/25,ECS-NACH-RNT2978573-RENT MANDATE,404842326652,"21,500.00",,567713.61
08/06/25,UPI-Jio Recharge-jio@paytm-999449698229-DR VIA UPI,860294445517,829.00,,566884.61
08/06/25,UPI-Ajay Shukla-9648133955@ybl-117554171486-DR VIA UPI,483414446998,"20,850.68",,546033.93
08/06/25,UPI-Flipkart-flipkart@ybl-034735133885-DR VIA UPI,492904656444,"2,250.02",,543783.91
09/06/25,UPI-Pallavi Nair-1658547759@axl-353749498778-DR VIA UPI,648969863666,"17,550.28",,526233.63
09/06/25,UPI-Myntra-myntra@ybl-619062278260-DR VIA UPI,009418635185,"4,750.47",,521483.16
09/06/25,UPI-Suresh Joshi-suresh.joshi@okhdfcbank-716652586228-DR VIA UPI,881093681533,"1,150.45",,520332.71
10/06/25,UPI-Practo-practo@paytm-998428525103-DR VIA UPI,713294340598,499.00,,519833.71
11/06/25,UPI-Zomato-zomato@axisbank-746076920972-DR VIA UPI,347195014119,"1,760.83",,518072.88
11/06/25,ECS-NACH-SIP6055696-Mirae Asset MF,934891548162,"11,500.00",,506572.88
11/06/25,ECS-NACH-LN157317953562-Manappuram Finance,901567577970,"16,500.00",,490072.88
12/06/25,UPI-Jio Recharge-jio@paytm-664106993426-DR VIA UPI,587664762877,489.00,,489583.88
12/06/25,UPI-Shivam Kapoor-shivamkapo78@okaxis-338001245959-CR VIA UPI,596671010773,,"4,450.65",494034.53
15/06/25,UPI-BSNL Broadband-bsnlbroadband@upi-345493231215-DR VIA UPI,793475440404,210.44,,493824.09
15/06/25,UPI-Ola Cabs-olamoney@ola-676552799222-DR VIA UPI,202890016223,790.83,,493033.26
16/06/25,UPI-Jio Recharge-jio@paytm-736014004850-DR VIA UPI,413659834091,"1,190.31",,491842.95
17/06/25,ATW-XXXXXX7096-NGM32870-CHENNAI 350863723916,593211218058,"6,000.00",,485842.95
17/06/25,UPI-Indane Gas-indanegas@upi-829752036999-DR VIA UPI,951957787352,"2,500.27",,483342.68
18/06/25,POS INDIAN OIL CHENNAI,139089605523,"3,550.25",,479792.43
19/06/25,UPI-Apollo Pharmacy-apollopharmacy@ybl-562213098217-DR VIA UPI,508839640420,"1,460.09",,478332.34
19/06/25,POS LIFESTYLE STORES CHENNAI,181579285678,"5,050.89",,473281.45
19/06/25,UPI-Mohit Sharma-2261940194@aubank-593908610584-DR VIA UPI,766547909831,"10,500.95",,462780.50
19/06/25,UPI-Rohit Bose-rohitbose64@ybl-000916014601-DR VIA UPI,828492446508,"11,000.30",,451780.20
20/06/25,POS BRAND FACTORY CHENNAI,404426973079,"4,000.51",,447779.69
20/06/25,ATW-XXXXXX3287-WZG94819-CHENNAI 677852307509,527245409009,"3,000.00",,444779.69
21/06/25,UPI-Ola Cabs-olamoney@ola-890531283575-DR VIA UPI,793926643117,280.83,,444498.86
21/06/25,UPI-Kapil Rao-kapilrao13@okhdfcbank-320896382214-CR VIA UPI,155059510887,,"19,750.52",464249.38
21/06/25,UPI-BESCOM-bescompayment@upi-651766588865-DR VIA UPI,538994168384,"3,450.12",,460799.26
22/06/25,UPI-Ola Cabs-olamoney@ola-490890685630-DR VIA UPI,918337790167,270.97,,460528.29
23/06/25,UPI-Jio Recharge-jio@paytm-816626469997-DR VIA UPI,166977460680,179.00,,460349.29
23/06/25,UPI-BigBasket-bigbasket@ybl-798121893610-DR VIA UPI,558798246940,"1,320.12",,459029.17
23/06/25,POS BRAND FACTORY CHENNAI,760105746902,"2,600.46",,456428.71
24/06/25,UPI-ACT Fibernet-broadband@paytm-558617670021-DR VIA UPI,203603043077,"1,249.00",,455179.71
24/06/25,POS SHOPPERS STOP CHENNAI,357862764622,650.70,,454529.01
25/06/25,INTEREST CREDIT,976021285425,,445.88,454974.89
25/06/25,UPI-BSNL Broadband-bsnlbroadband@upi-081812131482-DR VIA UPI,195305552411,"2,010.80",,452964.09
25/06/25,POS STAR BAZAAR CHENNAI,706419963774,"6,800.49",,446163.60
26/06/25,UPI-Jio Recharge-jio@paytm-283904957383-DR VIA UPI,181875671692,239.00,,445924.60
26/06/25,POS LIFESTYLE STORES CHENNAI,709437930742,"3,000.59",,442924.01
27/06/25,UPI-Paytm Mall-paytm@paytm-281311630343-DR VIA UPI,604860746221,420.30,,442503.71
27/06/25,UPI-Meesho-meesho@ybl-398658966605-DR VIA UPI,893519877772,"5,800.56",,436703.15
01/07/25,POS BRAND FACTORY CHENNAI,127891275120,"1,900.90",,434802.25
02/07/25,UPI-Isha Chatterjee-isha.chatterjee@okicici-731349335123-CR VIA UPI,179499021473,,"3,700.80",438503.05
03/07/25,ATW-XXXXXX9119-CDK35343-CHENNAI 136247458076,885415699549,"4,000.00",,434503.05
03/07/25,POS STAR BAZAAR CHENNAI,725376516091,"2,350.42",,432152.63
03/07/25,UPI-Flipkart-flipkart@ybl-649930979037-DR VIA UPI,845297236943,"1,130.52",,431022.11
04/07/25,UPI-Vishal Saxena-vishalsaxe64@axl-461505139246-CR VIA UPI,611487397487,,"15,600.08",446622.19
04/07/25,ATW-XXXXXX8978-DCA75819-CHENNAI 765735078561,580204167092,"4,500.00",,442122.19
04/07/25,UPI-Deepa Menon-deepa.menon@ibl-160798044287-CR VIA UPI,371890923143,,"8,600.90",450723.09
05/07/25,UPI-Jio Recharge-jio@paytm-089620621902-DR VIA UPI,456248857697,609.00,,450114.09
06/07/25,UPI-Prashant Joshi-prashant.joshi@ptaxis-581607844744-DR VIA UPI,666896856376,"20,250.84",,429863.25
06/07/25,UPI-Uber India-uber@paytm-857084642380-DR VIA UPI,761508007254,"1,610.29",,428252.96
06/07/25,UPI-Ola Cabs-olamoney@ola-521352805918-DR VIA UPI,013241371472,160.57,,428092.39
06/07/25,UPI-Priya Gupta-priya.gupta@ptsbi-016643513654-CR VIA UPI,634772828969,,"11,550.86",439643.25
06/07/25,POS STAR BAZAAR CHENNAI,323666615555,700.71,,438942.54
07/07/25,SALARY-S4776924198954/NEFT/Bajaj Auto Ltd,243591105875,,"140,333.34",579275.88
08/07/25,UPI-HDFC Life Insurance-licindia@licindia-873534192609-DR VIA UPI,795000581610,"6,700.00",,572575.88
09/07/25,UPI-1mg-tatahealth@icici-337652351559-DR VIA UPI,444522190988,"1,620.12",,570955.76
09/07/25,POS SHELL FUEL STATION CHENNAI,194852229609,"4,500.91",,566454.85
10/07/25,UPI-Paytm Mall-paytm@paytm-803809992200-DR VIA UPI,017707348213,"1,370.44",,565084.41
10/07/25,ECS-NACH-LN157317953562-Manappuram Finance,064401201596,"16,500.00",,548584.41
10/07/25,UPI-Zepto-zepto@apl-449228365228-DR VIA UPI,074989548691,"1,790.47",,546793.94
10/07/25,UPI-BSNL Broadband-bsnlbroadband@upi-214101722808-DR VIA UPI,082294701872,"1,520.34",,545273.60
11/07/25,UPI-Flipkart-flipkart@ybl-216406459168-DR VIA UPI,671540782701,"1,170.12",,544103.48
11/07/25,ECS-NACH-RNT1146545-RENT MANDATE,024422969277,"21,500.00",,522603.48
11/07/25,UPI-Anita Mukherjee-anita228@pthdfc-840008885384-DR VIA UPI,666987468568,"14,400.09",,508203.39
11/07/25,UPI-Rapido-rapido@icici-975065864831-DR VIA UPI,521816429407,410.59,,507792.80
11/07/25,UPI-Flipkart-flipkart@ybl-763792235629-DR VIA UPI,856646759610,"1,890.29",,505902.51
12/07/25,UPI-PhonePe Merchant-phonepe@ybl-004999355827-DR VIA UPI,606767100916,330.93,,505571.58
12/07/25,ECS-NACH-SIP8828391-Mirae Asset MF,427337254335,"11,500.00",,494071.58
12/07/25,UPI-Mohit Agarwal-mohit856@ptaxis-029500980666-DR VIA UPI,384922055762,"5,350.06",,488721.52
12/07/25,NEFT*N2092535929289/Arvind Ltd/CR,218385251772,,"52,500.32",541221.84
13/07/25,UPI-BigBasket-bigbasket@ybl-632091294850-DR VIA UPI,237095015054,"2,050.26",,539171.58
14/07/25,UPI-Amazon Pay-amazon@apl-348554106843-DR VIA UPI,756930540058,"2,500.20",,536671.38
16/07/25,UPI-Gaurav Chatterjee-gaurav290@upi-245245693823-DR VIA UPI,193277341843,"11,250.19",,525421.19
16/07/25,UPI-Rapido-rapido@icici-014885493771-DR VIA UPI,560800698389,600.29,,524820.90
17/07/25,UPI-Rapido-rapido@icici-767721386404-DR VIA UPI,600872923593,900.30,,523920.60
18/07/25,POS BHARAT PETROLEUM CHENNAI,462874066493,"2,600.85",,521319.75
18/07/25,UPI-Divya Rao-divya.rao@okhdfcbank-460326743159-CR VIA UPI,482914955400,,"4,600.51",525920.26
18/07/25,UPI-Rajan Kulkarni-2756772287@pthdfc-595069905308-DR VIA UPI,261121729741,"4,350.72",,521569.54
19/07/25,UPI-Pooja Chaudhary-pooja681@apl-044965954002-DR VIA UPI,671229870040,"18,700.03",,502869.51
20/07/25,UPI-BESCOM-bescompayment@upi-012849609533-DR VIA UPI,612476017927,"2,750.08",,500119.43
20/07/25,UPI-Siddharth Joshi-siddharth.joshi@ptyes-661378165650-CR VIA UPI,731816689862,,"4,100.29",504219.72
20/07/25,POS SHOPPERS STOP CHENNAI,651869561408,450.94,,503768.78
21/07/25,UPI-Mohan Sethi-mohan.sethi@axl-071558282916-DR VIA UPI,334974125013,"13,100.54",,490668.24
22/07/25,UPI-Jio Recharge-jio@paytm-441257209062-DR VIA UPI,856660207614,949.00,,489719.24
24/07/25,UPI-Indane Gas-indanegas@upi-933705619262-DR VIA UPI,580658571295,"1,600.16",,488119.08
24/07/25,UPI-Amazon Pay-amazon@apl-156138116315-DR VIA UPI,797299846193,"1,100.94",,487018.14
24/07/25,ATW-XXXXXX4620-OIY59687-CHENNAI 314311280025,221111836613,"10,000.00",,477018.14
25/07/25,UPI-Uber India-uber@paytm-315134813926-DR VIA UPI,159104216786,"1,680.24",,475337.90
26/07/25,UPI-Zepto-zepto@apl-628743636397-DR VIA UPI,500991000897,680.24,,474657.66
26/07/25,UPI-Shivam Joshi-shivamjosh28@okicici-013502806111-CR VIA UPI,615757170263,,"15,700.68",490358.34
26/07/25,POS MAX FASHION CHENNAI,037023880565,"4,450.15",,485908.19
27/07/25,UPI-Naveen Roy-naveenroy23@ibl-245187689123-CR VIA UPI,745285839775,,"20,800.03",506708.22
27/07/25,POS RELIANCE MART CHENNAI,957508535216,"4,150.55",,502557.67
28/07/25,UPI-Jio Recharge-jio@paytm-678468136048-DR VIA UPI,573906860944,969.00,,501588.67
28/07/25,POS HP PETROL PUMP CHENNAI,260465173375,"2,700.34",,498888.33
29/07/25,UPI-Uber India-uber@paytm-990803159179-DR VIA UPI,582633772012,650.87,,498237.46
29/07/25,UPI-Uber India-uber@paytm-131323006603-DR VIA UPI,382905379422,950.75,,497286.71
29/07/25,UPI-BSNL Broadband-bsnlbroadband@upi-337354164512-DR VIA UPI,983308136809,180.99,,497105.72
30/07/25,UPI-Manish Chatterjee-manishchat38@apl-918168249203-CR VIA UPI,107039235705,,"5,600.10",502705.82
30/07/25,UPI-Renu Mukherjee-renu.mukherjee@apl-535466893475-CR VIA UPI,838163358717,,"4,400.57",507106.39
31/07/25,UPI-Blinkit-blinkit@kotak-400415417534-DR VIA UPI,158568439485,680.32,,506426.07
